Composition = 65% Dunite, 35% Water
log temp, log pressure (dyne/cm^2), logdensity (g/cc)
3.22,-1.6,-11.623820761062762
3.22,-1.4,-11.420495423506146
3.22,-1.2,-11.217103110828663
3.22,-1.0,-11.013640523138502
3.22,-0.8,-10.81010421704945
3.22,-0.6,-10.606490402516991
3.22,-0.4,-10.40279488852365
3.22,-0.2,-10.199013195002278
3.22,0.0,-9.995140343673285
3.22,0.2,-9.791171067797038
3.22,0.4,-9.587099284990463
3.22,0.6,-9.382918535237915
3.22,0.8,-9.178621784583491
3.22,1.0,-8.97420109700788
3.22,1.2,-8.7696481006103
3.22,1.4,-8.564953388754983
3.22,1.6,-8.360106427555635
3.22,1.8,-8.155095898198873
3.22,2.0,-7.949909271736562
3.22,2.2,-7.74453315743157
3.22,2.4,-7.538952607298541
3.22,2.6,-7.33315264409658
3.22,2.8,-7.127118097713597
3.22,3.0,-6.920833847417323
3.22,3.2,-6.714285421630632
3.22,3.4,-6.50746254951424
3.22,3.6,-6.300358883108936
3.22,3.8,-6.092974144539843
3.22,4.0,-5.8853175923315355
3.22,4.2,-5.677408947535594
3.22,4.4,-5.317627903435553
3.22,4.6,-5.110127038350902
3.22,4.8,-4.902529599021381
3.22,5.0,-4.694910354435773
3.22,5.2,-4.487358720710672
3.22,5.4,-4.27997730691507
3.22,5.6,-4.071895272427028
3.22,5.8,-3.816150045950526
3.22,6.0,-3.6092510694424877
3.22,6.2,-3.402968601187619
3.22,6.4,-3.1974586468420103
3.22,6.6,-2.992903607616306
3.22,6.8,-2.789531861003117
3.22,7.0,-2.5859735407985998
3.22,7.2,-2.3856100100192332
3.22,7.4,-2.187665118305613
3.22,7.6,-1.9930089676156615
3.22,7.8,-1.802938427488855
3.22,8.0,-1.6194495732342251
3.22,8.2,-1.4445080359266882
3.22,8.4,-1.2792616573187698
3.22,8.6,-1.1237630238848064
3.22,8.8,-0.9524810260075306
3.22,9.0,-0.33913419023146074
3.22,9.2,0.2165898499039162
3.22,9.4,0.2312198010623748
3.22,9.6,0.24571740512701373
3.22,9.8,0.26008087309478084
3.22,10.0,0.27471547513794536
3.22,10.2,0.2904780679152684
3.22,10.4,0.30716691097614673
3.22,10.6,0.32363825845324984
3.22,10.8,0.3398893348001566
3.22,11.0,0.3644512517653593
3.22,11.2,0.3901332578979393
3.22,11.4,0.4267251479116774
3.22,11.6,0.4701466048719272
3.22,11.8,0.515122854593599
3.22,12.0,0.5685394870208945
3.22,12.2,0.6245395026281193
3.22,12.4,0.6852939004600483
3.22,12.6,0.7495100840254798
3.22,12.8,0.8178332261741076
3.22,13.0,0.8894694573964684
3.22,13.2,0.9638650505393923
3.22,13.4,1.041573970390804
3.22,13.6,1.1225343959699126
3.22,13.8,1.2059848508327
3.22,14.0,1.2919630767137296
3.22,14.2,1.3803353082860366
3.22,14.4,1.470952192775376
3.22,14.6,1.5637843912466087
3.22,14.8,1.6586208276330878
3.22,15.0,1.755338993601721
3.3,-2.0,-12.142315654293284
3.3,-1.8,-11.939083450241345
3.3,-1.6,-11.735789135026968
3.3,-1.4,-11.532429850171724
3.3,-1.2,-11.329002666017415
3.3,-1.0,-11.125504356929312
3.3,-0.8,-10.921931391268076
3.3,-0.6,-10.718280056409373
3.3,-0.4,-10.514546215521603
3.3,-0.2,-10.310725391079018
3.3,0.0,-10.106812677587001
3.3,0.2,-9.902802758268164
3.3,0.4,-9.698689663806444
3.3,0.6,-9.494466932646553
3.3,0.8,-9.290127673927387
3.3,1.0,-9.085664252138631
3.3,1.2,-8.881068178850485
3.3,1.4,-8.676330228954516
3.3,1.6,-8.471439950472302
3.3,1.8,-8.266386054588734
3.3,2.0,-8.061155982848593
3.3,2.2,-7.855735661888957
3.3,2.4,-7.650110058035746
3.3,2.6,-7.444263429900098
3.3,2.8,-7.238179299902469
3.3,3.0,-7.031840420724246
3.3,3.2,-6.8252300132512325
3.3,3.4,-6.618332620187123
3.3,3.6,-6.411135131504632
3.3,3.8,-6.203629456099952
3.3,4.0,-5.995815092050421
3.3,4.2,-5.787699537936738
3.3,4.4,-5.579304428839984
3.3,4.6,-5.370665920169688
3.3,4.8,-5.161835193695573
3.3,5.0,-4.952881178279463
3.3,5.2,-4.743888032453113
3.3,5.4,-4.534955658917796
3.3,5.6,-4.326196477349413
3.3,5.8,-3.9678244936619613
3.3,6.0,-3.7602855192143356
3.3,6.2,-3.553257693652162
3.3,6.4,-3.3468943116791703
3.3,6.6,-3.141369161307201
3.3,6.8,-2.9368907875061825
3.3,7.0,-2.683689531729572
3.3,7.2,-2.4816241529708782
3.3,7.4,-2.28163870909402
3.3,7.6,-2.0844096983767333
3.3,7.8,-1.8909690360964397
3.3,8.0,-1.7028068569057484
3.3,8.2,-1.5201694925104983
3.3,8.4,-1.3475566817268005
3.3,8.6,-1.1842526839464578
3.3,8.8,-1.0295914264353783
3.3,9.0,-0.8790729375554158
3.3,9.2,-0.1054923646265118
3.3,9.4,0.2064814116801178
3.3,9.6,0.22221399470867556
3.3,9.8,0.2381496899707341
3.3,10.0,0.2542060581338094
3.3,10.2,0.2714611156182331
3.3,10.4,0.2911652623798584
3.3,10.6,0.3115219869863258
3.3,10.8,0.3317311490294931
3.3,11.0,0.35730907356194685
3.3,11.2,0.38582828340046893
3.3,11.4,0.42300549413059396
3.3,11.6,0.46760717687775144
3.3,11.8,0.5134959644520943
3.3,12.0,0.5672689300041149
3.3,12.2,0.6236198490884809
3.3,12.4,0.6845929368977997
3.3,12.6,0.7490105976069638
3.3,12.8,0.817466017552244
3.3,13.0,0.8891989544616687
3.3,13.2,0.9636697274894458
3.3,13.4,1.0414393605536905
3.3,13.6,1.1224382186890012
3.3,13.8,1.2059179547390584
3.3,14.0,1.2919173972775617
3.3,14.2,1.3803047686929142
3.3,14.4,1.4709325846795034
3.3,14.6,1.5637725714849549
3.3,14.8,1.6586138658243486
3.3,15.0,1.7553350331795956
3.38,-1.8,-12.051888433558165
3.38,-1.6,-11.84857623914804
3.38,-1.4,-11.64519865902849
3.38,-1.2,-11.441752609780403
3.38,-1.0,-11.238234893496125
3.38,-0.8,-11.03464200471416
3.38,-0.6,-10.830970295865148
3.38,-0.4,-10.62721567931207
3.38,-0.2,-10.4233737642082
3.38,0.0,-10.21943969017147
3.38,0.2,-10.01540817608894
3.38,0.4,-9.81127357536156
3.38,0.6,-9.607029444857064
3.38,0.8,-9.40266872108722
3.38,1.0,-9.198184215403819
3.38,1.2,-8.993567474344898
3.38,1.4,-8.788809432981422
3.38,1.6,-8.5839000080262
3.38,1.8,-8.378827905168091
3.38,2.0,-8.173580833904051
3.38,2.2,-7.968144014505552
3.38,2.4,-7.762503317962356
3.38,2.6,-7.5566426208378425
3.38,2.8,-7.3505444382867955
3.38,3.0,-7.144190273757308
3.38,3.2,-6.937561012806979
3.38,3.4,-6.730637850815308
3.38,3.6,-6.523401837497157
3.38,3.8,-6.3158382404377615
3.38,4.0,-6.1079384478439485
3.38,4.2,-5.899700240386192
3.38,4.4,-5.6911317339848795
3.38,4.6,-5.482253758888317
3.38,4.8,-5.2731029627092365
3.38,5.0,-5.063733531053243
3.38,5.2,-4.854217669170183
3.38,5.4,-4.644648410396271
3.38,5.6,-4.435134773392137
3.38,5.8,-4.225798803897093
3.38,6.0,-4.016774658304482
3.38,6.2,-3.8082075867325
3.38,6.4,-3.60025506778146
3.38,6.6,-3.3930890224031227
3.38,6.8,-3.186904354952515
3.38,7.0,-2.8314517611697805
3.38,7.2,-2.6278418009999216
3.38,7.4,-2.4259607177090516
3.38,7.6,-2.2263257006336796
3.38,7.8,-2.0296892573388927
3.38,8.0,-1.8354684983378136
3.38,8.2,-1.60165551517209
3.38,8.4,-1.422499655369937
3.38,8.6,-1.2521035931919715
3.38,8.8,-1.090784727289701
3.38,9.0,-0.9347210630600534
3.38,9.2,-0.7805295291005494
3.38,9.4,0.06958532545151942
3.38,9.6,0.10785503921618989
3.38,9.8,0.21137051350716346
3.38,10.0,0.22993952328756823
3.38,10.2,0.24867443480243773
3.38,10.4,0.27052686659459396
3.38,10.6,0.29536308358439095
3.38,10.8,0.32041544600828237
3.38,11.0,0.34843394813594725
3.38,11.2,0.3806782028433376
3.38,11.4,0.4187931631026749
3.38,11.6,0.4646618156178388
3.38,11.8,0.5115065110604613
3.38,12.0,0.5657226664236541
3.38,12.2,0.6225007888778183
3.38,12.4,0.6837399255580555
3.38,12.6,0.7483994949410734
3.38,12.8,0.8170144054966993
3.38,13.0,0.888863831372966
3.38,13.2,0.9634246242254219
3.38,13.4,1.0412651161807385
3.38,13.6,1.122315762748605
3.38,13.8,1.2058303271527762
3.38,14.0,1.2918550987734652
3.38,14.2,1.3802619118726092
3.38,14.4,1.470903671284952
3.38,14.6,1.5637544145132238
3.38,14.8,1.658602758481501
3.38,15.0,1.7553284955019517
3.46,-1.8,-12.165415489534894
3.46,-1.6,-11.962101935539064
3.46,-1.4,-11.75872267510951
3.46,-1.2,-11.555274921421569
3.46,-1.0,-11.351755082794108
3.46,-0.8,-11.148160060192076
3.46,-0.6,-10.944486193576187
3.46,-0.4,-10.740729429966263
3.46,-0.2,-10.536885514307958
3.46,0.0,-10.332949676650037
3.46,0.2,-10.128916776442464
3.46,0.4,-9.924781149040097
3.46,0.6,-9.720536836907819
3.46,0.8,-9.516177015575026
3.46,1.0,-9.311694345951095
3.46,1.2,-9.107080747181831
3.46,1.4,-8.902327242559759
3.46,1.6,-8.697424021752553
3.46,1.8,-8.492360171183456
3.46,2.0,-8.287123718561975
3.46,2.2,-8.081701083395414
3.46,2.4,-7.876076671895395
3.46,2.6,-7.670234988205269
3.46,2.8,-7.464158565732295
3.46,3.0,-7.257828292095348
3.46,3.2,-7.051223911956518
3.46,3.4,-6.8443243874309285
3.46,3.6,-6.637105841416126
3.46,3.8,-6.429550900139263
3.46,4.0,-6.22164267240582
3.46,4.2,-6.013369245833269
3.46,4.4,-5.804726599695461
3.46,4.6,-5.595720592500726
3.46,4.8,-5.386371438814873
3.46,5.0,-5.176719164451501
3.46,5.2,-4.96682059363797
3.46,5.4,-4.756752865904534
3.46,5.6,-4.546612947558761
3.46,5.8,-4.336516136671333
3.46,6.0,-4.1265967347017645
3.46,6.2,-3.917001403527138
3.46,6.4,-3.707893608966482
3.46,6.6,-3.4994458630696506
3.46,6.8,-3.2918471056661707
3.46,7.0,-3.048109897245957
3.46,7.2,-2.8449902468953243
3.46,7.4,-2.6434902111515077
3.46,7.6,-2.4440404553696315
3.46,7.8,-2.2472450568385116
3.46,8.0,-1.9259683636237808
3.46,8.2,-1.7244496919278673
3.46,8.4,-1.539367018378435
3.46,8.6,-1.3618688801793974
3.46,8.8,-1.1929600476244402
3.46,9.0,-0.9953264319536372
3.46,9.2,-0.837929970764874
3.46,9.4,-0.6356544629929347
3.46,9.6,-0.45350066975227277
3.46,9.8,0.19329666847240845
3.46,10.0,0.21225303941461918
3.46,10.2,0.23251831202004886
3.46,10.4,0.25368045794529775
3.46,10.6,0.2815109202517979
3.46,10.8,0.31040929477154977
3.46,11.0,0.3405110151663624
3.46,11.2,0.3751174775969086
3.46,11.4,0.4137362538053009
3.46,11.6,0.46106884040887647
3.46,11.8,0.5090425018107105
3.46,12.0,0.563817437013829
3.46,12.2,0.6211239358634217
3.46,12.4,0.6826920004706094
3.46,12.6,0.7476454413474989
3.46,12.8,0.8164551222649972
3.46,13.0,0.8884464082832876
3.46,13.2,0.9631168536494717
3.46,13.4,1.0410474059319288
3.46,13.6,1.1221529860700965
3.46,13.8,1.2057104984489633
3.46,14.0,1.2917713661521044
3.46,14.2,1.3802020967487472
3.46,14.4,1.4708626041719801
3.46,14.6,1.5637265873560675
3.46,14.8,1.6585853794549859
3.46,15.0,1.7553177467152712
3.54,-1.8,-12.27968550462334
3.54,-1.6,-12.076241850993073
3.54,-1.4,-11.87287929377696
3.54,-1.2,-11.669448546315326
3.54,-1.0,-11.465946367016397
3.54,-0.8,-11.26236951317722
3.54,-0.6,-11.058714340427015
3.54,-0.4,-10.854976947512792
3.54,-0.2,-10.651153158011
3.54,0.0,-10.447238398525695
3.54,0.2,-10.243227603921936
3.54,0.4,-10.039115346006412
3.54,0.6,-9.83489572540942
3.54,0.8,-9.630561836619657
3.54,1.0,-9.426106846716069
3.54,1.2,-9.221522468384922
3.54,1.4,-9.016800495043658
3.54,1.6,-8.811931363912505
3.54,1.8,-8.606904623640203
3.54,2.0,-8.401708633120192
3.54,2.2,-8.196330411166153
3.54,2.4,-7.99075537933058
3.54,2.6,-7.784967985395848
3.54,2.8,-7.578950959207525
3.54,3.0,-7.372685158803512
3.54,3.2,-7.166150050673594
3.54,3.4,-6.959323668471332
3.54,3.6,-6.752182367821743
3.54,3.8,-6.544701834191521
3.54,4.0,-6.336862059462827
3.54,4.2,-6.128644135366321
3.54,4.4,-5.920034238747794
3.54,4.6,-5.7110247961331195
3.54,4.8,-5.501620736288165
3.54,5.0,-5.291844983800534
3.54,5.2,-5.081735854411417
3.54,5.4,-4.871351702820007
3.54,5.6,-4.660772440835906
3.54,5.8,-4.450101558398455
3.54,6.0,-4.239462207548746
3.54,6.2,-4.028995324693364
3.54,6.4,-3.818859458297188
3.54,6.6,-3.6092284363445297
3.54,6.8,-3.4002966448356595
3.54,7.0,-3.1922717709642443
3.54,7.2,-2.9853956420067718
3.54,7.4,-2.7799658238944756
3.54,7.6,-2.576348583109986
3.54,7.8,-2.3750412054703443
3.54,8.0,-2.071468424980252
3.54,8.2,-1.881187610484441
3.54,8.4,-1.6962059370410372
3.54,8.6,-1.4505796215575146
3.54,8.8,-1.2742438352045893
3.54,9.0,-1.0798655635617629
3.54,9.2,-0.9192964108786943
3.54,9.4,-0.759624354331927
3.54,9.6,-0.5651740668949166
3.54,9.8,-0.22821904756939293
3.54,10.0,0.17003770687779282
3.54,10.2,0.20517402296600162
3.54,10.4,0.23362831665752476
3.54,10.6,0.2650422124056433
3.54,10.8,0.29831932052605875
3.54,11.0,0.33160275106040116
3.54,11.2,0.3685960598562679
3.54,11.4,0.40853232352001334
3.54,11.6,0.45689181409126256
3.54,11.8,0.5058645512095692
3.54,12.0,0.5613610902412859
3.54,12.2,0.6193553799470649
3.54,12.4,0.6813519655571861
3.54,12.6,0.7466774829278298
3.54,12.8,0.8157360278844192
3.54,13.0,0.8879075877063896
3.54,13.2,0.9627169745780371
3.54,13.4,1.0407620472602779
3.54,13.6,1.1219369976835103
3.54,13.8,1.2055494737840478
3.54,14.0,1.2916529649339312
3.54,14.2,1.3801177140873384
3.54,14.4,1.47080158085663
3.54,14.6,1.5636840705589634
3.54,14.8,1.6585562342732396
3.54,15.0,1.755299026673804
3.62,-1.6,-12.190717321715281
3.62,-1.4,-11.987384817481647
3.62,-1.2,-11.78398469830313
3.62,-1.0,-11.58051398384298
3.62,-0.8,-11.37696945407244
3.62,-0.6,-11.173347579234145
3.62,-0.4,-10.969644466178462
3.62,-0.2,-10.765856135238163
3.62,0.0,-10.561978156094359
3.62,0.2,-10.35800560235488
3.62,0.4,-10.15393326857762
3.62,0.6,-9.949755380741582
3.62,0.8,-9.745465449653432
3.62,1.0,-9.541056833369314
3.62,1.2,-9.336521681399345
3.62,1.4,-9.131851956088862
3.62,1.6,-8.927038535029814
3.62,1.8,-8.722071361259891
3.62,2.0,-8.516939279433842
3.62,2.2,-8.311629926964365
3.62,2.4,-8.10612953788535
3.62,2.6,-7.900422225785601
3.62,2.8,-7.694491338080229
3.62,3.0,-7.488318015077563
3.62,3.2,-7.281882390267056
3.62,3.4,-7.07516219992663
3.62,3.6,-6.868133799553079
3.62,3.8,-6.660771261367353
3.62,4.0,-6.453050619928748
3.62,4.2,-6.244947910205183
3.62,4.4,-6.0364418825273845
3.62,4.6,-5.827515559560887
3.62,4.8,-5.618159518408107
3.62,5.0,-5.408379316023047
3.62,5.2,-5.198195612842903
3.62,5.4,-4.987646569429081
3.62,5.6,-4.776789650539614
3.62,5.8,-4.565711243885962
3.62,6.0,-4.354518873960276
3.62,6.2,-4.143341755260019
3.62,6.4,-3.9323315289528877
3.62,6.6,-3.7216583182627105
3.62,6.8,-3.511512040874196
3.62,7.0,-3.302097529319074
3.62,7.2,-3.0936460959517116
3.62,7.4,-2.886429345417471
3.62,7.6,-2.680776632894495
3.62,7.8,-2.4770947108981916
3.62,8.0,-2.2759389314350686
3.62,8.2,-2.078086236753594
3.62,8.4,-1.8846316558979654
3.62,8.6,-1.5650434138213833
3.62,8.8,-1.3872790110787936
3.62,9.0,-1.2178727666452784
3.62,9.2,-1.0122257095549765
3.62,9.4,-0.8488621046313333
3.62,9.6,-0.6490173152847913
3.62,9.8,-0.46051573786564426
3.62,10.0,-0.06236141700518141
3.62,10.2,0.16288183836164258
3.62,10.4,0.2071581047342051
3.62,10.6,0.24495359698662167
3.62,10.8,0.283581065074446
3.62,11.0,0.3212256884275481
3.62,11.2,0.36075263651415157
3.62,11.4,0.4026116131159931
3.62,11.6,0.4520451772962417
3.62,11.8,0.5020880711210386
3.62,12.0,0.5584047756614492
3.62,12.2,0.617189356204019
3.62,12.4,0.6797212994760513
3.62,12.6,0.7454920838094521
3.62,12.8,0.8148606715676023
3.62,13.0,0.8872470262407484
3.62,13.2,0.9622253320467803
3.62,13.4,1.0404091082127738
3.62,13.6,1.1216682203446604
3.62,13.8,1.2053473744477825
3.62,14.0,1.291502560259227
3.62,14.2,1.3800068076042697
3.62,14.4,1.4707217189321389
3.62,14.6,1.5636281145038269
3.62,14.8,1.6585167517690738
3.62,15.0,1.7552716965922246
3.7,-1.4,-12.102122290723491
3.7,-1.2,-11.89876539817129
3.7,-1.0,-11.695339016496812
3.7,-0.8,-11.49184002419652
3.7,-0.6,-11.288265062433062
3.7,-0.4,-11.084610322923174
3.7,-0.2,-10.880871838526165
3.7,0.0,-10.67704538379532
3.7,0.2,-10.473126261599193
3.7,0.4,-10.269109508236951
3.7,0.6,-10.064989498926705
3.7,0.8,-9.860760268280536
3.7,1.0,-9.656415206297831
3.7,1.2,-9.451946989294711
3.7,1.4,-9.247347780914515
3.7,1.6,-9.042608975944232
3.7,1.8,-8.837720870113502
3.7,2.0,-8.63267293236318
3.7,2.2,-8.42745334995945
3.7,2.4,-8.222049105327278
3.7,2.6,-8.016444799537894
3.7,2.8,-7.810624491750842
3.7,3.0,-7.604570089113004
3.7,3.2,-7.398262386764371
3.7,3.4,-7.191679539211979
3.7,3.6,-6.984797936702453
3.7,3.8,-6.777592175725449
3.7,4.0,-6.570034749463292
3.7,4.2,-6.362098129128127
3.7,4.4,-6.153756064607323
3.7,4.6,-5.944985277559158
3.7,4.8,-5.735765580048977
3.7,5.0,-5.52608732693449
3.7,5.2,-5.315953892548419
3.7,5.4,-5.105383321715189
3.7,5.6,-4.894410770637831
3.7,5.8,-4.68309857999122
3.7,6.0,-4.471534902893443
3.7,6.2,-4.259831210416765
3.7,6.4,-4.048124954405344
3.7,6.6,-3.8365773244912518
3.7,6.8,-3.6253693428356706
3.7,7.0,-3.414702649364087
3.7,7.2,-3.2048037985154707
3.7,7.4,-2.995925859692681
3.7,7.6,-2.78837140572765
3.7,7.8,-2.5824903231931877
3.7,8.0,-2.378740716569506
3.7,8.2,-2.177739125019859
3.7,8.4,-1.9803363843580684
3.7,8.6,-1.7876711940107812
3.7,8.8,-1.6010923102388108
3.7,9.0,-1.4216987631439493
3.7,9.2,-1.1039200311194908
3.7,9.4,-0.9398526288109762
3.7,9.6,-0.7520922699677042
3.7,9.8,-0.5760987796283334
3.7,10.0,-0.31994747836448617
3.7,10.2,0.041582160996395404
3.7,10.4,0.16701421797638916
3.7,10.6,0.21935304064177832
3.7,10.8,0.26539548914382877
3.7,11.0,0.3084037720579775
3.7,11.2,0.35136331390416464
3.7,11.4,0.39555226902051344
3.7,11.6,0.44646513252849457
3.7,11.8,0.4979011009486389
3.7,12.0,0.5549618164881749
3.7,12.2,0.6145467132594927
3.7,12.4,0.6777429107966857
3.7,12.6,0.7440442844126938
3.7,12.8,0.8137957362443955
3.7,13.0,0.8864411457405974
3.7,13.2,0.9616246644626968
3.7,13.4,1.0399760494417563
3.7,13.6,1.1213371579091052
3.7,13.8,1.2050969187047766
3.7,14.0,1.291314620890294
3.7,14.2,1.379865789931502
3.7,14.4,1.470618100035435
3.7,14.6,1.5635532907314056
3.7,14.8,1.6584632720811336
3.7,15.0,1.7552333514093803
3.78,-1.4,-12.21717828347572
3.78,-1.2,-12.01367850043508
3.78,-1.0,-11.810308059993316
3.78,-0.8,-11.606866524988497
3.78,-0.6,-11.403350742333679
3.78,-0.4,-11.199757129374541
3.78,-0.2,-10.996081580826608
3.78,0.0,-10.792320121128238
3.78,0.2,-10.588468367333592
3.78,0.4,-10.384521562865876
3.78,0.6,-10.180474286780344
3.78,0.8,-9.976320888526825
3.78,1.0,-9.77205489914475
3.78,1.2,-9.56766930693391
3.78,1.4,-9.363156815307505
3.78,1.6,-9.158509280496455
3.78,1.8,-8.953717400786697
3.78,2.0,-8.74877120570858
3.78,2.2,-8.543659465040546
3.78,2.4,-8.338370004089112
3.78,2.6,-8.132888976283965
3.78,2.8,-7.9272010317380195
3.78,3.0,-7.721289080460562
3.78,3.2,-7.515134443722914
3.78,3.4,-7.30871628106571
3.78,3.6,-7.102011482947775
3.78,3.8,-6.894994839457026
3.78,4.0,-6.687637372262423
3.78,4.2,-6.479909543584732
3.78,4.4,-6.2717822354356425
3.78,4.6,-6.063227735906564
3.78,4.8,-5.854219567825472
3.78,5.0,-5.644736451813751
3.78,5.2,-5.434764592083237
3.78,5.4,-5.22430321545175
3.78,5.6,-5.013368963094165
3.78,5.8,-4.801996062536823
3.78,6.0,-4.590249422450867
3.78,6.2,-4.378217283226917
3.78,6.4,-4.166013807764705
3.78,6.6,-3.9537847762173626
3.78,6.8,-3.7417006521258767
3.78,7.0,-3.529954374671338
3.78,7.2,-3.318768959660838
3.78,7.4,-3.108386784741069
3.78,7.6,-2.8990800280365803
3.78,7.8,-2.6911691164535747
3.78,8.0,-2.4850450729769435
3.78,8.2,-2.2812120032194514
3.78,8.4,-2.0803457824984504
3.78,8.6,-1.8833720941724246
3.78,8.8,-1.6914928185497187
3.78,9.0,-1.5059813430950695
3.78,9.2,-1.327523564632072
3.78,9.4,-1.1546220970321355
3.78,9.6,-0.8313162526220486
3.78,9.8,-0.6635215153037117
3.78,10.0,-0.4709990202474261
3.78,10.2,-0.1753300886099716
3.78,10.4,0.09103731194894617
3.78,10.6,0.18429007623871074
3.78,10.8,0.24210789498967974
3.78,11.0,0.2922053124274883
3.78,11.2,0.34003298149946465
3.78,11.4,0.3870557378811763
3.78,11.6,0.43996903483457883
3.78,11.8,0.4932824537440872
3.78,12.0,0.5510234156315408
3.78,12.2,0.6114210728195383
3.78,12.4,0.67536601278224
3.78,12.6,0.7422808339243806
3.78,12.8,0.8125015801147167
3.78,13.0,0.8854622790261952
3.78,13.2,0.9608948143177093
3.78,13.4,1.0394482302582049
3.78,13.6,1.1209327733692167
3.78,13.8,1.2047897479869871
3.78,14.0,1.2910827007656924
3.78,14.2,1.3796903670709832
3.78,14.4,1.4704861876653297
3.78,14.6,1.5634552909321635
3.78,14.8,1.6583921606603058
3.78,15.0,1.755181746544261
3.86,-1.4,-12.333093884148745
3.86,-1.2,-12.12860089837661
3.86,-1.0,-11.925296709719605
3.86,-0.8,-11.721923174888236
3.86,-0.6,-11.518477407971572
3.86,-0.4,-11.314955889001682
3.86,-0.2,-11.111354998721188
3.86,0.0,-10.907670723298782
3.86,0.2,-10.703899040844394
3.86,0.4,-10.500035089046658
3.86,0.6,-10.296073970020082
3.86,0.8,-10.092010195819357
3.86,1.0,-9.887837859902897
3.86,1.2,-9.683550464693056
3.86,1.4,-9.47914097860505
3.86,1.6,-9.274601552362366
3.86,1.8,-9.069923540021406
3.86,2.0,-8.865096892152842
3.86,2.2,-8.660111607706938
3.86,2.4,-8.454956200381881
3.86,2.6,-8.24961773103996
3.86,2.8,-8.044081635431205
3.86,3.0,-7.8383309197679925
3.86,3.2,-7.6323489546510945
3.86,3.4,-7.426115866307376
3.86,3.6,-7.219609566013664
3.86,3.8,-7.0128058458153815
3.86,4.0,-6.805677930088124
3.86,4.2,-6.598196881300183
3.86,4.4,-6.3903319637035425
3.86,4.6,-6.1820516030010895
3.86,4.8,-5.973324409388632
3.86,5.0,-5.7641210582219635
3.86,5.2,-5.554411892107431
3.86,5.4,-5.344179712957049
3.86,5.6,-5.133426193170861
3.86,5.8,-4.922165153156081
3.86,6.0,-4.710432357910557
3.86,6.2,-4.498288475544458
3.86,6.4,-4.285822232282562
3.86,6.6,-4.073152813805027
3.86,6.8,-3.860431580988981
3.86,7.0,-3.6478357948695646
3.86,7.2,-3.4355738765059893
3.86,7.4,-3.2238796708689565
3.86,7.6,-3.013013331689327
3.86,7.8,-2.8032720583048873
3.86,8.0,-2.5950045478943786
3.86,8.2,-2.388646315597179
3.86,8.4,-2.1847433936874214
3.86,8.6,-1.9840264574647481
3.86,8.8,-1.7874940706395046
3.86,9.0,-1.596418844990748
3.86,9.2,-1.4118376099922532
3.86,9.4,-1.233655049497036
3.86,9.6,-1.0432507815900394
3.86,9.8,-0.8702217436767976
3.86,10.0,-0.5543779515329459
3.86,10.2,-0.35536312174063617
3.86,10.4,-0.10024655921892182
3.86,10.6,0.13010582312896282
3.86,10.8,0.2096268346278201
3.86,11.0,0.2714797387588869
3.86,11.2,0.32575383226899685
3.86,11.4,0.37688078474550757
3.86,11.6,0.43201438111914137
3.86,11.8,0.4877128333399421
3.86,12.0,0.5464842064744118
3.86,12.2,0.6079131316267542
3.86,12.4,0.6725146298562965
3.86,12.6,0.7401000915764782
3.86,12.8,0.8109037572576516
3.86,13.0,0.8842572788742491
3.86,13.2,0.9599969667395183
3.86,13.4,1.0387973269383084
3.86,13.6,1.120433647259195
3.86,13.8,1.2044096750623459
3.86,14.0,1.2907944759292402
3.86,14.2,1.3794709824536366
3.86,14.4,1.4703197812780602
3.86,14.6,1.5633303605508448
3.86,14.8,1.6582984810804113
3.86,15.0,1.7551136610757918
3.94,-1.2,-12.243338715542494
3.94,-1.0,-12.04010999452348
3.94,-0.8,-11.836814270469224
3.94,-0.6,-11.633448591717174
3.94,-0.4,-11.430009707786763
3.94,-0.2,-11.22649418791198
3.94,0.0,-11.022898180702814
3.94,0.2,-10.819217755347392
3.94,0.4,-10.61544844815917
3.94,0.6,-10.411585652609226
3.94,0.8,-10.207624136502773
3.94,1.0,-10.003558340105375
3.94,1.2,-9.799382117731485
3.94,1.4,-9.595088638131207
3.94,1.6,-9.390670385915543
3.94,1.8,-9.186119587913465
3.94,2.0,-8.98142725341804
3.94,2.2,-8.776583672261896
3.94,2.4,-8.571578110413835
3.94,2.6,-8.366398437385898
3.94,2.8,-8.161031325134067
3.94,3.0,-7.95546161491604
3.94,3.2,-7.749673092808796
3.94,3.4,-7.543647312999359
3.94,3.6,-7.3373631949802895
3.94,3.8,-7.130797194484413
3.94,4.0,-6.923924751795464
3.94,4.2,-6.716718069768671
3.94,4.4,-6.509144488883747
3.94,4.6,-6.301173210710365
3.94,4.8,-6.092771033447007
3.94,5.0,-5.883904410040463
3.94,5.2,-5.67454056744954
3.94,5.4,-5.464652227479304
3.94,5.6,-5.254222277126449
3.94,5.8,-5.0432448835150545
3.94,6.0,-4.8317302476700705
3.94,6.2,-4.619707451686673
3.94,6.4,-4.407238051854973
3.94,6.6,-4.194415812453266
3.94,6.8,-3.981362118102251
3.94,7.0,-3.7682293217520013
3.94,7.2,-3.55520164452921
3.94,7.4,-3.3424979292224184
3.94,7.6,-3.1303638298165146
3.94,7.8,-2.9190758891791253
3.94,8.0,-2.7089658590289307
3.94,8.2,-2.5004116779987218
3.94,8.4,-2.293880653376469
3.94,8.6,-2.089978493826782
