Composition = 75% Sio2, 25% Water
1.7,4.4,0.3066571303804939
1.7,4.6,0.3079633423009058
1.7,4.8,0.30926954897931624
1.7,5.0,0.3105757504157544
1.7,5.2,0.31188194661024976
1.7,5.4,0.31318813756283187
1.7,5.6,0.31449432327352994
1.7,5.8,0.31580050374237384
1.7,6.0,0.3171066789693935
1.7,6.2,0.3184128489546187
1.7,6.4,0.3197190136980796
1.7,6.6,0.3210251731998064
1.7,6.8,0.3223313274598294
1.7,7.0,0.3236374764781791
1.7,7.2,0.32494362025488605
1.7,7.4,0.32624975878998097
1.7,7.6,0.3275558920834947
1.7,7.8,0.3288620201354581
1.7,8.0,0.3301681429459024
1.7,8.2,0.3314742605148588
1.7,8.4,0.3327803728423585
1.7,8.6,0.3340864799284331
1.7,8.8,0.3353925817731141
1.7,9.0,0.33669867837643325
1.7,9.2,0.3380047697384225
1.7,9.4,0.3393108558591137
1.7,9.6,0.340616936738539
1.7,9.8,0.34192301237673056
1.7,10.0,0.3432290827737207
1.7,10.2,0.3445351479295421
1.7,10.4,0.34584120784422706
1.7,10.6,0.34818530940424663
1.7,10.8,0.36320990253787394
1.7,11.0,0.3777555453646676
1.7,11.2,0.39267191818345765
1.7,11.4,0.4300453100426589
1.7,11.6,0.4690067242415824
1.7,11.8,0.5109599091924639
1.7,12.0,0.5621002202109214
1.7,12.2,0.6156626431411139
1.7,12.4,0.6756376530593942
1.7,12.6,0.7383924162688931
1.7,12.8,0.8060281914938816
1.7,13.0,0.8769698667498461
1.7,13.2,0.9508625441909713
1.7,13.4,1.0282240383538097
1.7,13.6,1.1089603821551477
1.7,13.8,1.1922912421312366
1.7,14.0,1.2781694225760434
1.7,14.2,1.3665051329078446
1.7,14.4,1.4571820428026474
1.7,14.6,1.5501907480021253
1.7,14.8,1.645255436320625
1.7,15.0,1.7422130791895658
1.7,15.2,1.8409457244571463
1.7,15.4,1.9413364302754617
1.78,-3.8,0.25253999646157615
1.78,-3.6,0.25385402620372627
1.78,-3.4,0.2551680505950704
1.78,-3.2,0.2564820696356337
1.78,-3.0,0.2577960833254405
1.78,-2.8,0.2591100916645158
1.78,-2.6,0.26042409465288496
1.78,-2.4,0.2617380922905731
1.78,-2.2,0.26305208457760537
1.78,-2.0,0.2643660715140075
1.78,-1.8,0.2656800530998049
1.78,-1.6,0.2669940293350236
1.78,-1.4,0.2683080002196889
1.78,-1.2,0.26962196575382735
1.78,-1.0,0.2709359259374648
1.78,-0.8,0.27224988077062784
1.78,-0.6,0.27356383025334247
1.78,-0.4,0.27487777438563543
1.78,-0.2,0.2761917131675333
1.78,0.0,0.27750564659906296
1.78,0.2,0.27881957468025137
1.78,0.4,0.2801334974111254
1.78,0.6,0.2814474147917124
1.78,0.8,0.2827613268220396
1.78,1.0,0.2840752335021345
1.78,1.2,0.28538913483202466
1.78,1.4,0.2867030308117379
1.78,1.6,0.2880169214413019
1.78,1.8,0.28933080672074474
1.78,2.0,0.29064468665009424
1.78,2.2,0.2919585612293792
1.78,2.4,0.29327243045862766
1.78,2.6,0.29458629433786815
1.78,2.8,0.29590015286712934
1.78,3.0,0.2972140060464398
1.78,3.2,0.29852785387582875
1.78,3.4,0.29984169635532504
1.78,3.6,0.301155533484958
1.78,3.8,0.3024693652647567
1.78,4.0,0.3037831916947506
1.78,4.2,0.3050970127749694
1.78,4.4,0.3064108285054427
1.78,4.6,0.3077246388862004
1.78,4.8,0.3090384439172722
1.78,5.0,0.3103522435986885
1.78,5.2,0.3116660379304794
1.78,5.4,0.3129798269126751
1.78,5.6,0.3142936105453064
1.78,5.8,0.3156073888284036
1.78,6.0,0.3169211617619976
1.78,6.2,0.31823492934611924
1.78,6.4,0.31954869158079957
1.78,6.6,0.3208624484660696
1.78,6.8,0.3221762000019607
1.78,7.0,0.3234899461885044
1.78,7.2,0.32480368702573187
1.78,7.4,0.3261174225136751
1.78,7.6,0.32743115265236583
1.78,7.8,0.32874487744183584
1.78,8.0,0.33005859688211736
1.78,8.2,0.33137231097324243
1.78,8.4,0.33268601971524353
1.78,8.6,0.3339997231081529
1.78,8.8,0.33531342115200335
1.78,9.0,0.33662711384682753
1.78,9.2,0.33794080119265824
1.78,9.4,0.33925448318952844
1.78,9.6,0.3405681598374713
1.78,9.8,0.34188183113652004
1.78,10.0,0.343195497086708
1.78,10.2,0.3445091576880688
1.78,10.4,0.34582281294063605
1.78,10.6,0.34816972020834874
1.78,10.8,0.3631991295660803
1.78,11.0,0.37774973893099023
1.78,11.2,0.39266950493647024
1.78,11.4,0.43004357378380553
1.78,11.6,0.4690057518435715
1.78,11.8,0.5109594335058054
1.78,12.0,0.5620999534859442
1.78,12.2,0.615662516954924
1.78,12.4,0.6756375743720267
1.78,12.6,0.7383923895343243
1.78,12.8,0.8060281797556138
1.78,13.0,0.8769698602168939
1.78,13.2,0.9508625368681947
1.78,13.4,1.0282240286945985
1.78,13.6,1.1089603767235707
1.78,13.8,1.1922912405270392
1.78,14.0,1.2781694225859555
1.78,14.2,1.3665051328517912
1.78,14.4,1.457182042776648
1.78,14.6,1.5501907479898378
1.78,14.8,1.6452554363147183
1.78,15.0,1.7422130791867534
1.78,15.2,1.8409457244558138
1.78,15.4,1.9413364302748337
1.86,-3.8,0.2519693181701531
1.86,-3.6,0.2532911209921136
1.86,-3.4,0.2546129183538
1.86,-3.2,0.2559347102552381
1.86,-3.0,0.25725649669645356
1.86,-2.8,0.25857827767747166
1.86,-2.6,0.2599000531983184
1.86,-2.4,0.2612218232590196
1.86,-2.2,0.26254358785960147
1.86,-2.0,0.26386534700009
1.86,-1.8,0.2651871006805118
1.86,-1.6,0.26650884890089305
1.86,-1.4,0.26783059166126066
1.86,-1.2,0.2691523289616412
1.86,-1.0,0.27047406080206166
1.86,-0.8,0.27179578718254876
1.86,-0.6,0.2731175081031303
1.86,-0.4,0.2744392235638329
1.86,-0.2,0.2757609335646844
1.86,0.0,0.2770826381057122
1.86,0.2,0.278404337186944
1.86,0.4,0.2797260308084079
1.86,0.6,0.28104771897013175
1.86,0.8,0.28236940167214336
1.86,1.0,0.2836910789144715
1.86,1.2,0.28501275069714427
1.86,1.4,0.2863344170201902
1.86,1.6,0.287656077883638
1.86,1.8,0.28897773328751647
1.86,2.0,0.2902993832318548
1.86,2.2,0.29162102771668164
1.86,2.4,0.2929426667420265
1.86,2.6,0.2942643003079187
1.86,2.8,0.2955859284143878
1.86,3.0,0.29690755106146316
1.86,3.2,0.2982291682491748
1.86,3.4,0.29955077997755253
1.86,3.6,0.3008723862466264
1.86,3.8,0.3021939870564267
1.86,4.0,0.30351558240698345
1.86,4.2,0.30483717229832735
1.86,4.4,0.30615875673048915
1.86,4.6,0.3074803357034992
1.86,4.8,0.3088019092173885
1.86,5.0,0.31012347727218803
1.86,5.2,0.31144503986792915
1.86,5.4,0.3127665970046428
1.86,5.6,0.31408814868236073
1.86,5.8,0.31540969490111426
1.86,6.0,0.3167312356609352
1.86,6.2,0.3180527709618551
1.86,6.4,0.31937430080390633
1.86,6.6,0.3206958251871208
1.86,6.8,0.3220173441115307
1.86,7.0,0.32333885757716835
1.86,7.2,0.32466036558406636
1.86,7.4,0.32598186813225755
1.86,7.6,0.32730336522177444
1.86,7.8,0.32862485685264997
1.86,8.0,0.3299463430249173
1.86,8.2,0.3312678237386095
1.86,8.4,0.3325892989937601
1.86,8.6,0.33391076879040243
1.86,8.8,0.33523223312857015
1.86,9.0,0.33655369200829693
1.86,9.2,0.3378751454296167
1.86,9.4,0.3391965933925635
1.86,9.6,0.34051803589717133
1.86,9.8,0.3418394729434747
1.86,10.0,0.34316090453150794
1.86,10.2,0.34448233066130574
1.86,10.4,0.3458037513329024
1.86,10.6,0.3481495389637408
1.86,10.8,0.3631851435610051
1.86,11.0,0.37774202197069495
1.86,11.2,0.392665128812366
1.86,11.4,0.4300404824871561
1.86,11.6,0.4690040287803897
1.86,11.8,0.5109585712631499
1.86,12.0,0.5620994361078709
1.86,12.2,0.615662282526303
1.86,12.4,0.6756374327455292
1.86,12.6,0.7383923264492451
1.86,12.8,0.806028152494902
1.86,13.0,0.87696985094546
1.86,13.2,0.9508625317232983
1.86,13.4,1.028224017970209
1.86,13.6,1.1089603598946522
1.86,13.8,1.1922912341836578
1.86,14.0,1.2781694229183445
1.86,14.2,1.36650513274321
1.86,14.4,1.4571820427260285
1.86,14.6,1.5501907479659152
1.86,14.8,1.6452554363032188
1.86,15.0,1.7422130791812769
1.86,15.2,1.8409457244532206
1.86,15.4,1.9413364302736105
1.94,-3.8,0.2513825684401586
1.94,-3.6,0.2527123535268638
1.94,-3.4,0.25404213304288764
1.94,-3.2,0.25537190698825635
1.94,-3.0,0.2567016753629961
1.94,-2.8,0.25803143816713314
1.94,-2.6,0.2593611954006942
1.94,-2.4,0.2606909470637057
1.94,-2.2,0.26202069315619475
1.94,-2.0,0.26335043367818806
1.94,-1.8,0.26468016862971266
1.94,-1.6,0.2660098980107959
1.94,-1.4,0.2673396218214653
1.94,-1.2,0.268669340061748
1.94,-1.0,0.269999052731672
1.94,-0.8,0.2713287598312648
1.94,-0.6,0.27265846136055455
1.94,-0.4,0.2739881573195693
1.94,-0.2,0.2753178477083374
1.94,0.0,0.27664753252688684
1.94,0.2,0.2779772117752463
1.94,0.4,0.2793068854534448
1.94,0.6,0.2806365535615106
1.94,0.8,0.2819662160994729
1.94,1.0,0.2832958730673608
1.94,1.2,0.28462552446520334
1.94,1.4,0.28595517029303025
1.94,1.6,0.28728481055087063
1.94,1.8,0.2886144452387544
1.94,2.0,0.2899440743567113
1.94,2.2,0.2912736979047712
1.94,2.4,0.29260331588296423
1.94,2.6,0.2939329282913205
1.94,2.8,0.2952625351298706
1.94,3.0,0.29659213639864496
1.94,3.2,0.29792173209767403
1.94,3.4,0.29925132222698886
1.94,3.6,0.3005809067866203
1.94,3.8,0.30191048577659935
1.94,4.0,0.3032400591969574
1.94,4.2,0.30456962704772567
1.94,4.4,0.3058991893289357
1.94,4.6,0.30722874604061917
1.94,4.8,0.3085582971828079
1.94,5.0,0.30988784275553366
1.94,5.2,0.3112173827588288
1.94,5.4,0.31254691719272537
1.94,5.6,0.31387644605725573
1.94,5.8,0.31520596935245243
1.94,6.0,0.31653548707834805
1.94,6.2,0.3178649992349754
1.94,6.4,0.3191945058223676
1.94,6.6,0.32052400684055743
1.94,6.8,0.3218535022895784
1.94,7.0,0.3231829921694636
1.94,7.2,0.3245124764802467
1.94,7.4,0.32584195522196147
1.94,7.6,0.32717142839464136
1.94,7.8,0.32850089599832055
1.94,8.0,0.329830358033033
1.94,8.2,0.331159814498813
1.94,8.4,0.332489265395695
1.94,8.6,0.3338187107237132
1.94,8.8,0.33514815048290264
1.94,9.0,0.3364775846732977
1.94,9.2,0.33780701329493357
1.94,9.4,0.3391364363478455
1.94,9.6,0.3404658538320682
1.94,9.8,0.34179526574763747
1.94,10.0,0.3431246720945886
1.94,10.2,0.34445407287295726
1.94,10.4,0.3457834680827792
1.94,10.6,0.3481170132550627
1.94,10.8,0.3631624110493846
1.94,11.0,0.3777289431514059
1.94,11.2,0.3926548142263952
1.94,11.4,0.4300331334557885
1.94,11.6,0.4689999250226855
1.94,11.8,0.5109565567551444
1.94,12.0,0.5620982996310684
1.94,12.2,0.6156617905556394
1.94,12.4,0.6756371089529428
1.94,12.6,0.7383921281690784
1.94,12.8,0.8060279890673583
1.94,13.0,0.8769697285556929
1.94,13.2,0.9508624654327643
1.94,13.4,1.0282239823857935
1.94,13.6,1.1089603472089136
1.94,13.8,1.192291231551955
1.94,14.0,1.2781694223273186
1.94,14.2,1.366505132457702
1.94,14.4,1.4571820425850412
1.94,14.6,1.5501907479086412
1.94,14.8,1.645255436276047
1.94,15.0,1.74221307915914
1.94,15.2,1.8409457244212728
1.94,15.4,1.9413364302602008
2.02,-3.6,0.2521200395156808
2.02,-3.4,0.25345797160185335
2.02,-3.2,0.25479589800745384
2.02,-3.0,0.25613381873250934
2.02,-2.8,0.2574717337770468
2.02,-2.6,0.2588096431410936
2.02,-2.4,0.2601475468246769
2.02,-2.2,0.2614854448278245
2.02,-2.0,0.2628233371505637
2.02,-1.8,0.2641612237929229
2.02,-1.6,0.2654991047549295
2.02,-1.4,0.2668369800366119
2.02,-1.2,0.2681748496379985
2.02,-1.0,0.2695127135591174
2.02,-0.8,0.2708505717999974
2.02,-0.6,0.2721884243606671
2.02,-0.4,0.2735262712411556
2.02,-0.2,0.2748641124414914
2.02,0.0,0.2762019479617041
2.02,0.2,0.27753977780182315
2.02,0.4,0.2788776019618776
2.02,0.6,0.2802154204418972
2.02,0.8,0.2815532332419118
2.02,1.0,0.28289104036195123
2.02,1.2,0.28422884180204555
2.02,1.4,0.28556663756222495
2.02,1.6,0.2869044276425198
2.02,1.8,0.2882422120429606
2.02,2.0,0.28957999076357793
2.02,2.2,0.2909177638044028
2.02,2.4,0.29225553116546593
2.02,2.6,0.2935932928467984
2.02,2.8,0.29493104884843163
2.02,3.0,0.29626879917039695
2.02,3.2,0.2976065438127258
2.02,3.4,0.29894428277545
2.02,3.6,0.3002820160586012
2.02,3.8,0.3016197436622116
2.02,4.0,0.30295746558631315
2.02,4.2,0.30429518183093823
2.02,4.4,0.3056328923961194
2.02,4.6,0.30697059728188897
2.02,4.8,0.30830829648827973
2.02,5.0,0.3096459900153246
2.02,5.2,0.31098367786305664
2.02,5.4,0.312321360031509
2.02,5.6,0.31365903652071503
2.02,5.8,0.3149967073307081
2.02,6.0,0.3163343724615219
2.02,6.2,0.3176720319131901
2.02,6.4,0.31900968568574667
2.02,6.6,0.3203473337792258
2.02,6.8,0.3216849761936615
2.02,7.0,0.32302261292908835
2.02,7.2,0.3243602439855405
2.02,7.4,0.325697869363053
2.02,7.6,0.32703548906166025
2.02,7.8,0.32837310308139755
2.02,8.0,0.3297107114222998
2.02,8.2,0.3310483140844024
2.02,8.4,0.33238591106774046
2.02,8.6,0.33372350237234993
2.02,8.8,0.3350610879982663
2.02,9.0,0.3363986679455252
2.02,9.2,0.337736242214163
2.02,9.4,0.3390738108042155
2.02,9.6,0.3404113737157193
2.02,9.8,0.34174893094871056
2.02,10.0,0.34308648250322593
2.02,10.2,0.3444240283793022
2.02,10.4,0.34576156857697626
2.02,10.6,0.3480638945615272
2.02,10.8,0.36312503952329284
2.02,11.0,0.3777068156857979
2.02,11.2,0.3926346338315103
2.02,11.4,0.4300186390238935
2.02,11.6,0.4689918241890084
2.02,11.8,0.5109524680359685
2.02,12.0,0.5620959811624643
2.02,12.2,0.6156607906989753
2.02,12.4,0.6756364869565507
2.02,12.6,0.7383918157680464
2.02,12.8,0.8060278113772269
2.02,13.0,0.8769696296489058
2.02,13.2,0.950862418872962
2.02,13.4,1.0282239595206357
2.02,13.6,1.108960335474867
2.02,13.8,1.192291222171779
2.02,14.0,1.2781694179823107
2.02,14.2,1.3665051283510306
2.02,14.4,1.4571820396337192
2.02,14.6,1.550190748376118
2.02,14.8,1.6452554310798522
2.02,15.0,1.7422130736141672
2.02,15.2,1.8409457201169797
2.02,15.4,1.9413364287823898
2.1,-3.6,0.251513514095034
2.1,-3.4,0.25285976768816937
2.1,-3.2,0.25420601549315913
2.1,-3.0,0.255552257510031
2.1,-2.8,0.25689849373881274
2.1,-2.6,0.2582447241795322
2.1,-2.4,0.2595909488322176
2.1,-2.2,0.260937167696897
2.1,-2.0,0.2622833807735991
2.1,-1.8,0.2636295880623523
2.1,-1.6,0.2649757895631853
2.1,-1.4,0.2663219852761271
2.1,-1.2,0.2676681752012062
2.1,-1.0,0.2690143593384525
2.1,-0.8,0.27036053768789503
2.1,-0.6,0.2717067102495631
2.1,-0.4,0.2730528770234866
2.1,-0.2,0.27439903800969523
2.1,0.0,0.27574519320821883
2.1,0.2,0.2770913426190877
2.1,0.4,0.27843748624233183
2.1,0.6,0.27978362407798196
2.1,0.8,0.28112975612606833
2.1,1.0,0.28247588238662186
2.1,1.2,0.28382200285967346
2.1,1.4,0.28516811754525395
2.1,1.6,0.2865142264433945
2.1,1.8,0.28786032955412677
2.1,2.0,0.2892064268774819
2.1,2.2,0.29055251841349167
2.1,2.4,0.2918986041621878
2.1,2.6,0.2932446841236025
2.1,2.8,0.2945907582977675
2.1,3.0,0.2959368266847154
2.1,3.2,0.29728288928447827
2.1,3.4,0.29862894609708895
2.1,3.6,0.2999749971225801
2.1,3.8,0.30132104236098434
2.1,4.0,0.3026670818123351
2.1,4.2,0.30401311547666526
2.1,4.4,0.3053591433540083
2.1,4.6,0.30670516544439774
2.1,4.8,0.30805118174786705
2.1,5.0,0.30939719226445017
2.1,5.2,0.310743196994181
2.1,5.4,0.3120891959370936
2.1,5.6,0.3134351890932224
2.1,5.8,0.3147811764626017
2.1,6.0,0.316127158045266
2.1,6.2,0.31747313384125
2.1,6.4,0.31881910385058876
2.1,6.6,0.32016506807331724
2.1,6.8,0.3215110265094706
2.1,7.0,0.3228569791590841
2.1,7.2,0.3242029260221933
2.1,7.4,0.32554886709883385
2.1,7.6,0.3268948023890416
2.1,7.8,0.3282407318928524
2.1,8.0,0.3295866556103025
2.1,8.2,0.3309325735414278
2.1,8.4,0.3322784856862652
2.1,8.6,0.333624392044851
2.1,8.8,0.334970292617222
2.1,9.0,0.336316187403415
2.1,9.2,0.3376620764034672
2.1,9.4,0.33900795961741553
2.1,9.6,0.3403538370452974
2.1,9.8,0.34169970868715055
2.1,10.0,0.3430455745430123
2.1,10.2,0.34439143461292065
2.1,10.4,0.3457372888969134
2.1,10.6,0.34797707466425704
2.1,10.8,0.36306358618502466
2.1,11.0,0.37766963212302046
2.1,11.2,0.39259828630462246
2.1,11.4,0.4299921865739419
2.1,11.6,0.4689769141482193
2.1,11.8,0.5109446085442371
2.1,12.0,0.5620915222078542
2.1,12.2,0.6156588350576757
2.1,12.4,0.6756352961085513
2.1,12.6,0.7383912665497337
2.1,12.8,0.8060275378013531
2.1,13.0,0.8769694978345272
2.1,13.2,0.9508623534289454
2.1,13.4,1.028223924669891
2.1,13.6,1.1089603118680036
2.1,13.8,1.1922912012300901
2.1,14.0,1.2781694096801821
2.1,14.2,1.3665051239467076
2.1,14.4,1.457182034316269
2.1,14.6,1.5501907471458651
2.1,14.8,1.6452554267603086
2.1,15.0,1.7422130691428306
2.1,15.2,1.8409457166356757
2.1,15.4,1.9413364275854461
2.18,-3.4,0.252246861691455
2.18,-3.2,0.25360159546653177
2.18,-3.0,0.2549563233506706
2.18,-2.8,0.25631104534390003
2.18,-2.6,0.25766576144624875
2.18,-2.4,0.2590204716577455
2.18,-2.2,0.260375175978419
2.18,-2.0,0.26172987440829854
2.18,-1.8,0.26308456694741345
2.18,-1.6,0.2644392535957929
2.18,-1.4,0.2657939343534667
2.18,-1.2,0.26714860922046446
2.18,-1.0,0.26850327819681613
2.18,-0.8,0.26985794128255186
2.18,-0.6,0.27121259847770146
2.18,-0.4,0.2725672497822958
2.18,-0.2,0.27392189519636523
2.18,0.0,0.27527653471994035
2.18,0.2,0.27663116835305224
2.18,0.4,0.27798579609573165
2.18,0.6,0.2793404179480099
2.18,0.8,0.28069503390991823
2.18,1.0,0.28204964398148835
2.18,1.2,0.2834042481627515
2.18,1.4,0.2847588464537399
2.18,1.6,0.28611343885448537
2.18,1.8,0.28746802536502
2.18,2.0,0.288822605985376
2.18,2.2,0.29017718071558607
2.18,2.4,0.2915317495556827
2.18,2.6,0.2928863125056987
2.18,2.8,0.2942408695656669
2.18,3.0,0.2955954207356203
2.18,3.2,0.29694996601559237
2.18,3.4,0.2983045054056164
2.18,3.6,0.2996590389057259
2.18,3.8,0.3010135665159549
2.18,4.0,0.3023680882363369
2.18,4.2,0.30372260406690615
2.18,4.4,0.3050771140076968
2.18,4.6,0.3064316180587433
2.18,4.8,0.30778611622008006
2.18,5.0,0.30914060849174185
2.18,5.2,0.31049509487376326
2.18,5.4,0.3118495753661797
2.18,5.6,0.31320404996902607
2.18,5.8,0.31455851868233786
2.18,6.0,0.3159129815061503
2.18,6.2,0.3172674384404992
2.18,6.4,0.31862188948542053
2.18,6.6,0.3199763346409499
2.18,6.8,0.3213307739071236
2.18,7.0,0.3226852072839778
2.18,7.2,0.32403963477154907
2.18,7.4,0.32539405636987423
2.18,7.6,0.32674847207898955
2.18,7.8,0.3281028818989323
2.18,8.0,0.32945728582973915
2.18,8.2,0.3308116838714479
2.18,8.4,0.33216607602409554
2.18,8.6,0.33352046228771975
2.18,8.8,0.33487484266235834
2.18,9.0,0.33622921714804904
2.18,9.2,0.3375835857448299
2.18,9.4,0.3389379484527392
2.18,9.6,0.3402923052718152
2.18,9.8,0.34164665620209644
2.18,10.0,0.34300100124362176
2.18,10.2,0.34435534039642957
2.18,10.4,0.34570967366055927
2.18,10.6,0.3478399633460192
2.18,10.8,0.3629659933477437
2.18,11.0,0.3776095820354815
2.18,11.2,0.39253760388688413
2.18,11.4,0.42994735898285313
2.18,11.6,0.46895137334010273
2.18,11.8,0.5109305273667202
2.18,12.0,0.5620835054260744
2.18,12.2,0.615655221228355
2.18,12.4,0.6756330993657088
2.18,12.6,0.7383902558533005
2.18,12.8,0.8060270210577314
2.18,13.0,0.8769692389004002
2.18,13.2,0.9508622214730565
2.18,13.4,1.0282238539039001
2.18,13.6,1.108960265957245
2.18,13.8,1.1922911645892822
2.18,14.0,1.278169393423987
2.18,14.2,1.3665051183199883
2.18,14.4,1.4571820275845373
2.18,14.6,1.5501907439385516
2.18,14.8,1.6452554264360248
2.18,15.0,1.7422130690944533
2.18,15.2,1.8409457165827734
2.18,15.4,1.9413364275590477
2.26,-3.4,0.2516173370588604
2.26,-3.2,0.2529807243585163
2.26,-3.0,0.2543441056733376
2.26,-2.8,0.25570748100335355
2.26,-2.6,0.2570708503485934
2.26,-2.4,0.2584342137090863
2.26,-2.2,0.259797571084862
2.26,-2.0,0.26116092247595024
2.26,-1.8,0.2625242678823809
2.26,-1.6,0.263887607304184
2.26,-1.4,0.26525094074138966
2.26,-1.2,0.2666142681940284
2.26,-1.0,0.267977589662131
2.26,-0.8,0.26934090514572767
2.26,-0.6,0.27070421464484945
2.26,-0.4,0.27206751815952784
2.26,-0.2,0.27343081568979344
2.26,0.0,0.274794107235678
2.26,0.2,0.27615739279721285
2.26,0.4,0.2775206723744298
2.26,0.6,0.27888394596736077
2.26,0.8,0.28024721357603766
2.26,1.0,0.28161047520049265
2.26,1.2,0.2829737308407584
2.26,1.4,0.2843369804968671
2.26,1.6,0.2857002241688515
2.26,1.8,0.28706346185674464
2.26,2.0,0.2884266935605794
2.26,2.2,0.28978991928038894
2.26,2.4,0.29115313901620676
2.26,2.6,0.29251635276806626
2.26,2.8,0.29387956053600117
2.26,3.0,0.2952427623200453
2.26,3.2,0.29660595812023266
2.26,3.4,0.29796914793659746
2.26,3.6,0.29933233176917406
2.26,3.8,0.30069550961799685
2.26,4.0,0.3020586814831006
2.26,4.2,0.30342184736452005
2.26,4.4,0.3047850072622903
2.26,4.6,0.3061481611764466
2.26,4.8,0.3075113091070242
2.26,5.0,0.30887445105405836
2.26,5.2,0.310237587017585
2.26,5.4,0.3116007169976399
2.26,5.6,0.31296384099425906
2.26,5.8,0.3143269590074786
2.26,6.0,0.31569007103733465
2.26,6.2,0.317053177083864
2.26,6.4,0.31841627714710324
2.26,6.6,0.319779371227089
2.26,6.8,0.3211424593238585
2.26,7.0,0.32250554143744853
2.26,7.2,0.3238686175678967
2.26,7.4,0.3252316877152404
2.26,7.6,0.32659475187951725
2.26,7.8,0.3279578100607651
2.26,8.0,0.3293208622590217
2.26,8.2,0.3306839084743255
2.26,8.4,0.3320469487067146
2.26,8.6,0.3334099829562274
2.26,8.8,0.3347730112229027
2.26,9.0,0.33613603350677923
2.26,9.2,0.3374990498078957
2.26,9.4,0.3388620601262916
2.26,9.6,0.34022506446200595
2.26,9.8,0.3415880628150784
2.26,10.0,0.34295105518554836
2.26,10.2,0.34431404157345563
2.26,10.4,0.34567702197884026
2.26,10.6,0.34762333979682614
2.26,10.8,0.3628108999386291
2.26,11.0,0.37751266836407643
2.26,11.2,0.3924379347108289
2.26,11.4,0.4298724522587427
2.26,11.6,0.46890816290736237
2.26,11.8,0.5109055577855924
2.26,12.0,0.5620691821360444
2.26,12.2,0.6156485430354252
2.26,12.4,0.6756290126957974
2.26,12.6,0.7383883109128584
2.26,12.8,0.8060259764319182
2.26,13.0,0.876968691819311
2.26,13.2,0.9508619655159732
2.26,13.4,1.0282237293850025
2.26,13.6,1.108960190913746
2.26,13.8,1.1922911068043236
2.26,14.0,1.2781693559672838
2.26,14.2,1.366505100110575
2.26,14.4,1.4571820208390245
2.26,14.6,1.5501907426803472
2.26,14.8,1.6452554260389127
2.26,15.0,1.7422130688893331
2.26,15.2,1.8409457164802046
2.26,15.4,1.94133642750314
2.34,-3.4,-8.923446580410573
2.34,-3.2,-8.771031587075628
2.34,-3.0,-8.618596678934683
2.34,-2.8,-8.466141069434274
2.34,-2.6,-8.313663789592216
2.34,-2.4,-8.161163819207019
2.34,-2.2,-8.008640049516423
2.34,-2.0,-7.856091282600041
2.34,-1.8,-7.703516276952876
2.34,-1.6,-7.5509136025810975
2.34,-1.4,-7.398281724195521
2.34,-1.2,0.2604035604093156
2.34,-1.0,0.2618729097718214
2.34,-0.8,0.26334220822641874
2.34,-0.6,0.2648114557734227
2.34,-0.4,0.26628065241316073
2.34,-0.2,0.2677497981459716
2.34,0.0,0.2692188929722065
2.34,0.2,0.27068793689222836
2.34,0.4,0.27215692990641194
2.34,0.6,0.2736258720151442
2.34,0.8,0.27509476321882376
2.34,1.0,0.27656360351786136
2.34,1.2,0.27803239291267945
2.34,1.4,0.27950113140371263
2.34,1.6,0.2809698189914075
2.34,1.8,0.2824384556762222
2.34,2.0,0.28390704145862733
2.34,2.2,0.2853755763391049
2.34,2.4,0.2868440603181491
2.34,2.6,0.28831249339626625
2.34,2.8,0.2897808755739739
2.34,3.0,0.29124920685180244
2.34,3.2,0.2927174872302936
2.34,3.4,0.2941857167100011
2.34,3.6,0.2956538952914907
2.34,3.8,0.2971220229753402
2.34,4.0,0.2985900997621389
2.34,4.2,0.3000581256524884
2.34,4.4,0.3015261006470022
2.34,4.6,0.30299402474630566
2.34,4.8,0.3044618979510358
2.34,5.0,0.30592972026184195
2.34,5.2,0.30739749167938524
2.34,5.4,0.30886521220433855
2.34,5.6,0.31033288183738705
2.34,5.8,0.3118005005792274
2.34,6.0,0.31326806843056837
2.34,6.2,0.31473558539213065
2.34,6.4,0.3162030514646469
2.34,6.6,0.3176704666488615
2.34,6.8,0.3191378309455311
2.34,7.0,0.32060514435542403
2.34,7.2,0.32207240687932026
2.34,7.4,0.3235396185180122
2.34,7.6,0.325006779272304
2.34,7.8,0.32647388914301145
2.34,8.0,0.32794094813096264
2.34,8.2,0.32940795623699703
2.34,8.4,0.3308749134619668
2.34,8.6,0.3323418198067354
2.34,8.8,0.33380867527217817
2.34,9.0,0.33527547985918293
2.34,9.2,0.3367422335686487
2.34,9.4,0.33820893640148686
2.34,9.6,0.33967558835862055
2.34,9.8,0.3411421894409848
2.34,10.0,0.34260873964952665
2.34,10.2,0.34407523898520487
2.34,10.4,0.3455416874489903
2.34,10.6,0.34725726175532323
2.34,10.8,0.3625467933932811
2.34,11.0,0.37734464216859487
2.34,11.2,0.3922626588281051
2.34,11.4,0.4297377137878938
2.34,11.6,0.46882876465951306
2.34,11.8,0.5108570244795345
2.34,12.0,0.5620408854310279
2.34,12.2,0.6156344334431528
2.34,12.4,0.6756202306096577
2.34,12.6,0.7383839500699865
2.34,12.8,0.8060236866873534
2.34,13.0,0.8769675291112595
2.34,13.2,0.9508614174276357
2.34,13.4,1.0282234493843974
2.34,13.6,1.1089600249804428
2.34,13.8,1.1922910190706262
2.34,14.0,1.278169320191688
