Composition = 0
log(temp), log pressure (dyne/cm^2), log density (g/cc), log entropy (log os jrk/g*kev)
3.14,8.8,-1.0204747433836168,-1.2242176297663594
3.14,9.0,-0.07074504275572105,-1.4358396138036247
3.14,9.2,-0.05078732573545331,-1.437965374128907
3.14,9.4,-0.0316100496007386,-1.4408015808874208
3.14,9.6,-0.013790314073412732,-1.4448735761602736
3.14,9.8,0.004029421453913268,-1.4489455714331259
3.14,10.0,0.02289449817034451,-1.4583658887977435
3.14,10.2,0.042175856933544184,-1.4699160471083983
3.14,10.4,0.06145721569674402,-1.481466205419053
3.14,10.6,0.08073857445994359,-1.493016363729708
3.14,10.8,0.10113202910195514,-1.5054068655110373
3.14,11.0,0.1396754673070591,-1.53096216025551
3.14,11.2,0.17878661706893706,-1.5569232689197219
3.14,11.4,0.2230012946538641,-1.587423936968945
3.14,11.6,0.2732060887647959,-1.6232062120330815
3.14,11.8,0.3272363992646773,-1.6633281536527655
3.14,12.0,0.38563511526407157,-1.708381138555516
3.14,12.2,0.4489959031630466,-1.7607521646251878
3.14,12.4,0.515161593192973,-1.8178148735912318
3.14,12.6,0.585660597045581,-1.8833047144610688
3.14,12.8,0.6599494384569737,-1.958763189910818
3.14,13.0,0.7371542995203654,-2.042119140141108
3.14,13.2,0.8173449602855922,-2.133441319244474
3.14,13.4,0.900470000846643,-2.231892028046469
3.14,13.6,0.9868824160014198,-2.357221614833507
3.14,13.8,1.075797589899631,-2.493707804134919
3.14,14.0,1.1670985359792811,-2.6416963447972615
3.14,14.2,1.2606598485551928,-2.800027230477995
3.14,14.4,1.356343090036547,-2.965767747566905
3.14,14.6,1.4540048067373301,-3.134536181454317
3.14,14.8,1.5535019470425195,-3.301384954153452
3.14,15.0,1.6546955251906066,-3.461909516234145
3.14,15.2,1.7574528210289695,-3.6130331920606302
3.14,15.4,1.8616488232252055,-3.753175361396532
3.14,15.6,1.9671669923808437,-3.881993423855234
3.22,-2.2,-12.479477420273188,-0.37955133200851743
3.22,-2.0,-12.276611749535641,-0.38828129254849797
3.22,-1.8,-12.073690381541072,-0.3971299073346769
3.22,-1.6,-11.870710856199825,-0.4060997630709591
3.22,-1.4,-11.667670588935994,-0.41519399142316815
3.22,-1.2,-11.464566711374012,-0.42441479358261647
3.22,-1.0,-11.261396101164575,-0.4337657081448679
3.22,-0.8,-11.05815550998313,-0.4432498587097572
3.22,-0.6,-10.854841305934395,-0.45287058629834753
3.22,-0.4,-10.651449535907055,-0.4626313540609962
3.22,-0.2,-10.447975941258271,-0.4725350452557626
3.22,0.0,-10.244415772092122,-0.4825853329316102
3.22,0.2,-10.040764078607339,-0.49278559650718157
3.22,0.4,-9.837014939865188,-0.5031403441198359
3.22,0.6,-9.63316225494748,-0.5136526317230092
3.22,0.8,-9.429199561806687,-0.5243257974718103
3.22,1.0,-9.225119345216084,-0.5351637798319107
3.22,1.2,-9.0209136017701,-0.5461700673069851
3.22,1.4,-8.816573351049405,-0.5573483538467041
3.22,1.6,-8.612088635230334,-0.568702211961833
3.22,1.8,-8.407448647543083,-0.5802351023073427
3.22,2.0,-8.20264139513749,-0.5919505136004799
3.22,2.2,-7.99765402717521,-0.603851528635323
3.22,2.4,-7.792472478707649,-0.6159411565098685
3.22,2.6,-7.587081961572853,-0.6282217871660597
3.22,2.8,-7.381467050852699,-0.640695774690536
3.22,3.0,-7.175612138344865,-0.6533644618861647
3.22,3.2,-6.969501162903679,-0.6662299135259084
3.22,3.4,-6.763122355103189,-0.6792910049457132
3.22,3.6,-6.556466514306037,-0.6925463852784037
3.22,3.8,-6.349529684047669,-0.705993694734069
3.22,4.0,-6.142315292758481,-0.7196291202570854
3.22,4.2,-5.934835254980646,-0.7334484980441769
3.22,4.4,-5.727116303302253,-0.7474500118911038
3.22,4.6,-5.5191994514429945,-0.7614919908615799
3.22,4.8,-5.31113943424084,-0.7759108627211071
3.22,5.0,-5.103006072829261,-0.7904051155025132
3.22,5.2,-4.894883153591089,-0.8050211841440267
3.22,5.4,-4.686866582782585,-0.8197732682102705
3.22,5.6,-4.4790627200063735,-0.8346574169152742
3.22,5.8,-4.271586497523089,-0.8496734240498642
3.22,6.0,-4.064565577291369,-0.8648262683236654
3.22,6.2,-3.8581302569005427,-0.8801241584414763
3.22,6.4,-3.652428219439617,-0.8955813413700583
3.22,6.6,-3.4476310342547096,-0.9112177127587917
3.22,6.8,-3.2439528971153377,-0.9270585938168752
3.22,7.0,-3.0416740187866984,-0.9431332629489692
3.22,7.2,-2.8411776584662007,-0.9594716016009907
3.22,7.4,-2.6430268507012786,-0.9761013563596795
3.22,7.6,-2.4480550148886193,-0.9930388496921521
3.22,7.8,-2.2575082238253197,-1.010277110113507
3.22,8.0,-2.073318058154288,-1.0277677934547693
3.22,8.2,-1.897373990198103,-1.0454080149687415
3.22,8.4,-1.7307365830331405,-1.0631225036066085
3.22,8.6,-1.5733560475269717,-1.0809630331571993
3.22,8.8,-1.399051636861362,-1.111203431664227
3.22,9.0,-0.755608957730112,-1.2471016029230517
3.22,9.2,-0.0783440429003632,-1.3989050294670007
3.22,9.4,-0.05860867984881535,-1.4019263371443516
3.22,9.6,-0.03887331679726763,-1.4049476448217022
3.22,9.8,-0.01913795374571976,-1.4079689524990529
3.22,10.0,0.0012167377965499764,-1.4141589559893206
3.22,10.2,0.02349739645787464,-1.423995627180756
3.22,10.4,0.04739315285361161,-1.4361258869609097
3.22,10.6,0.07128890924934841,-1.448256146741063
3.22,10.8,0.09518466564508543,-1.4603864065212169
3.22,11.0,0.13330585804464148,-1.4830482519282473
3.22,11.2,0.17451203092717657,-1.5080751418865903
3.22,11.4,0.21959817961630512,-1.5362465468242281
3.22,11.6,0.2708414967458227,-1.5693474921805108
3.22,11.8,0.3254263065766072,-1.605802773139464
3.22,12.0,0.38440060259013764,-1.6466326595887044
3.22,12.2,0.44804413703755186,-1.6934136727478275
3.22,12.4,0.5144674879041243,-1.7441449384386847
3.22,12.6,0.585178944319491,-1.8019402861871914
3.22,12.8,0.6595909668140588,-1.8677617959907704
3.22,13.0,0.7368967304892967,-1.94129786925917
3.22,13.2,0.8171663905821972,-2.022905563051574
3.22,13.4,0.9003512810946768,-2.1108582169200365
3.22,13.6,0.9867971479573746,-2.2124667420315123
3.22,13.8,1.0757412976019176,-2.3348697351173326
3.22,14.0,1.167063500537588,-2.4703622340651696
3.22,14.2,1.2606387383340034,-2.617573588924725
3.22,14.4,1.3563308519486237,-2.775592379121686
3.22,14.6,1.453997993099559,-2.941634702285896
3.22,14.8,1.553498276097586,-3.111355333014168
3.22,15.0,1.6546935677252192,-3.279729540379295
3.22,15.2,1.757451795572325,-3.4421800001314953
3.22,15.4,1.8616482974441868,-3.595412925417848
3.22,15.6,1.9671667152381742,-3.737656739889209
3.3,-2.0,-12.385798046771203,-0.3573382462155803
3.3,-1.8,-12.182872407302654,-0.3661982569752569
3.3,-1.6,-11.979888185895028,-0.3751810235205313
3.3,-1.4,-11.776842718001523,-0.3842898245551941
3.3,-1.2,-11.5737330975336,-0.39352728928523045
3.3,-1.0,-11.370556308297077,-0.40289694894710915
3.3,-0.8,-11.167308995423054,-0.41240194967676186
3.3,-0.6,-10.963987680879626,-0.42204579650674834
3.3,-0.4,-10.760588439379575,-0.43183226098554517
3.3,-0.2,-10.557107031363193,-0.4417642226703058
3.3,0.0,-10.353538819653828,-0.4518455434525286
3.3,0.2,-10.149878812335716,-0.4620799485032663
3.3,0.4,-9.946121208779571,-0.47247209399694245
3.3,0.6,-9.74226004138675,-0.4830253317531624
3.3,0.8,-9.538288930123064,-0.4937432094721915
3.3,1.0,-9.334200568972356,-0.5046297732313342
3.3,1.2,-9.129986972760241,-0.5156890742371882
3.3,1.4,-8.925639420461339,-0.5269248549258178
3.3,1.6,-8.721148079576766,-0.5383413423543258
3.3,1.8,-8.516502261987345,-0.549942190923317
3.3,2.0,-8.311690070637322,-0.5617315173761058
3.3,2.2,-8.10669782282131,-0.573713637647915
3.3,2.4,-7.9015119028920235,-0.5858913386221729
3.3,2.6,-7.696117000256084,-0.5982679107599039
3.3,2.8,-7.4904967545229395,-0.610846081381778
3.3,3.0,-7.284633996506993,-0.6236281856054653
3.3,3.2,-7.078511550363748,-0.6366162249402172
3.3,3.4,-6.872112892358029,-0.6498108932326151
3.3,3.6,-6.665423223962803,-0.6632121374973765
3.3,3.8,-6.458431498774962,-0.6768187689808052
3.3,4.0,-6.251131950494532,-0.6906281487720405
3.3,4.2,-6.0435251251506426,-0.7046373746408943
3.3,4.4,-5.835625439688049,-0.7188395749285268
3.3,4.6,-5.6274606051175695,-0.7331894012428974
3.3,4.8,-5.419072301775784,-0.7476301713044944
3.3,5.0,-5.210518262605627,-0.7625192290492772
3.3,5.2,-5.001872859639867,-0.7774031172493218
3.3,5.4,-4.793227795329637,-0.7924336066150297
3.3,5.6,-4.58468727776209,-0.8076015423297689
3.3,5.8,-4.376367306152289,-0.8229015343021876
3.3,6.0,-4.168394095012663,-0.8383319085420299
3.3,6.2,-3.9609038219237562,-0.8538956863509504
3.3,6.4,-3.754044373192571,-0.8696010050434311
3.3,6.6,-3.5479808290198576,-0.8854619185939543
3.3,6.8,-3.3429091600712013,-0.9014986356156761
3.3,7.0,-3.139070515705358,-0.9177365824518188
3.3,7.2,-2.936774852799552,-0.9342038599186357
3.3,7.4,-2.7364606596767116,-0.9509306836218352
3.3,7.6,-2.538763403592334,-0.967943089110191
3.3,7.8,-2.344660066465593,-0.9852558003563279
3.3,8.0,-2.1555714773947443,-1.0028525189128552
3.3,8.2,-1.9732656843247356,-1.020674422586144
3.3,8.4,-1.799312105416352,-1.038651979214603
3.3,8.6,-1.634160344470475,-1.0567840704702358
3.3,8.8,-1.4769986748749608,-1.0753187314078179
3.3,9.0,-1.3230436693159409,-1.0947418311701722
3.3,9.2,-0.48601679181760693,-1.2782446383918065
3.3,9.4,-0.0799861320490376,-1.3651350244360803
3.3,9.6,-0.059100943365315795,-1.3693491515500105
3.3,9.8,-0.0382157546815938,-1.3735632786639407
3.3,10.0,-0.017330565997871954,-1.377777405777871
3.3,10.2,0.005515802342684897,-1.3847765899106443
3.3,10.4,0.03226440856777803,-1.3958395470678497
3.3,10.6,0.06036055171452188,-1.4078283983566784
3.3,10.8,0.08845669486126598,-1.419817249645507
3.3,11.0,0.1259130910273419,-1.4390398612014836
3.3,11.2,0.1693313136667916,-1.46286886970305
3.3,11.4,0.21545390744918863,-1.4888007141818491
3.3,11.6,0.26793295254002936,-1.519736880801773
3.3,11.8,0.3232198932107155,-1.5531853375508846
3.3,12.0,0.38288305208033835,-1.590521475522388
3.3,12.2,0.44687583567920364,-1.6326578956959248
3.3,12.4,0.5136111144690866,-1.6781304462525763
3.3,12.6,0.5845787912305926,-1.729555214519665
3.3,12.8,0.6591404934997714,-1.787525533897975
3.3,13.0,0.7365670109265755,-1.85176592239801
3.3,13.2,0.8169299282688207,-1.923613667908531
3.3,13.4,0.9001895380328353,-2.0047096833574614
3.3,13.6,0.986684876004777,-2.089594266440141
3.3,13.8,1.0756647203293173,-2.197468111440735
3.3,14.0,1.1670113638804844,-2.315156193671355
3.3,14.2,1.2606048573607103,-2.447432122480653
3.3,14.4,1.3563103278801432,-2.5941888913438618
3.3,14.6,1.4539860265659288,-2.752300899529746
3.3,14.8,1.5534915698512513,-2.919087749174226
3.3,15.0,1.6546899333779899,-3.090161595508864
3.3,15.2,1.7574498869437625,-3.2603381637790267
3.3,15.4,1.8616473081092246,-3.4248325685046996
3.3,15.6,1.9671661874514705,-3.580156752171089
3.38,-1.8,-12.292536927145694,-0.3346206024747709
3.38,-1.6,-12.089564204824748,-0.34359995361903345
3.38,-1.4,-11.886530108737622,-0.3527066094750054
3.38,-1.2,-11.683431690439377,-0.36194411331013493
3.38,-1.0,-11.480265926811137,-0.3713156826657038
3.38,-0.8,-11.277029511671019,-0.3808245143957579
3.38,-0.6,-11.073719068005943,-0.3904741653700875
3.38,-0.4,-10.870330720477032,-0.40026852898422866
3.38,-0.2,-10.666860333992984,-0.41021094574306144
3.38,0.0,-10.463303339458395,-0.42030520628299917
3.38,0.2,-10.259654773782003,-0.43055570679734445
3.38,0.4,-10.055909327899256,-0.4409659954676215
3.38,0.6,-9.852061197431654,-0.4515402931804444
3.38,0.8,-9.648103765796565,-0.462282695295676
3.38,1.0,-9.444030112312435,-0.47319737764870706
3.38,1.2,-9.239832301425475,-0.48428885178426173
3.38,1.4,-9.035501826817068,-0.4955611402948682
3.38,1.6,-8.83102929717503,-0.5070188831283358
3.38,1.8,-8.6264040383223,-0.5186662181125574
3.38,2.0,-8.421614584242255,-0.5305074412095092
3.38,2.2,-8.216646260102342,-0.5425488042486764
3.38,2.4,-8.011486406287426,-0.5547925760831682
3.38,2.6,-7.806119648263596,-0.5672427652648109
3.38,2.8,-7.600529162257702,-0.5799026790255313
3.38,3.0,-7.394697018053648,-0.592775703841339
3.38,3.2,-7.188604287176512,-0.605864674850941
3.38,3.4,-6.982231901796254,-0.6191715117771687
3.38,3.6,-6.7755604986707025,-0.6326979364210197
3.38,3.8,-6.568573868523314,-0.6464434845155314
3.38,4.0,-6.361258779576211,-0.6604068891044261
3.38,4.2,-6.1536078466276525,-0.6745854227532732
3.38,4.4,-5.94562229071272,-0.6889743523752112
3.38,4.6,-5.737314340266351,-0.7035671851784407
3.38,4.8,-5.528710561379294,-0.7180357738050803
3.38,5.0,-5.319853150361576,-0.7333047911852353
3.38,5.2,-5.110802385044595,-0.7484802052278217
3.38,5.4,-4.901641488734146,-0.7637920910960487
3.38,5.6,-4.692467486756937,-0.779254224839681
3.38,5.8,-4.483393158793329,-0.7948565248992525
3.38,6.0,-4.274545413603868,-0.810592327922106
3.38,6.2,-4.066062646660025,-0.8264579830675137
3.38,6.4,-3.85809477061757,-0.8424550561747026
3.38,6.6,-3.650805426306643,-0.8585910167139965
3.38,6.8,-3.4443781720836406,-0.8748791526288737
3.38,7.0,-3.2390283129492605,-0.8913391511613964
3.38,7.2,-3.0350239413105036,-0.9079959723830824
3.38,7.4,-2.832720281394191,-0.9248788466370497
3.38,7.6,-2.632615459428648,-0.9420176662695753
3.38,7.8,-2.435435324012734,-0.9594366568596735
3.38,8.0,-2.2422443776405143,-0.9771434212434317
3.38,8.2,-2.0545176207669202,-0.9951155420526734
3.38,8.4,-1.8739249548981924,-1.013303698151574
3.38,8.6,-1.701540879847981,-1.0316834412963394
3.38,8.8,-1.537533189277422,-1.0503876302206199
3.38,9.0,-1.3787325598496247,-1.0698459455453222
3.38,9.2,-1.2196632239130503,-1.0908108644423276
3.38,9.4,-0.25323399918522743,-1.2968503768794493
3.38,9.6,-0.20343209114154354,-1.3065506899685784
3.38,9.8,-0.05658041457487719,-1.3390440969673443
3.38,10.0,-0.03419881616664167,-1.3447363022278644
3.38,10.2,-0.011817217758406185,-1.350428507488385
3.38,10.4,0.015391186766090269,-1.3594372166500042
3.38,10.6,0.047528914049282785,-1.3713466492724482
3.38,10.8,0.08000205631741271,-1.3833907882318206
3.38,11.0,0.11770146913920816,-1.3994173957044795
3.38,11.2,0.1632492712637249,-1.4212511634851874
3.38,11.4,0.21042922059960675,-1.4444745549989808
3.38,11.6,0.2643715428410701,-1.4736976698872577
3.38,11.8,0.3205463659265575,-1.5047146277812389
3.38,12.0,0.38103004581271516,-1.5391795335278609
3.38,12.2,0.44545397849045243,-1.5774719647415798
3.38,12.4,0.5125658891965598,-1.6185854244262823
3.38,12.6,0.5838405241591258,-1.664731478383943
3.38,12.8,0.65858286716356,-1.7162219510954266
3.38,13.0,0.7361549306214538,-1.7728886552022773
3.38,13.2,0.8166291726705297,-1.835773132868731
3.38,13.4,0.8999739377554625,-1.9061346627656661
3.38,13.6,0.9865400967942266,-1.9876918183143235
3.38,13.8,1.0755627447983394,-2.081274018660775
3.38,14.0,1.1669384616044325,-2.178414786544784
3.38,14.2,1.2605546473231461,-2.2924547035961558
3.38,14.4,1.3562781180708008,-2.425009989148252
3.38,14.6,1.4539664894938507,-2.5714370127456516
3.38,14.8,1.5534801734537014,-2.7298728909927013
3.38,15.0,1.6546835763461438,-2.8977454660376503
3.38,15.2,1.7574464628508617,-3.0705768007345418
3.38,15.4,1.86164549160113,-3.2429228743851084
3.38,15.6,1.9671652240594124,-3.4096965002898534
3.46,-1.8,-12.402558628826714,-0.302485203925663
3.46,-1.6,-12.199614963857137,-0.3114419238645405
3.46,-1.4,-11.996610168271687,-0.3205269452553226
3.46,-1.2,-11.793541466364683,-0.3297439409939307
3.46,-1.0,-11.59040527176552,-0.3390976659547862
3.46,-0.8,-11.387198860798183,-0.3485902851632713
3.46,-0.6,-11.183918805225577,-0.358225270300621
3.46,-0.4,-10.980561336436175,-0.3680066932321524
3.46,-0.2,-10.777122475261114,-0.3779382641979452
3.46,0.0,-10.573597706468219,-0.3880239361994429
3.46,0.2,-10.369982240806824,-0.3982679558110587
3.46,0.4,-10.166270803129127,-0.408674541691719
3.46,0.6,-9.962457840934736,-0.419247786076418
3.46,0.8,-9.758536945905254,-0.42999234512392237
3.46,1.0,-9.554501253511926,-0.44091259263752847
3.46,1.2,-9.35034322853614,-0.4520130554612152
3.46,1.4,-9.146054532848929,-0.463298448221954
3.46,1.6,-8.941625964420467,-0.47477360683515385
3.46,1.8,-8.73704732190066,-0.4864430706604357
3.46,2.0,-8.532307472130771,-0.49831179859646674
3.46,2.2,-8.327393714561579,-0.5103846014706068
3.46,2.4,-8.122292430923064,-0.5226659668026308
3.46,2.6,-7.91698842900213,-0.5351606487971596
3.46,2.8,-7.711465034253187,-0.5478725392172686
3.46,3.0,-7.505704071440341,-0.5608063367455713
3.46,3.2,-7.299685998455985,-0.5739653536068385
3.46,3.4,-7.0933901428566415,-0.5873531128678693
3.46,3.6,-6.886790801608097,-0.6009750766587298
3.46,3.8,-6.679871075219746,-0.6148299504647863
3.46,4.0,-6.472611858336214,-0.6289177441171987
3.46,4.2,-6.264997582325323,-0.6432375539931467
3.46,4.4,-6.057018816491338,-0.6577866364192504
3.46,4.6,-5.848675008087357,-0.6725601278421636
3.46,4.8,-5.639977300676351,-0.6875397974577429
3.46,5.0,-5.430952095487462,-0.7025790150861313
3.46,5.2,-5.221643189300524,-0.7181468141847431
3.46,5.4,-5.012114308744247,-0.7337269416858446
3.46,5.6,-4.802449010839252,-0.7494782205572635
3.46,5.8,-4.5927501666868125,-0.7653870712099502
3.46,6.0,-4.383142914452012,-0.7814438117036032
3.46,6.2,-4.1737648827822476,-0.7976364887984022
3.46,6.4,-3.9647671323282165,-0.8139599240639723
3.46,6.6,-3.7563140548819858,-0.8304144650339149
3.46,6.8,-3.548586170602653,-0.8470062822571233
3.46,7.0,-3.341787062762134,-0.8637480262551211
3.46,7.2,-3.1361566579016205,-0.880658747939232
3.46,7.4,-2.931994939584028,-0.8977632298089744
3.46,7.6,-2.729700396631541,-0.9150900731678682
3.46,7.8,-2.5298316059554598,-0.9326675919379408
3.46,8.0,-2.333196008795042,-0.9505168379063815
3.46,8.2,-2.140948311164485,-0.9686401898532816
3.46,8.4,-1.9545819694192228,-0.9870140166800199
3.46,8.6,-1.7755252924275058,-1.0056094482191982
3.46,8.8,-1.6045290846164029,-1.0244766467984612
3.46,9.0,-1.44042068617247,-1.043937231025968
3.46,9.2,-1.2785365848956127,-1.0645801949890885
3.46,9.4,-1.0674368938464651,-1.0977746668280184
3.46,9.6,-0.8729573917370039,-1.1300483851964394
3.46,9.8,-0.07579121495115958,-1.3038690045317824
3.46,10.0,-0.05159398640396601,-1.3112520589065375
3.46,10.2,-0.027396757856772463,-1.3186351132812923
3.46,10.4,-0.0029346444972512815,-1.3262001703079593
3.46,10.6,0.032280933113386145,-1.3381344819688654
3.46,10.8,0.06957946408893124,-1.3509053305478573
3.46,11.0,0.10880277567168793,-1.3648295683737524
3.46,11.2,0.1562119158662674,-1.3834985687404386
3.46,11.4,0.20425726291059842,-1.4028630074236632
3.46,11.6,0.25994957616773756,-1.4307980900329926
3.46,11.8,0.3172689037172799,-1.4599241822563196
3.46,12.0,0.37874043684353487,-1.4920831039606313
3.46,12.2,0.4437064760760837,-1.5272516805470684
3.46,12.4,0.5112797995269455,-1.5648086533594916
3.46,12.6,0.5829260377793211,-1.6066424196917488
3.46,12.8,0.6578891227404076,-1.6528415999363006
3.46,13.0,0.7356382462913859,-1.7033433137414753
3.46,13.2,0.8162480230574667,-1.7589897251123905
3.46,13.4,0.899704205129995,-1.820819758000079
3.46,13.6,0.9863396362096228,-1.8916784414074754
3.46,13.8,1.075415289620882,-1.9717482544880367
3.46,14.0,1.166838079851017,-2.0627741781922455
3.46,14.2,1.2604834683695327,-2.1576910141366805
3.46,14.4,1.3562282929896505,-2.271032012982258
3.46,14.6,1.4539351603620925,-2.404315771055368
3.46,14.8,1.5534610964354383,-2.5503379229834993
3.46,15.0,1.6546724418637444,-2.7089315310380426
3.46,15.2,1.7574402566264142,-2.877699280153174
3.46,15.4,1.8616421515778918,-3.0521556688885503
3.46,15.6,1.9671634714052384,-3.226635099253416
3.54,-1.8,-12.512733551074811,-0.2699393017841403
3.54,-1.6,-12.309837471446283,-0.27885199576397884
3.54,-1.4,-12.106880898197131,-0.2878941172625737
3.54,-1.2,-11.903861171517296,-0.29706869077401205
3.54,-1.0,-11.700775140630647,-0.3063801515130864
3.54,-0.8,-11.49761988024537,-0.3158314617517781
3.54,-0.6,-11.29439193843277,-0.32542595222459886
3.54,-0.4,-11.091087708690644,-0.33516834637460813
3.54,-0.2,-10.887703319986333,-0.3450624373779574
3.54,0.0,-10.6842344818104,-0.3551120370242804
3.54,0.2,-10.48067646547419,-0.3653214820758719
3.54,0.4,-10.27702424840398,-0.3756953266049493
3.54,0.6,-10.073272330020338,-0.38623798091005107
3.54,0.8,-9.869414689915045,-0.3969540147880545
3.54,1.0,-9.66544461867055,-0.4078486036515341
3.54,1.2,-9.461354084335943,-0.4189271465313673
3.54,1.4,-9.257135738771467,-0.4301942734420017
3.54,1.6,-9.052780754029907,-0.44165442268376354
3.54,1.8,-8.848279405893493,-0.4533131066839223
3.54,2.0,-8.643620888555125,-0.4651752420927425
3.54,2.2,-8.4387931658725,-0.47724632187349947
3.54,2.4,-8.233782910902173,-0.48953148191045476
3.54,2.6,-8.028575465878651,-0.5020359853296856
3.54,2.8,-7.8231546960652745,-0.5147648647609894
3.54,3.0,-7.61750253472246,-0.5277229542450573
3.54,3.2,-7.41159955189171,-0.540915083062213
3.54,3.4,-7.205424628723897,-0.5543455516959346
3.54,3.6,-6.998954458574493,-0.5680189174921488
3.54,3.8,-6.792166971136443,-0.5819372737818644
3.54,4.0,-6.5850394255512095,-0.5961027421788736
3.54,4.2,-6.377550719545486,-0.610516163262887
3.54,4.4,-6.16968307700451,-0.6251769383486647
3.54,4.6,-5.9614223392699435,-0.6400842163805475
3.54,4.8,-5.752765057693107,-0.655235078071088
3.54,5.0,-5.543724335485613,-0.6704933452541437
3.54,5.2,-5.334325974485178,-0.68622008697495
3.54,5.4,-5.124614270548735,-0.7020380899000407
3.54,5.6,-4.9146546698794555,-0.7180528290713841
3.54,5.8,-4.704533608581547,-0.734250480870067
3.54,6.0,-4.49436027404535,-0.7506168211019882
3.54,6.2,-4.284262796664294,-0.767137307812952
3.54,6.4,-4.074387112057096,-0.7838010173434498
3.54,6.6,-3.864897049461679,-0.8006014412345718
3.54,6.8,-3.655980285365102,-0.8175382514217661
3.54,7.0,-3.447830599947329,-0.8346142698783592
3.54,7.2,-3.240673714404413,-0.8518410431845627
3.54,7.4,-3.034778132928823,-0.8692366030724907
3.54,7.6,-2.8304816861252675,-0.8868246567932958
3.54,7.8,-2.628235380507214,-0.9046321940233775
3.54,8.0,-2.4286703681148447,-0.9226845865512967
3.54,8.2,-2.2326862361016593,-0.9409977052401481
3.54,8.4,-2.0415116831854005,-0.9595685428400949
3.54,8.6,-1.856560451103604,-0.9783787273989952
3.54,8.8,-1.6789619945256136,-0.9974400009704477
3.54,9.0,-1.5089152109916488,-1.0169518129375392
3.54,9.2,-1.3431141419033101,-1.0373666169983997
3.54,9.4,-1.1761432952544997,-1.059623256002384
3.54,9.6,-0.9920720266559144,-1.0873352085619734
3.54,9.8,-0.6201873604439474,-1.1591718995706808
3.54,10.0,-0.10937441428005747,-1.2712625441691632
3.54,10.2,-0.062204451003511574,-1.2835777674496498
3.54,10.4,-0.026285014460237552,-1.2940867041387492
3.54,10.6,0.012898184853484653,-1.3059639103239773
3.54,10.8,0.05551665016328515,-1.3195349546753952
3.54,11.0,0.09856223600976116,-1.3333497692583656
3.54,11.2,0.14799561455402463,-1.3505268943859086
3.54,11.4,0.19808000252588448,-1.3681226674855143
3.54,11.6,0.25479783677273615,-1.3925138085563828
3.54,11.8,0.31307500611919176,-1.418425871538866
3.54,12.0,0.3757803503308117,-1.448819488612525
3.54,12.2,0.4414691293810305,-1.4815420629744323
3.54,12.4,0.5096352995459881,-1.5162847338538756
3.54,12.6,0.5817490736381861,-1.5546880497540168
3.54,12.8,0.6569947309566444,-1.5966722669802726
3.54,13.0,0.7349684110891777,-1.6422663716185517
3.54,13.2,0.8157494268369085,-1.692161860332004
3.54,13.4,0.8993474801090501,-1.7472413221888226
3.54,13.6,0.986070068969373,-1.8097659180744425
3.54,13.8,1.0752139973309318,-1.8798158673595573
3.54,14.0,1.1666896461393594,-1.9590795715401481
3.54,14.2,1.2603802379472255,-2.0470310388864172
3.54,14.4,1.3561538009717078,-2.141506774804828
3.54,14.6,1.4538816759976685,-2.2546593244121453
3.54,14.8,1.5534271034514253,-2.3877885972731727
3.54,15.0,1.654651409017966,-2.533499136251166
3.54,15.2,1.757427760674605,-2.6917976480505583
3.54,15.4,1.8616350953942655,-2.8604921348957006
3.54,15.6,1.9671596517317151,-3.035300332936158
3.62,-1.6,-12.420010854586996,-0.24609154790120855
3.62,-1.4,-12.217116270485661,-0.25507322340104205
3.62,-1.2,-12.014159701768886,-0.2641876869702873
3.62,-1.0,-11.81113818009312,-0.2734389307487266
3.62,-0.8,-11.608048735533234,-0.28283062068011855
3.62,-0.6,-11.404888089987072,-0.2923662693657344
3.62,-0.4,-11.20165261315093,-0.3020504216580268
3.62,-0.2,-10.998338646209445,-0.31188698429161904
3.62,0.0,-10.794942082953451,-0.3218800757036181
3.62,0.2,-10.591458330917511,-0.3320341535550131
3.62,0.4,-10.38788258077595,-0.34235392028578593
3.62,0.6,-10.184209468247298,-0.35284383825318316
3.62,0.8,-9.980433265936334,-0.36350882975335047
3.62,1.0,-9.776547611028874,-0.37435422491812465
3.62,1.2,-9.572545055193391,-0.3853852740972834
3.62,1.4,-9.368418302355746,-0.3966072409695783
3.62,1.6,-9.164158954650462,-0.40802483032670434
3.62,1.8,-8.959757734236735,-0.4196441660330015
3.62,2.0,-8.755204342170007,-0.4314703265575006
3.62,2.2,-8.550487347340756,-0.44350939051921945
3.62,2.4,-8.345594019537824,-0.4557670113152079
3.62,2.6,-8.140510348623877,-0.4682488685963102
3.62,2.8,-7.9352201931692115,-0.48096169669350586
3.62,3.0,-7.729705733721737,-0.49391118492738895
3.62,3.2,-7.523948741069718,-0.5071022215922059
3.62,3.4,-7.317928205898179,-0.5205402526467304
3.62,3.6,-7.111621726836969,-0.5342299540300715
3.62,3.8,-6.905005269137756,-0.5481758645215046
3.62,4.0,-6.698053879547587,-0.5623816779239348
3.62,4.2,-6.490742737297276,-0.5768500806021792
3.62,4.4,-6.2830483482015484,-0.5915825927581437
3.62,4.6,-6.074949130158094,-0.6065800715699037
3.62,4.8,-5.866430739126212,-0.6218404878868965
3.62,5.0,-5.657490268586127,-0.6373128416369327
3.62,5.2,-5.448135850891136,-0.6528867339926623
3.62,5.4,-5.238391681926754,-0.6691348872103077
3.62,5.6,-5.0282983268023775,-0.6853737565497621
