Composition = 24% Fe, 76% SiO2
log temp, log pressure (dyne/cm^2), logdensity (g/cc)
2.34,5.2,0.5380077742209326
2.34,5.4,0.539326169851309
2.34,5.6,0.5406445651926814
2.34,5.8,0.5419629602450289
2.34,6.0,0.54328135500833
2.34,6.2,0.5445997494825638
2.34,6.4,0.5459181436677093
2.34,6.6,0.5472365375637448
2.34,6.8,0.5485549311706495
2.34,7.0,0.5498733244884022
2.34,7.2,0.5511917175169818
2.34,7.4,0.552510110256367
2.34,7.6,0.5538285027065366
2.34,7.8,0.5551468948674696
2.34,8.0,0.5564652867391446
2.34,8.2,0.5577836783215406
2.34,8.4,0.5591020696146363
2.34,8.6,0.5604204606184106
2.34,8.8,0.5617388513328422
2.34,9.0,0.5630572417579102
2.34,9.2,0.5643756318935931
2.34,9.4,0.5656940217398698
2.34,9.6,0.5670124112967194
2.34,9.8,0.5683308005641204
2.34,10.0,0.5696491895420518
2.34,10.2,0.5709675782304923
2.34,10.4,0.5722859666294207
2.34,10.6,0.5736043547388157
2.34,10.8,0.5749227425586563
2.34,11.0,0.5762411300889214
2.34,11.2,0.5785397710449067
2.34,11.4,0.6092072549452846
2.34,11.6,0.6396599446357321
2.34,11.8,0.6714296482734119
2.34,12.0,0.7174899939050878
2.34,12.2,0.7635066180492299
2.34,12.4,0.8176501209770733
2.34,12.6,0.8744300209523201
2.34,12.8,0.9360613837174674
2.34,13.0,1.0017505958942812
2.34,13.2,1.070206385634472
2.34,13.4,1.1425483269116188
2.34,13.6,1.2183242108422692
2.34,13.8,1.2967264453816372
2.34,14.0,1.3779265198868593
2.34,14.2,1.461766390337587
2.34,14.4,1.5480664587678161
2.34,14.6,1.6368783776796645
2.34,14.8,1.7279178619244742
2.34,15.0,1.8210627335120553
2.42,-3.6,0.4793415381289158
2.42,-3.4,0.4806686723885738
2.42,-3.2,0.4819958063617815
2.42,-3.0,0.48332294004851817
2.42,-2.8,0.48465007344876265
2.42,-2.6,0.48597720656249427
2.42,-2.4,0.48730433938969187
2.42,-2.2,0.4886314719303345
2.42,-2.0,0.48995860418440157
2.42,-1.8,0.4912857361518715
2.42,-1.6,0.492612867832724
2.42,-1.4,0.4939399992269379
2.42,-1.2,0.4952671303344921
2.42,-1.0,0.4965942611553658
2.42,-0.8,0.4979213916895381
2.42,-0.6,0.4992485219369879
2.42,-0.4,0.5005756518976944
2.42,-0.2,0.5019027815716366
2.42,0.0,0.5032299109587935
2.42,0.2,0.5045570400591441
2.42,0.4,0.5058841688726678
2.42,0.6,0.5072112973993433
2.42,0.8,0.5085384256391497
2.42,1.0,0.5098655535920662
2.42,1.2,0.5111926812580716
2.42,1.4,0.5125198086371453
2.42,1.6,0.513846935729266
2.42,1.8,0.5151740625344127
2.42,2.0,0.5165011890525648
2.42,2.2,0.5178283152837011
2.42,2.4,0.5191554412278007
2.42,2.6,0.5204825668848426
2.42,2.8,0.5218096922548059
2.42,3.0,0.5231368173376695
2.42,3.2,0.5244639421334125
2.42,3.4,0.5257910666420141
2.42,3.6,0.5271181908634531
2.42,3.8,0.5284453147977086
2.42,4.0,0.5297724384447596
2.42,4.2,0.5310995618045855
2.42,4.4,0.5324266848771645
2.42,4.6,0.5337538076624766
2.42,4.8,0.5350809301605001
2.42,5.0,0.5364080523712143
2.42,5.2,0.537735174294598
2.42,5.4,0.5390622959306307
2.42,5.6,0.540389417279291
2.42,5.8,0.5417165383405582
2.42,6.0,0.543043659114411
2.42,6.2,0.5443707796008287
2.42,6.4,0.5456978997997901
2.42,6.6,0.5470250197112745
2.42,6.8,0.5483521393352605
2.42,7.0,0.5496792586717274
2.42,7.2,0.5510063777206541
2.42,7.4,0.5523334964820198
2.42,7.6,0.5536606149558033
2.42,7.8,0.5549877331419837
2.42,8.0,0.55631485104054
2.42,8.2,0.5576419686514513
2.42,8.4,0.5589690859746962
2.42,8.6,0.5602962030102541
2.42,8.8,0.561623319758104
2.42,9.0,0.5629504362182246
2.42,9.2,0.5642775523905952
2.42,9.4,0.5656046682751947
2.42,9.6,0.566931783872002
2.42,9.8,0.5682588991809964
2.42,10.0,0.5695860142021565
2.42,10.2,0.5709131289354614
2.42,10.4,0.5722402433808902
2.42,10.6,0.5735673575384219
2.42,10.8,0.5748944714080355
2.42,11.0,0.5762215849897098
2.42,11.2,0.578330907282752
2.42,11.4,0.6090528526238831
2.42,11.6,0.6395594100993054
2.42,11.8,0.6713413673527399
2.42,12.0,0.7174306173809334
2.42,12.2,0.7634762792401587
2.42,12.4,0.8176288173025251
2.42,12.6,0.8744181000822506
2.42,12.8,0.9360549500584225
2.42,13.0,1.0017470363361338
2.42,13.2,1.0702046607957252
2.42,13.4,1.1425474624044476
2.42,13.6,1.218323757768263
2.42,13.8,1.2967262335647558
2.42,14.0,1.3779264259183888
2.42,14.2,1.4617663473067681
2.42,14.4,1.548066427938273
2.42,14.6,1.6368783537139846
2.42,14.8,1.7279178533517814
2.42,15.0,1.8210627191930249
2.5,-3.4,0.48000259132684064
2.5,-3.2,0.4813386570712103
2.5,-3.0,0.4826747225311797
2.5,-2.8,0.4840107877067281
2.5,-2.6,0.48534685259783494
2.5,-2.4,0.48668291720447954
2.5,-2.2,0.488018981526641
2.5,-2.0,0.48935504556429876
2.5,-1.8,0.490691109317432
2.5,-1.6,0.4920271727860201
2.5,-1.4,0.4933632359700423
2.5,-1.2,0.49469929886947783
2.5,-1.0,0.496035361484306
2.5,-0.8,0.49737142381450633
2.5,-0.6,0.49870748586005764
2.5,-0.4,0.5000435476209398
2.5,-0.2,0.5013796090971315
2.5,0.0,0.5027156702886125
2.5,0.2,0.5040517311953617
2.5,0.4,0.5053877918173586
2.5,0.6,0.5067238521545825
2.5,0.8,0.5080599122070126
2.5,1.0,0.5093959719746282
2.5,1.2,0.5107320314574084
2.5,1.4,0.5120680906553327
2.5,1.6,0.5134041495683801
2.5,1.8,0.5147402081965302
2.5,2.0,0.5160762665397624
2.5,2.2,0.5174123245980553
2.5,2.4,0.5187483823713886
2.5,2.6,0.5200844398597417
2.5,2.8,0.5214204970630936
2.5,3.0,0.5227565539814236
2.5,3.2,0.524092610614711
2.5,3.4,0.5254286669629352
2.5,3.6,0.5267647230260754
2.5,3.8,0.5281007788041105
2.5,4.0,0.5294368342970204
2.5,4.2,0.5307728895047836
2.5,4.4,0.5321089444273799
2.5,4.6,0.5334449990647885
2.5,4.8,0.5347810534169884
2.5,5.0,0.5361171074839592
2.5,5.2,0.5374531612656799
2.5,5.4,0.5387892147621297
2.5,5.6,0.5401252679732882
2.5,5.8,0.5414613208991341
2.5,6.0,0.5427973735396472
2.5,6.2,0.5441334258948064
2.5,6.4,0.545469477964591
2.5,6.6,0.5468055297489804
2.5,6.8,0.5481415812479535
2.5,7.0,0.5494776324614898
2.5,7.2,0.5508136833895687
2.5,7.4,0.5521497340321692
2.5,7.6,0.5534857843892704
2.5,7.8,0.554821834460852
2.5,8.0,0.5561578842468928
2.5,8.2,0.557493933747372
2.5,8.4,0.5588299829622693
2.5,8.6,0.5601660318915633
2.5,8.8,0.5615020805352339
2.5,9.0,0.5628381288932598
2.5,9.2,0.5641741769656206
2.5,9.4,0.565510224752295
2.5,9.6,0.5668462722532628
2.5,9.8,0.5681823194685032
2.5,10.0,0.5695183663979948
2.5,10.2,0.5708544130417175
2.5,10.4,0.5721904593996502
2.5,10.6,0.5735265054717722
2.5,10.8,0.5748625512580628
2.5,11.0,0.576198596758501
2.5,11.2,0.5780487344673781
2.5,11.4,0.6088441767275435
2.5,11.6,0.6394233904309541
2.5,11.8,0.6712224035955076
2.5,12.0,0.7173479682235888
2.5,12.2,0.7634301098355986
2.5,12.4,0.8175948071248144
2.5,12.6,0.8743982999818756
2.5,12.8,0.9360438495189027
2.5,13.0,1.0017406761655094
2.5,13.2,1.0702014340132244
2.5,13.4,1.1425458363616983
2.5,13.6,1.218322895339372
2.5,13.8,1.296725812651022
2.5,14.0,1.3779262098882161
2.5,14.2,1.4617662325151835
2.5,14.4,1.5480663756185713
2.5,14.6,1.6368783261279465
2.5,14.8,1.727917837242424
2.5,15.0,1.8210627128441337
2.58,-3.2,0.48066290140254436
2.58,-3.0,0.4820080991069115
2.58,-2.8,0.48335329652944986
2.58,-2.6,0.48469849367013906
2.58,-2.4,0.48604369052895885
2.58,-2.2,0.48738888710588846
2.58,-2.0,0.48873408340090807
2.58,-1.8,0.49007927941399676
2.58,-1.6,0.4914244751451342
2.58,-1.4,0.4927696705943
2.58,-1.2,0.49411486576147357
2.58,-1.0,0.4954600606466349
2.58,-0.8,0.49680525524976304
2.58,-0.6,0.498150449570838
2.58,-0.4,0.499495643609839
2.58,-0.2,0.5008408373667459
2.58,0.0,0.502186030841538
2.58,0.2,0.5035312240341949
2.58,0.4,0.5048764169446965
2.58,0.6,0.5062216095730219
2.58,0.8,0.5075668019191509
2.58,1.0,0.5089119939830631
2.58,1.2,0.510257185764738
2.58,1.4,0.511602377264155
2.58,1.6,0.512947568481294
2.58,1.8,0.5142927594161341
2.58,2.0,0.5156379500686552
2.58,2.2,0.5169831404388368
2.58,2.4,0.5183283305266582
2.58,2.6,0.5196735203320991
2.58,2.8,0.5210187098551393
2.58,3.0,0.5223638990957582
2.58,3.2,0.523709088053935
2.58,3.4,0.5250542767296498
2.58,3.6,0.5263994651228817
2.58,3.8,0.5277446532336103
2.58,4.0,0.5290898410618156
2.58,4.2,0.5304350286074765
2.58,4.4,0.5317802158705729
2.58,4.6,0.5331254028510843
2.58,4.8,0.5344705895489902
2.58,5.0,0.5358157759642701
2.58,5.2,0.5371609620969034
2.58,5.4,0.5385061479468701
2.58,5.6,0.5398513335141494
2.58,5.8,0.5411965187987209
2.58,6.0,0.542541703800564
2.58,6.2,0.5438868885196582
2.58,6.4,0.5452320729559834
2.58,6.6,0.5465772571095188
2.58,6.8,0.547922440980244
2.58,7.0,0.5492676245681385
2.58,7.2,0.5506128078731816
2.58,7.4,0.5519579908953535
2.58,7.6,0.553303173634633
2.58,7.8,0.554648356091
2.58,8.0,0.5559935382644341
2.58,8.2,0.5573387201549147
2.58,8.4,0.558683901762421
2.58,8.6,0.5600290830869329
2.58,8.8,0.5613742641284298
2.58,9.0,0.5627194448868913
2.58,9.2,0.5640646253622966
2.58,9.4,0.5654098055546255
2.58,9.6,0.5667549854638574
2.58,9.8,0.5681001650899722
2.58,10.0,0.5694453444329488
2.58,10.2,0.570790523492767
2.58,10.4,0.5721357022694062
2.58,10.6,0.5734808807628461
2.58,10.8,0.574826058973066
2.58,11.0,0.5761712369000456
2.58,11.2,0.5777220202478817
2.58,11.4,0.6085653014759687
2.58,11.6,0.6392420936914688
2.58,11.8,0.6710661950302615
2.58,12.0,0.7172373701713073
2.58,12.2,0.7633653232944384
2.58,12.4,0.8175451950885254
2.58,12.6,0.874367729550587
2.58,12.8,0.9360259841128218
2.58,13.0,1.001730107345648
2.58,13.2,1.0701958331585701
2.58,13.4,1.1425429524974884
2.58,13.6,1.2183213275840046
2.58,13.8,1.296725026545977
2.58,14.0,1.3779257959349118
2.58,14.2,1.4617660065731775
2.58,14.4,1.5480662738377116
2.58,14.6,1.6368782798080246
2.58,14.8,1.7279178070377175
2.58,15.0,1.8210626981970208
2.66,-3.2,0.4799665453818851
2.66,-3.0,0.48132109526908645
2.66,-2.8,0.4826756448772015
2.66,-2.6,0.48403019420621035
2.66,-2.4,0.4853847432560929
2.66,-2.2,0.48673929202682864
2.66,-2.0,0.4880938405183979
2.66,-1.8,0.4894483887307805
2.66,-1.6,0.490802936663956
2.66,-1.4,0.4921574843179047
2.66,-1.2,0.49351203169260605
2.66,-1.0,0.4948665787880402
2.66,-0.8,0.49622112560418685
2.66,-0.6,0.49757567214102594
2.66,-0.4,0.49893021839853746
2.66,-0.2,0.500284764376701
2.66,0.0,0.5016393100754966
2.66,0.2,0.5029938554949042
2.66,0.4,0.5043484006349033
2.66,0.6,0.5057029454954743
2.66,0.8,0.5070574900765966
2.66,1.0,0.5084120343782503
2.66,1.2,0.5097665784004151
2.66,1.4,0.5111211221430709
2.66,1.6,0.5124756656061976
2.66,1.8,0.513830208789775
2.66,2.0,0.5151847516937832
2.66,2.2,0.5165392943182017
2.66,2.4,0.5178938366630104
2.66,2.6,0.5192483787281894
2.66,2.8,0.5206029205137183
2.66,3.0,0.5219574620195769
2.66,3.2,0.5233120032457452
2.66,3.4,0.524666544192203
2.66,3.6,0.5260210848589302
2.66,3.8,0.5273756252459068
2.66,4.0,0.5287301653531122
2.66,4.2,0.5300847051805264
2.66,4.4,0.5314392447281296
2.66,4.6,0.5327937839959012
2.66,4.8,0.5341483229838212
2.66,5.0,0.5355028616918693
2.66,5.2,0.5368574001200256
2.66,5.4,0.5382119382682699
2.66,5.6,0.5395664761365817
2.66,5.8,0.5409210137249411
2.66,6.0,0.5422755510333277
2.66,6.2,0.5436300880617218
2.66,6.4,0.5449846248101027
2.66,6.6,0.5463391612784505
2.66,6.8,0.5476936974667452
2.66,7.0,0.5490482333749662
2.66,7.2,0.5504027690030936
2.66,7.4,0.551757304351107
2.66,7.6,0.5531118394189867
2.66,7.8,0.554466374206712
2.66,8.0,0.5558209087142627
2.66,8.2,0.5571754429416191
2.66,8.4,0.5585299768887606
2.66,8.6,0.5598845105556673
2.66,8.8,0.5612390439423187
2.66,9.0,0.5625935770486947
2.66,9.2,0.5639481098747755
2.66,9.4,0.5653026424205405
2.66,9.6,0.5666571746859697
2.66,9.8,0.5680117066710426
2.66,10.0,0.5693662383757393
2.66,10.2,0.5707207698000396
2.66,10.4,0.5720753009439232
2.66,10.6,0.5734298318073698
2.66,10.8,0.5747843623903595
2.66,11.0,0.5761388926928719
2.66,11.2,0.577504706117802
2.66,11.4,0.6082041737094033
2.66,11.6,0.6390009632647425
2.66,11.8,0.6708445374928075
2.66,12.0,0.7170833130000949
2.66,12.2,0.763279150194804
2.66,12.4,0.8174773779374491
2.66,12.6,0.8743216861624987
2.66,12.8,0.9359975963874678
2.66,13.0,1.0017127789180365
2.66,13.2,1.070186253434405
2.66,13.4,1.1425378423148231
2.66,13.6,1.2183184758260839
2.66,13.8,1.2967236034700902
2.66,14.0,1.3779251101564183
2.66,14.2,1.4617656529533039
2.66,14.4,1.5480660751120117
2.66,14.6,1.6368781661374607
2.66,14.8,1.7279177394663563
2.66,15.0,1.8210626674970636
2.74,-3.2,0.4792454751653374
2.74,-3.0,0.48060962645749555
2.74,-2.8,0.48197377747364667
2.74,-2.6,0.4833379282137709
2.74,-2.4,0.48470207867784865
2.74,-2.2,0.4860662288658597
2.74,-2.0,0.4874303787777845
2.74,-1.8,0.4887945284136035
2.74,-1.6,0.49015867777329647
2.74,-1.4,0.491522826856844
2.74,-1.2,0.492886975664226
2.74,-1.0,0.4942511241954227
2.74,-0.8,0.4956152724504146
2.74,-0.6,0.4969794204291813
2.74,-0.4,0.49834356813170366
2.74,-0.2,0.49970771555796145
2.74,0.0,0.501071862707935
2.74,0.2,0.5024360095816045
2.74,0.4,0.5038001561789502
2.74,0.6,0.5051643024999523
2.74,0.8,0.5065284485445909
2.74,1.0,0.5078925943128462
2.74,1.2,0.5092567398046983
2.74,1.4,0.5106208850201276
2.74,1.6,0.5119850299591141
2.74,1.8,0.5133491746216382
2.74,2.0,0.5147133190076798
2.74,2.2,0.5160774631172194
2.74,2.4,0.517441606950237
2.74,2.6,0.5188057505067126
2.74,2.8,0.5201698937866268
2.74,3.0,0.5215340367899595
2.74,3.2,0.522898179516691
2.74,3.4,0.5242623219668012
2.74,3.6,0.5256264641402707
2.74,3.8,0.5269906060370795
2.74,4.0,0.5283547476572076
2.74,4.2,0.5297188890006354
2.74,4.4,0.5310830300673429
2.74,4.6,0.5324471708573105
2.74,4.8,0.5338113113705181
2.74,5.0,0.535175451606946
2.74,5.2,0.5365395915665745
2.74,5.4,0.5379037312493835
2.74,5.6,0.5392678706553533
2.74,5.8,0.5406320097844641
2.74,6.0,0.541996148636696
2.74,6.2,0.5433602872120291
2.74,6.4,0.5447244255104438
2.74,6.6,0.5460885635319201
2.74,6.8,0.5474527012764382
2.74,7.0,0.548816838743978
2.74,7.2,0.5501809759345199
2.74,7.4,0.5515451128480443
2.74,7.6,0.5529092494845309
2.74,7.8,0.5542733858439602
2.74,8.0,0.5556375219263121
2.74,8.2,0.5570016577315671
2.74,8.4,0.5583657932597046
2.74,8.6,0.5597299285107054
2.74,8.8,0.5610940634845496
2.74,9.0,0.5624581981812173
2.74,9.2,0.5638223326006886
2.74,9.4,0.5651864667429435
2.74,9.6,0.5665506006079624
2.74,9.8,0.5679147341957252
2.74,10.0,0.5692788675062124
2.74,10.2,0.5706430005394036
2.74,10.4,0.5720071332952795
2.74,10.6,0.5733712657738199
2.74,10.8,0.574735397975005
2.74,11.0,0.576099529898815
2.74,11.2,0.5774636615452299
2.74,11.4,0.6077265320681162
2.74,11.6,0.6386789868631901
2.74,11.8,0.670543465448193
2.74,12.0,0.7168666893220778
2.74,12.2,0.763147350857247
2.74,12.4,0.8173743728633074
2.74,12.6,0.874255195095466
2.74,12.8,0.9359538613060937
2.74,13.0,1.0016833631659334
2.74,13.2,1.0701685252177229
2.74,13.4,1.1425279445744276
2.74,13.6,1.2183126867066834
2.74,13.8,1.2967205184752142
2.74,14.0,1.3779235329646369
2.74,14.2,1.4617648532914067
2.74,14.4,1.548065680096429
2.74,14.6,1.6368779722608071
2.74,14.8,1.7279176490341142
2.74,15.0,1.8210626284649547
2.82,-3.0,-6.6137976278275445
2.82,-2.8,-6.487788650458492
2.82,-2.6,-6.372970081429122
2.82,-2.4,-6.259947573423393
2.82,-2.2,-6.14689675087986
2.82,-2.0,-6.0338162629123815
2.82,-1.8,-5.055012830795982
2.82,-1.6,-4.942637070584438
2.82,-1.4,-4.83024646287748
2.82,-1.2,-4.71784030192434
2.82,-1.0,-4.605417887183721
2.82,-0.8,-4.4678583960596345
2.82,-0.6,0.4913512777562717
2.82,-0.4,0.4928094999238715
2.82,-0.2,0.49426772201983504
2.82,0.0,0.4957259440441648
2.82,0.2,0.49718416599686344
2.82,0.4,0.49864238787793336
2.82,0.6,0.5001006096873775
2.82,0.8,0.5015588314251982
2.82,1.0,0.5030170530913981
2.82,1.2,0.50447527468598
2.82,1.4,0.5059334962089461
2.82,1.6,0.5073917176602994
2.82,1.8,0.5088499390400423
2.82,2.0,0.5103081603481775
2.82,2.2,0.5117663815847076
2.82,2.4,0.5132246027496349
2.82,2.6,0.5146828238429624
2.82,2.8,0.5161410448646926
2.82,3.0,0.5175992658148281
2.82,3.2,0.5190574866933713
2.82,3.4,0.5205157075003249
2.82,3.6,0.5219739282356917
2.82,3.8,0.5234321488994739
2.82,4.0,0.5248903694916747
2.82,4.2,0.5263485900122961
2.82,4.4,0.5278068104613409
2.82,4.6,0.5292650308388119
2.82,4.8,0.5307232511447116
2.82,5.0,0.5321814713790425
2.82,5.2,0.5336396915418071
2.82,5.4,0.5350979116330083
2.82,5.6,0.5365561316526484
2.82,5.8,0.5380143516007303
2.82,6.0,0.5394725714772562
2.82,6.2,0.5409307912822292
2.82,6.4,0.5423890110156517
2.82,6.6,0.5438472306775259
2.82,6.8,0.5453054502678549
2.82,7.0,0.5467636697866411
2.82,7.2,0.5482218892338873
2.82,7.4,0.5496801086095959
2.82,7.6,0.5511383279137693
2.82,7.8,0.5525965471464104
2.82,8.0,0.5540547663075219
2.82,8.2,0.555512985397106
2.82,8.4,0.5569712044151658
2.82,8.6,0.5584294233617033
2.82,8.8,0.5598876422367217
2.82,9.0,0.5613458610402231
2.82,9.2,0.5628040797722105
2.82,9.4,0.5642622984326862
2.82,9.6,0.5657205170216528
2.82,9.8,0.5671787355391132
2.82,10.0,0.5686369539850697
2.82,10.2,0.5700951723595251
2.82,10.4,0.5715533906624819
2.82,10.6,0.5730116088939426
2.82,10.8,0.5744698270539101
2.82,11.0,0.5759280451423866
2.82,11.2,0.5773862631593749
2.82,11.4,0.6071096770203527
2.82,11.6,0.6382646525579745
2.82,11.8,0.6701646535913752
2.82,12.0,0.716592002703723
2.82,12.2,0.7629772505791497
2.82,12.4,0.8172367086362087
2.82,12.6,0.8741607368857964
2.82,12.8,0.9358927168482081
2.82,13.0,1.0016421266639732
2.82,13.2,1.070141602432257
2.82,13.4,1.1425120176931642
2.82,13.6,1.2183028602121024
2.82,13.8,1.296715020060227
2.82,14.0,1.377920593043782
2.82,14.2,1.4617633211198493
2.82,14.4,1.548064919125835
2.82,14.6,1.636877584294316
2.82,14.8,1.7279174451234178
2.82,15.0,1.8210625246133143
2.9,-2.8,-12.173039572089554
2.9,-2.6,-11.958776501479885
2.9,-2.4,-11.755452783555054
2.9,-2.2,-11.552339444615827
2.9,-2.0,-11.349173451793073
2.9,-1.8,-10.409062058580206
2.9,-1.6,-10.207060663999354
2.9,-1.4,-10.005031174949936
2.9,-1.2,-9.802972279138805
2.9,-1.0,-9.600882601923356
2.9,-0.8,-9.369424306773093
2.9,-0.6,-3.221930150942113
2.9,-0.4,-3.1488381226182973
2.9,-0.2,-3.075714090831171
2.9,0.0,-3.0025560890802683
2.9,0.2,-2.929361998030896
2.9,0.4,-2.85612943834376
2.9,0.6,-1.8620802877154041
2.9,0.8,-1.7897333013936447
2.9,1.0,-1.717421482575847
2.9,1.2,-1.6451533004025418
2.9,1.4,-1.5729388201427792
2.9,1.6,-1.5007900046507616
2.9,1.8,0.49927029345345464
2.9,2.0,0.5009296173225924
2.9,2.2,0.5025889398052759
2.9,2.4,0.5042482609017251
2.9,2.6,0.5059075806121607
2.9,2.8,0.507566898936803
2.9,3.0,0.509226215875872
2.9,3.2,0.5108855314295884
2.9,3.4,0.5125448455981719
2.9,3.6,0.5142041583818434
2.9,3.8,0.5158634697808226
2.9,4.0,0.5175227797953297
2.9,4.2,0.5191820884255851
2.9,4.4,0.5208413956718086
2.9,4.6,0.5225007015342206
2.9,4.8,0.5241600060130409
2.9,5.0,0.5258193091084896
2.9,5.2,0.527478610820787
2.9,5.4,0.5291379111501524
2.9,5.6,0.5307972100968064
2.9,5.8,0.5324565076609684
2.9,6.0,0.534115803842859
2.9,6.2,0.5357750986426975
2.9,6.4,0.537434392060704
2.9,6.6,0.5390936840970981
2.9,6.8,0.5407529747520999
2.9,7.0,0.542412264025929
2.9,7.2,0.5440715519188051
2.9,7.4,0.545730838430948
2.9,7.6,0.5473901235625773
2.9,7.8,0.5490494073139132
2.9,8.0,0.5507086896851744
2.9,8.2,0.552367970676581
2.9,8.4,0.5540272502883528
2.9,8.6,0.5556865285207089
2.9,8.8,0.5573458053738695
2.9,9.0,0.5590050808480536
2.9,9.2,0.5606643549434805
2.9,9.4,0.56232362766037
2.9,9.6,0.5639828989989416
2.9,9.8,0.5656421689594147
2.9,10.0,0.5673014375420083
2.9,10.2,0.5689607047469423
2.9,10.4,0.5706199705744355
2.9,10.6,0.5722792350247075
2.9,10.8,0.5739384980979774
2.9,11.0,0.5755977597944647
2.9,11.2,0.5772570201143885
2.9,11.4,0.6063378019206717
2.9,11.6,0.6377455324037989
2.9,11.8,0.6696954789473638
2.9,12.0,0.7162498415129721
2.9,12.2,0.7627626598120575
2.9,12.4,0.8170602655126548
2.9,12.6,0.8740358368664749
2.9,12.8,0.9358092397394241
2.9,13.0,1.0015847960196151
2.9,13.2,1.070103990894457
2.9,13.4,1.1424882881581628
2.9,13.6,1.2182875421500394
2.9,13.8,1.296705882334055
2.9,14.0,1.3779154912483376
2.9,14.2,1.461760543735623
2.9,14.4,1.5480634872651216
2.9,14.6,1.636876853538522
2.9,14.8,1.7279170736062635
2.9,15.0,1.8210623175999232
2.98,-2.6,-12.071672632235861
2.98,-2.4,-11.865877275384234
2.98,-2.2,-11.662639971037871
2.98,-2.0,-11.459347436265341
2.98,-1.8,-11.255997217980449
2.98,-1.6,-11.05258665310268
2.98,-1.4,-10.849112859224794
2.98,-1.2,-10.645572667391287
2.98,-1.0,-10.441962718329755
2.98,-0.8,-10.23827935818554
2.98,-0.6,-10.03451863090019
2.98,-0.4,-9.830676144751465
2.98,-0.2,-9.626747192563247
2.98,0.0,-9.422726557977116
2.98,0.2,-9.218608580814283
2.98,0.4,-9.014386951511282
2.98,0.6,-8.07992038534955
2.98,0.8,-7.87728183947927
2.98,1.0,-7.674585927175
2.98,1.2,-7.471829005275764
2.98,1.4,-7.2690071762875395
2.98,1.6,-7.0661162104925275
2.98,1.8,-0.766659207950295
2.98,2.0,-0.7334583937376171
2.98,2.2,-0.7002252062016996
2.98,2.4,-0.6669575508280167
2.98,2.6,-0.6336535009060065
2.98,2.8,0.15131769711693166
2.98,3.0,0.17126355670581725
2.98,3.2,0.1906753084692858
2.98,3.4,0.20954696893478947
2.98,3.6,0.22787360718964872
2.98,3.8,0.24565138032377998
2.98,4.0,0.506456401402995
2.98,4.2,0.5084180471078906
2.98,4.4,0.5103796893867631
2.98,4.6,0.5123413282404664
2.98,4.8,0.5143029636698544
2.98,5.0,0.5162645956757806
2.98,5.2,0.5182262242590985
2.98,5.4,0.5201878494206612
2.98,5.6,0.5221494711613222
2.98,5.8,0.524111089481934
2.98,6.0,0.5260727043833495
2.98,6.2,0.5280343158664216
2.98,6.4,0.5299959239320026
2.98,6.6,0.5319575285809447
2.98,6.8,0.5339191298141002
2.98,7.0,0.5358807276323212
2.98,7.2,0.5378423220364593
2.98,7.4,0.5398039130273663
2.98,7.6,0.5417655006058937
2.98,7.8,0.543727084772893
2.98,8.0,0.5456886655292152
2.98,8.2,0.5476502428757115
2.98,8.4,0.5496118168132329
2.98,8.6,0.5515733873426296
2.98,8.8,0.5535349544647528
2.98,9.0,0.5554965181804525
2.98,9.2,0.5574580784905792
2.98,9.4,0.5594196353959826
2.98,9.6,0.5613811888975133
2.98,9.8,0.5633427389960206
2.98,10.0,0.5653042856923541
2.98,10.2,0.5672658289873636
2.98,10.4,0.5692273688818982
2.98,10.6,0.5711889053768069
2.98,10.8,0.5731504384729389
2.98,11.0,0.5751119681711427
2.98,11.2,0.5770734944722673
2.98,11.4,0.6053934043025267
2.98,11.6,0.6371076459121104
2.98,11.8,0.6691216530644291
2.98,12.0,0.7158293501130144
2.98,12.2,0.762496167043937
2.98,12.4,0.8168398745598038
2.98,12.6,0.8738774832956604
2.98,12.8,0.9356995021336831
2.98,13.0,1.0015074173205476
2.98,13.2,1.0700528462604715
2.98,13.4,1.1424550715525181
2.98,13.6,1.2182651870038712
2.98,13.8,1.2966918012453215
2.98,14.0,1.377907260601868
2.98,14.2,1.4617558560847845
2.98,14.4,1.5480609734202764
2.98,14.6,1.6368755557790728
2.98,14.8,1.7279164239867086
2.98,15.0,1.8210619589079207
3.06,-2.6,-12.194089402936283
3.06,-2.4,-11.978032323866131
3.06,-2.2,-11.77468383631933
3.06,-2.0,-11.571277833910363
3.06,-1.8,-11.367811701492753
3.06,-1.6,-11.1642826970087
3.06,-1.4,-10.960687919815005
3.06,-1.2,-10.757023909482674
3.06,-1.0,-10.55328706559774
3.06,-0.8,-10.349473997038992
3.06,-0.6,-10.145580616199315
3.06,-0.4,-9.941602487200644
3.06,-0.2,-9.73753470514104
3.06,0.0,-9.533372106956714
3.06,0.2,-9.32910880841023
3.06,0.4,-9.124738483201345
3.06,0.6,-8.607570195148467
3.06,0.8,-8.409309026411655
3.06,1.0,-8.210964147072222
3.06,1.2,-8.012526607432546
3.06,1.4,-7.813986787206255
3.06,1.6,-7.615334048766973
3.06,1.8,-7.315827172102872
3.06,2.0,-7.119720328368258
3.06,2.2,-6.923424866235655
3.06,2.4,-6.726928867886264
3.06,2.6,-6.530221442652945
3.06,2.8,-5.601732532267623
3.06,3.0,-5.407343337865436
3.06,3.2,-5.2128547293435314
3.06,3.4,-5.018269863662268
3.06,3.6,-4.823595791790752
3.06,3.8,-4.628844259027661
3.06,4.0,0.49325307994612866
