Composition = 95% Water, 5% env
log temp, log pressure (dyne/cm^2), logdensity (g/cc)
4.02,1.2,-10.225642193806324
4.02,1.4,-10.022800564177297
4.02,1.6,-9.819773524502596
4.02,1.8,-9.616456857810332
4.02,2.0,-9.412797673447377
4.02,2.2,-9.208645538424694
4.02,2.4,-9.003807467991349
4.02,2.6,-8.798148664770004
4.02,2.8,-8.591522937416876
4.02,3.0,-8.38396704291702
4.02,3.2,-8.175593034509347
4.02,3.4,-7.966681931760034
4.02,3.6,-7.757604363615256
4.02,3.8,-7.548603889597188
4.02,4.0,-7.340074364840111
4.02,4.2,-7.1316470745533405
4.02,4.4,-6.923508076891456
4.02,4.6,-6.715599221120914
4.02,4.8,-6.507852136313647
4.02,5.0,-6.300171092043686
4.02,5.2,-6.092447868758945
4.02,5.4,-5.884621949938021
4.02,5.6,-5.6766155222356
4.02,5.8,-5.468358748768756
4.02,6.0,-5.259825171017494
4.02,6.2,-5.0509973714438585
4.02,6.4,-4.841841441003638
4.02,6.6,-4.632376970200051
4.02,6.8,-4.422661720056606
4.02,7.0,-4.212738110252009
4.02,7.2,-4.002730087668003
4.02,7.4,-3.79271529249079
4.02,7.6,-3.5828220561994453
4.02,7.8,-3.3732483604317385
4.02,8.0,-3.1641423284793473
4.02,8.2,-2.955665779482272
4.02,8.4,-2.7480436795482626
4.02,8.6,-2.5415310093376986
4.02,8.8,-2.3364380611509117
4.02,9.0,-2.1332698605091203
4.02,9.2,-1.9327270606466416
4.02,9.4,-1.7357293132261984
4.02,9.6,-1.542956855798305
4.02,9.8,-1.3540669378884658
4.02,10.0,-1.1666405113292417
4.02,10.2,-0.9755016525545035
4.02,10.4,-0.7700000660068791
4.02,10.6,-0.5338492221995766
4.02,10.8,-0.3142311933783138
4.02,11.0,-0.15768781224807862
4.02,11.2,-0.04601803798200112
4.02,11.4,0.04735490238532547
4.02,11.6,0.13083418787884166
4.02,11.8,0.20980178190601662
4.02,12.0,0.2876538697104178
4.02,12.2,0.36584354027622046
4.02,12.4,0.4452588903214213
4.02,12.6,0.5263668058633093
4.02,12.8,0.6086084628497116
4.02,13.0,0.6924408307547784
4.02,13.2,0.7781142655715134
4.02,13.4,0.8658320077365554
4.02,13.6,0.9553998798000688
4.02,13.8,1.0466371985108611
4.02,14.0,1.1397652813482284
4.1,-1.0,-12.556776368498634
4.1,-0.8,-12.354818402261749
4.1,-0.6,-12.152802807958205
4.1,-0.4,-11.950715877796052
4.1,-0.2,-11.748548501515174
4.1,0.0,-11.546280196481534
4.1,0.2,-11.343900133836804
4.1,0.4,-11.141402994200064
4.1,0.6,-10.938794437228108
4.1,0.8,-10.736097614578185
4.1,1.0,-10.53332769782273
4.1,1.2,-10.330515099879422
4.1,1.4,-10.127645280790107
4.1,1.6,-9.92475019731542
4.1,1.8,-9.721828775586697
4.1,2.0,-9.51884377005935
4.1,2.2,-9.31579014449283
4.1,2.4,-9.112655461850848
4.1,2.6,-8.909353711960248
4.1,2.8,-8.705901096104736
4.1,3.0,-8.502184155523869
4.1,3.2,-8.298120716370326
4.1,3.4,-8.093602715070446
4.1,3.6,-7.888472879916179
4.1,3.8,-7.682508035251564
4.1,4.0,-7.475131721021555
4.1,4.2,-7.267190026903273
4.1,4.4,-7.058288565255241
4.1,4.6,-6.848589346999372
4.1,4.8,-6.638386942382085
4.1,5.0,-6.4280172310962715
4.1,5.2,-6.217656821816826
4.1,5.4,-6.007436475710771
4.1,5.6,-5.7973617316533765
4.1,5.8,-5.5874230289229665
4.1,6.0,-5.377461760040952
4.1,6.2,-5.167495872656715
4.1,6.4,-4.9574437480097915
4.1,6.6,-4.747239449050727
4.1,6.8,-4.5368593464167075
4.1,7.0,-4.326323022574037
4.1,7.2,-4.115652448498466
4.1,7.4,-3.9049471498864916
4.1,7.6,-3.694304412886176
4.1,7.8,-3.483848446978648
4.1,8.0,-3.2737511481785457
4.1,8.2,-3.064192595111326
4.1,8.4,-2.855362227024777
4.1,8.6,-2.647558379689854
4.1,8.8,-2.4410660351922298
4.1,9.0,-2.236324485363586
4.1,9.2,-2.0338762570760855
4.1,9.4,-1.83443186555562
4.1,9.6,-1.6387734533549483
4.1,9.8,-1.447016425103892
4.1,10.0,-1.2579589438587766
4.1,10.2,-1.0686866364841072
4.1,10.4,-0.8734456616955617
4.1,10.6,-0.6617249638285716
4.1,10.8,-0.43121109900935356
4.1,11.0,-0.23531704533667272
4.1,11.2,-0.09504831305571537
4.1,11.4,0.01425508579225618
4.1,11.6,0.10735951900201553
4.1,11.8,0.19326623631223622
4.1,12.0,0.2760973689985673
4.1,12.2,0.35760137135774267
4.1,12.4,0.4390838286503466
4.1,12.6,0.5212895107015783
4.1,12.8,0.6044155382097806
4.1,13.0,0.6890139262612677
4.1,13.2,0.7754250587940572
4.1,13.4,0.863777721899673
4.1,13.6,0.9538062884702097
4.1,13.8,1.0453971383039569
4.1,14.0,1.1388039100209637
4.1,14.2,1.2342152790075989
4.1,14.4,1.3315601758705609
4.18,-0.8,-12.45531195147932
4.18,-0.6,-12.253406452632413
4.18,-0.4,-12.051457146414446
4.18,-0.2,-11.849466190732127
4.18,0.0,-11.64743164588645
4.18,0.2,-11.445347491657257
4.18,0.4,-11.243213570044908
4.18,0.6,-11.041025293465655
4.18,0.8,-10.838776243229155
4.18,1.0,-10.636457540051028
4.18,1.2,-10.434066023125332
4.18,1.4,-10.231584666258083
4.18,1.6,-10.029004180952835
4.18,1.8,-9.826303892907323
4.18,2.0,-9.623466086139699
4.18,2.2,-9.420484199381493
4.18,2.4,-9.217331335032954
4.18,2.6,-9.014067396457214
4.18,2.8,-8.810662889981227
4.18,3.0,-8.607143830340181
4.18,3.2,-8.403538476442563
4.18,3.4,-8.199832799577099
4.18,3.6,-7.995968779703453
4.18,3.8,-7.791937836951735
4.18,4.0,-7.587618106366327
4.18,4.2,-7.383024355068649
4.18,4.4,-7.178033243734025
4.18,4.6,-6.972502320827951
4.18,4.8,-6.766194280483726
4.18,5.0,-6.558968546108389
4.18,5.2,-6.350626186100587
4.18,5.4,-6.141141738343822
4.18,5.6,-5.93057079604034
4.18,5.8,-5.719166539284761
4.18,6.0,-5.507240359703845
4.18,6.2,-5.2950305135627875
4.18,6.4,-5.082758095140427
4.18,6.6,-4.870514475000542
4.18,6.8,-4.658307959934519
4.18,7.0,-4.446170715290299
4.18,7.2,-4.234096049667669
4.18,7.4,-4.022073346479044
4.18,7.6,-3.810164340475439
4.18,7.8,-3.5984304929173048
4.18,8.0,-3.38702770060948
4.18,8.2,-3.1760606086627514
4.18,8.4,-2.965768527699196
4.18,8.6,-2.7563254944708295
4.18,8.8,-2.5480458898026184
4.18,9.0,-2.3412908969813624
4.18,9.2,-2.136468238216741
4.18,9.4,-1.9343204156865963
4.18,9.6,-1.735711671516553
4.18,9.8,-1.5409170485873736
4.18,10.0,-1.3496456580851035
4.18,10.2,-1.1602796587942494
4.18,10.4,-0.96937569717735
4.18,10.6,-0.7708453590824189
4.18,10.8,-0.556440943064213
4.18,11.0,-0.3372949601391277
4.18,11.2,-0.16131642652971734
4.18,11.4,-0.02916077072993061
4.18,11.6,0.07760182954319408
4.18,11.8,0.17263392150323367
4.18,12.0,0.26202052545130683
4.18,12.2,0.3477465060931058
4.18,12.4,0.4316589307737802
4.18,12.6,0.5154312279728932
4.18,12.8,0.5999114754622721
4.18,13.0,0.6855260340896691
4.18,13.2,0.7726380597491792
4.18,13.4,0.8614500367562005
4.18,13.6,0.9518246298076604
4.18,13.8,1.0438366270050912
4.18,14.0,1.137632876218016
4.18,14.2,1.233318788416677
4.18,14.4,1.330855716093441
4.18,14.6,1.430126731094122
4.18,14.8,1.5309952847479278
4.18,15.0,1.6333727881565507
4.26,-0.8,-12.555997144968881
4.26,-0.6,-12.354145704798487
4.26,-0.4,-12.152259715724089
4.26,-0.2,-11.95033035608381
4.26,0.0,-11.748361235701969
4.26,0.2,-11.546350477360155
4.26,0.4,-11.344290355453085
4.26,0.6,-11.142186087755679
4.26,0.8,-10.94002600124727
4.26,1.0,-10.737816809482592
4.26,1.2,-10.53554998226708
4.26,1.4,-10.333226305780316
4.26,1.6,-10.130834634959475
4.26,1.8,-9.92837907882559
4.26,2.0,-9.725847810598589
4.26,2.2,-9.523240227010664
4.26,2.4,-9.320543712824778
4.26,2.6,-9.117752593945545
4.26,2.8,-8.914851201134837
4.26,3.0,-8.711829089570653
4.26,3.2,-8.508663259758013
4.26,3.4,-8.305309700294789
4.26,3.6,-8.101794282719746
4.26,3.8,-7.898058427517479
4.26,4.0,-7.694014649326478
4.26,4.2,-7.489788197206303
4.26,4.4,-7.285326616925748
4.26,4.6,-7.080642529413754
4.26,4.8,-6.875713378325652
4.26,5.0,-6.670483066989547
4.26,5.2,-6.4648834196101905
4.26,5.4,-6.258792425810384
4.26,5.6,-6.052081213319431
4.26,5.8,-5.844525512418762
4.26,6.0,-5.635947806402294
4.26,6.2,-5.426159260767629
4.26,6.4,-5.215101088980491
4.26,6.6,-5.002870655924546
4.26,6.8,-4.789725189003754
4.26,7.0,-4.5759536519194235
4.26,7.2,-4.361905466816812
4.26,7.4,-4.1477895864115375
4.26,7.6,-3.933785558127278
4.26,7.8,-3.7200399405582134
4.26,8.0,-3.506647818311523
4.26,8.2,-3.2937215779376863
4.26,8.4,-3.081459899429332
4.26,8.6,-2.8697781023632793
4.26,8.8,-2.6593161996932744
4.26,9.0,-2.450541485016145
4.26,9.2,-2.2433107714354312
4.26,9.4,-2.038214258477687
4.26,9.6,-1.8360108660652983
4.26,9.8,-1.637476921965143
4.26,10.0,-1.4429732138207174
4.26,10.2,-1.2517857841468039
4.26,10.4,-1.0617905070688065
4.26,10.6,-0.8690696227533601
4.26,10.8,-0.6678120663747433
4.26,11.0,-0.45426010949584317
4.26,11.2,-0.24900214878827262
4.26,11.4,-0.0849950889048752
4.26,11.6,0.04179078799640409
4.26,11.8,0.14905651305145587
4.26,12.0,0.2454813397102749
4.26,12.2,0.3354205724357392
4.26,12.4,0.4224705151485409
4.26,12.6,0.5084699912661564
4.26,12.8,0.5946144466966519
4.26,13.0,0.6813702124093836
4.26,13.2,0.7690574602669193
4.26,13.4,0.8585040991714195
4.26,13.6,0.9494328789435436
4.26,13.8,1.0419683461898992
4.26,14.0,1.1362055367611086
4.26,14.2,1.2322211584979623
4.26,14.4,1.3299908321050362
4.26,14.6,1.4294359229752138
4.26,14.8,1.5304540742281278
4.26,15.0,1.6329490707738177
4.26,15.2,1.7368139997938856
4.26,15.4,1.8419783425287082
4.34,-0.6,-12.454796357949688
4.34,-0.4,-12.252902422551559
4.34,-0.2,-12.050993383289741
4.34,0.0,-11.849058910647152
4.34,0.2,-11.647095302637744
4.34,0.4,-11.445093422086382
4.34,0.6,-11.24305120241455
4.34,0.8,-11.04096289814733
4.34,1.0,-10.83882624094287
4.34,1.2,-10.636638575894922
4.34,1.4,-10.434395230124625
4.34,1.6,-10.232094940501584
4.34,1.8,-10.029730656233502
4.34,2.0,-9.827302492206847
4.34,2.2,-9.624802560351922
4.34,2.4,-9.422230236068417
4.34,2.6,-9.219576898588288
4.34,2.8,-9.016839000387968
4.34,3.0,-8.814008841982927
4.34,3.2,-8.61107974632226
4.34,3.4,-8.408042478332174
4.34,3.6,-8.204886984963636
4.34,3.8,-8.00160216310374
4.34,4.0,-7.798101849087227
4.34,4.2,-7.5944437108199
4.34,4.4,-7.390579658603682
4.34,4.6,-7.186502823090187
4.34,4.8,-6.98213957910941
4.34,5.0,-6.77748479698657
4.34,5.2,-6.572488207759696
4.34,5.4,-6.367140723063189
4.34,5.6,-6.161410009977747
4.34,5.8,-5.9552488492065905
4.34,6.0,-5.748629543305627
4.34,6.2,-5.541447242807573
4.34,6.4,-5.33358189848275
4.34,6.6,-5.124887198257401
4.34,6.8,-4.915191847456724
4.34,7.0,-4.7043123654938395
4.34,7.2,-4.492175466144419
4.34,7.4,-4.278831618499168
4.34,7.6,-4.064535603586056
4.34,7.8,-3.8495779479601846
4.34,8.0,-3.63446472342231
4.34,8.2,-3.419205875612164
4.34,8.4,-3.204223066803077
4.34,8.6,-2.990853874105171
4.34,8.8,-2.778275392668304
4.34,9.0,-2.5666230760424877
4.34,9.2,-2.3562463654844645
4.34,9.4,-2.1477474442515585
4.34,9.6,-1.9419005286936117
4.34,9.8,-1.7394016294008023
4.34,10.0,-1.5408907837833925
4.34,10.2,-1.3463388869307296
4.34,10.4,-1.1547106484809222
4.34,10.6,-0.9633890746003669
4.34,10.8,-0.7679486906763895
4.34,11.0,-0.5638597335685969
4.34,11.2,-0.3548773849308464
4.34,11.4,-0.16048860953448296
4.34,11.6,-0.007146587438894296
4.34,11.8,0.11551180541526095
4.34,12.0,0.22224652779146978
4.34,12.2,0.319402335162473
4.34,12.4,0.41085396162191073
4.34,12.6,0.49967528060956545
4.34,12.8,0.5878675566599502
4.34,13.0,0.676183944056636
4.34,13.2,0.7649916425677605
4.34,13.4,0.8549404561724322
4.34,13.6,0.9464371267150203
4.34,13.8,1.0395924188571473
4.34,14.0,1.1343991024363504
4.34,14.2,1.2308407822065845
4.34,14.4,1.3289070110833112
4.34,14.6,1.4285738238704848
4.34,14.8,1.5297713162427518
4.34,15.0,1.6324145257087983
4.34,15.2,1.736396003110466
4.34,15.4,1.8416421415392008
4.34,15.6,1.9480623729087654
4.42,-0.6,-12.557981036562973
4.42,-0.4,-12.356049359980695
4.42,-0.2,-12.154013384801049
4.42,0.0,-11.951875475910759
4.42,0.2,-11.749641454611906
4.42,0.4,-11.5473364347279
4.42,0.6,-11.344994689270397
4.42,0.8,-11.142639769218984
4.42,1.0,-10.940293348574583
4.42,1.2,-10.737957947865928
4.42,1.4,-10.535628647577227
4.42,1.6,-10.333294421793793
4.42,1.8,-10.130938065598027
4.42,2.0,-9.928546611070207
4.42,2.2,-9.726109043713771
4.42,2.4,-9.523615841888525
4.42,2.6,-9.321055533806081
4.42,2.8,-9.118421386128928
4.42,3.0,-8.915707858354072
4.42,3.2,-8.712903896711667
4.42,3.4,-8.510006495111629
4.42,3.6,-8.307002922634991
4.42,3.8,-8.103888668153681
4.42,4.0,-7.900609618472519
4.42,4.2,-7.697198216699527
4.42,4.4,-7.493621017072002
4.42,4.6,-7.289860886161621
4.42,4.8,-7.085945430848529
4.42,5.0,-6.88178952325074
4.42,5.2,-6.677392438418415
4.42,5.4,-6.472746107506225
4.42,5.6,-6.267773514996739
4.42,5.8,-6.062436745623919
4.42,6.0,-5.856694157387475
4.42,6.2,-5.6504641156563915
4.42,6.4,-5.443731814189967
4.42,6.6,-5.2364370308626835
4.42,6.8,-5.028474158209529
4.42,7.0,-4.819842108343016
4.42,7.2,-4.610408749168951
4.42,7.4,-4.4000846922809265
4.42,7.6,-4.188743039321067
4.42,7.8,-3.976290782975642
4.42,8.0,-3.7629224622245374
4.42,8.2,-3.5476152928789046
4.42,8.4,-3.3323279225191493
4.42,8.6,-3.11777454190118
4.42,8.8,-2.903146816303531
4.42,9.0,-2.6889640029078237
4.42,9.2,-2.475584610869773
4.42,9.4,-2.263708881142243
4.42,9.6,-2.0540874503712305
4.42,9.8,-1.8474891742774466
4.42,10.0,-1.6446072869264339
4.42,10.2,-1.4459474174367108
4.42,10.4,-1.2511934528117443
4.42,10.6,-1.058460360401269
4.42,10.8,-0.8648212738587493
4.42,11.0,-0.666408203581144
4.42,11.2,-0.4605563262901377
4.42,11.4,-0.2555332827197161
4.42,11.6,-0.07527411858696705
4.42,11.8,0.0718293272188571
4.42,12.0,0.1927097484935975
4.42,12.2,0.29875259795260306
4.42,12.4,0.39597319320277513
4.42,12.6,0.4886358301988317
4.42,12.8,0.5794150232488118
4.42,13.0,0.6695793166830352
4.42,13.2,0.7598040490723594
4.42,13.4,0.8507147673176714
4.42,13.6,0.9429160490745541
4.42,13.8,1.0367404540522964
4.42,14.0,1.1321813065325481
4.42,14.2,1.2291293644621284
4.42,14.4,1.3275681437796287
4.42,14.6,1.4275175428406932
4.42,14.8,1.5289455049767084
4.42,15.0,1.631760880220112
4.42,15.2,1.735877230868987
4.42,15.4,1.8412347668220748
4.42,15.6,1.9477417315032388
4.5,-0.4,-12.456280791069256
4.5,-0.2,-12.254558146711716
4.5,0.0,-12.052799221194592
4.5,0.2,-11.850995372517374
4.5,0.4,-11.649149890387756
4.5,0.6,-11.447251103999598
4.5,0.8,-11.245292462642038
4.5,1.0,-11.04326921701629
4.5,1.2,-10.841169881361527
4.5,1.4,-10.638973186674688
4.5,1.6,-10.436663595620253
4.5,1.8,-10.23423625880277
4.5,2.0,-10.031685041826933
4.5,2.2,-9.829018619662351
4.5,2.4,-9.62626588153337
4.5,2.6,-9.423457864770148
4.5,2.8,-9.22061068172342
4.5,3.0,-9.017742686842041
4.5,3.2,-8.814851943296247
4.5,3.4,-8.61193065718904
4.5,3.6,-8.408953475929358
4.5,3.8,-8.20591026383559
4.5,4.0,-8.002753062832237
4.5,4.2,-7.799479044838327
4.5,4.4,-7.596085095182631
4.5,4.6,-7.392535278873347
4.5,4.8,-7.18883329856978
4.5,5.0,-6.984959526894709
4.5,5.2,-6.780879899986416
4.5,5.4,-6.5765698646735835
4.5,5.6,-6.372010101013501
4.5,5.8,-6.167173230233433
4.5,6.0,-5.962027414981281
4.5,6.2,-5.756521714574738
4.5,6.4,-5.550615261808485
4.5,6.6,-5.3442681000980174
4.5,6.8,-5.137387718608448
4.5,7.0,-4.929932226812199
4.5,7.2,-4.7218440407678575
4.5,7.4,-4.513059127617423
4.5,7.6,-4.303443125414749
4.5,7.8,-4.093261147659881
4.5,8.0,-3.8815876901203734
4.5,8.2,-3.6683686355616962
4.5,8.4,-3.4554935070501003
4.5,8.6,-3.2419485534172847
4.5,8.8,-3.027821579227094
4.5,9.0,-2.813386995291181
4.5,9.2,-2.5988856963489324
4.5,9.4,-2.3849365941649983
4.5,9.6,-2.1723327402162917
4.5,9.8,-1.9620846588645535
4.5,10.0,-1.7549944863902167
4.5,10.2,-1.551765384302093
4.5,10.4,-1.3526131822036218
4.5,10.6,-1.1565387996443208
4.5,10.8,-0.9616424026888943
4.5,11.0,-0.7654761023339857
4.5,11.2,-0.5649613762550751
4.5,11.4,-0.3598948197863119
4.5,11.6,-0.16266192080454941
4.5,11.8,0.008788753973140589
4.5,12.0,0.14883691732601817
4.5,12.2,0.2687389351062007
4.5,12.4,0.37545169145927676
4.5,12.6,0.4745204204555864
4.5,12.8,0.5692092538967619
4.5,13.0,0.6616486122949564
4.5,13.2,0.7534538709925888
4.5,13.4,0.8456098602818595
4.5,13.6,0.9387675496443219
4.5,13.8,1.0333661572450359
4.5,14.0,1.1294993907098725
4.5,14.2,1.2270318340593576
4.5,14.4,1.3259338206964684
4.5,14.6,1.4262372812941895
4.5,14.8,1.5279339905831248
4.5,15.0,1.6309623406770095
4.5,15.2,1.7352520769948299
4.5,15.4,1.840731712148236
4.5,15.6,1.9473463620011788
4.58,-0.4,-12.555563921818417
4.58,-0.2,-12.353918403442066
4.58,0.0,-12.15223832398947
4.58,0.2,-11.950521843323948
4.58,0.4,-11.748765507841416
4.58,0.6,-11.54697201783616
4.58,0.8,-11.345137596242017
4.58,1.0,-11.14325771086636
4.58,1.2,-10.941332837656187
4.58,1.4,-10.739360791149764
4.58,1.6,-10.537334357754808
4.58,1.8,-10.335253365610793
4.58,2.0,-10.133112521931736
4.58,2.2,-9.930906392071014
4.58,2.4,-9.728624418093581
4.58,2.6,-9.526257975516936
4.58,2.8,-9.323793519348172
4.58,3.0,-9.12121484044204
4.58,3.2,-8.918503653935144
4.58,3.4,-8.715644895272948
4.58,3.6,-8.512628841709212
4.58,3.8,-8.309456093260618
4.58,4.0,-8.106109135043297
4.58,4.2,-7.9026728457549
4.58,4.4,-7.699128065073259
4.58,4.6,-7.495504598474188
4.58,4.8,-7.291795177451022
4.58,5.0,-7.0879712436088305
4.58,5.2,-6.884026654838072
4.58,5.4,-6.679911950377271
4.58,5.6,-6.4755967388890925
4.58,5.8,-6.271073533564403
4.58,6.0,-6.066290565460282
4.58,6.2,-5.861215717189666
4.58,6.4,-5.65579736738656
4.58,6.6,-5.450020249964447
4.58,6.8,-5.243806259895144
4.58,7.0,-5.037156631893196
4.58,7.2,-4.829974616492192
4.58,7.4,-4.622238033961358
4.58,7.6,-4.413853192424274
4.58,7.8,-4.204850373351004
4.58,8.0,-3.995123663127698
4.58,8.2,-3.7836308545667197
4.58,8.4,-3.571862122207897
4.58,8.6,-3.3598465895291723
4.58,8.8,-3.1470928819164357
4.58,9.0,-2.933787123577189
4.58,9.2,-2.720051069731276
4.58,9.4,-2.506190599578145
4.58,9.6,-2.292737907139794
4.58,9.8,-2.080433400302591
4.58,10.0,-1.8701377170706064
4.58,10.2,-1.6628469386829838
4.58,10.4,-1.4591002279300964
4.58,10.6,-1.2587759407206447
4.58,10.8,-1.0612307883019603
4.58,11.0,-0.8644553321072255
4.58,11.2,-0.6664950014589699
4.58,11.4,-0.4653186223718483
4.58,11.6,-0.26256713635508355
4.58,11.8,-0.07212016958636118
4.58,12.0,0.08987562207122912
4.58,12.2,0.22768619977791008
4.58,12.4,0.3464008675587494
4.58,12.6,0.4533121153901677
4.58,12.8,0.5534786254025617
4.58,13.0,0.6498832840699904
4.58,13.2,0.7446499120210682
4.58,13.4,0.8389822619470847
4.58,13.6,0.9337308144752402
4.58,13.8,1.0294152434877402
4.58,14.0,1.126309233161766
4.58,14.2,1.2244727552683303
4.58,14.4,1.3239320841312774
4.58,14.6,1.4246845002629107
4.58,14.8,1.5267170877101568
4.58,15.0,1.6299950487499668
4.58,15.2,1.7344887226234176
4.58,15.4,1.840127147005766
4.58,15.6,1.9468655200419698
4.66,-0.4,-12.654245244505695
4.66,-0.2,-12.452679882346134
4.66,0.0,-12.251080840577991
4.66,0.2,-12.049446818104995
4.66,0.4,-11.84777674618201
4.66,0.6,-11.646068897732677
4.66,0.8,-11.44432170191464
4.66,1.0,-11.242533123408325
4.66,1.2,-11.040701452902399
4.66,1.4,-10.838824616943796
4.66,1.6,-10.636900593798345
4.66,1.8,-10.434924591657966
4.66,2.0,-10.232898583218114
4.66,2.2,-10.030817391926664
4.66,2.4,-9.828676054488742
4.66,2.6,-9.626473191085351
4.66,2.8,-9.424205321753375
4.66,3.0,-9.221863800930446
4.66,3.2,-9.019448726661398
4.66,3.4,-8.816948565832671
4.66,3.6,-8.614357700993052
4.66,3.8,-8.411662986341717
4.66,4.0,-8.208831481432064
4.66,4.2,-8.005874821084994
4.66,4.4,-7.802746560168136
4.66,4.6,-7.599465157482166
4.66,4.8,-7.395966555484764
4.66,5.0,-7.1922595582318145
4.66,5.2,-6.98831776419743
4.66,5.4,-6.784170475391136
4.66,5.6,-6.579833579929752
4.66,5.8,-6.3753128867720985
4.66,6.0,-6.170587621347137
4.66,6.2,-5.965646677787757
4.66,6.4,-5.760484965325623
4.66,6.6,-5.555026605781178
4.66,6.8,-5.349250554660266
4.66,7.0,-5.143089408581375
4.66,7.2,-4.936501939928722
4.66,7.4,-4.729444591197587
4.66,7.6,-4.521860747727427
4.66,7.8,-4.313676807121588
4.66,8.0,-4.105017938768244
4.66,8.2,-3.89520566539586
4.66,8.4,-3.6844203558750546
4.66,8.6,-3.4735459009450906
4.66,8.8,-3.26198710688911
4.66,9.0,-3.049840078708653
4.66,9.2,-2.837189975925118
4.66,9.4,-2.6241526233286554
4.66,9.6,-2.411030797321265
4.66,9.8,-2.1983458295520117
4.66,10.0,-1.986627664198943
4.66,10.2,-1.7766763578049671
4.66,10.4,-1.5694730010351419
4.66,10.6,-1.3652035444257542
4.66,10.8,-1.1641487432422464
4.66,11.0,-0.9655426839073147
4.66,11.2,-0.7672662007292042
4.66,11.4,-0.5680871983941429
4.66,11.6,-0.3669949196011816
4.66,11.8,-0.1676857977858817
4.66,12.0,0.015249916396238912
4.66,12.2,0.17234816064822797
4.66,12.4,0.3064558844390922
4.66,12.6,0.424796311557282
4.66,12.8,0.5327368569139933
4.66,13.0,0.6347360786751398
4.66,13.2,0.7334384860858798
4.66,13.4,0.8306082547016289
4.66,13.6,0.9274163530872971
4.66,13.8,1.0245979836903578
4.66,14.0,1.1225262624400227
4.66,14.2,1.2214058992483883
4.66,14.4,1.3214582432933242
4.66,14.6,1.4227589854114107
4.66,14.8,1.5252085974314737
4.66,15.0,1.628810800244936
4.66,15.2,1.7335538668345922
4.66,15.4,1.8393885728198047
4.66,15.6,1.9462734682970844
4.74,-0.2,-12.550581373915367
4.74,0.0,-12.349074879599767
4.74,0.2,-12.14753288925042
4.74,0.4,-11.945960001972677
4.74,0.6,-11.744348892043414
4.74,0.8,-11.542699704608324
4.74,1.0,-11.341011043307994
4.74,1.2,-11.139278845650344
4.74,1.4,-10.937507724916275
4.74,1.6,-10.735689290726713
4.74,1.8,-10.533823388286752
4.74,2.0,-10.33190771191301
4.74,2.2,-10.129937455680095
4.74,2.4,-9.927916094631918
4.74,2.6,-9.725834297325175
4.74,2.8,-9.523690881321999
4.74,3.0,-9.321480070458382
4.74,3.2,-9.119202232518234
4.74,3.4,-8.91685088122501
4.74,3.6,-8.714418947240084
4.74,3.8,-8.511903226465966
4.74,4.0,-8.309277311822195
4.74,4.2,-8.106555120330334
4.74,4.4,-7.903726893217823
4.74,4.6,-7.700782474724773
4.74,4.8,-7.497691296663546
4.74,5.0,-7.294457170653366
4.74,5.2,-7.091061323009847
4.74,5.4,-6.887464354090553
4.74,5.6,-6.6836589963445165
4.74,5.8,-6.479612572476809
4.74,6.0,-6.275259311930833
4.74,6.2,-6.070609445139872
4.74,6.4,-5.865666181950212
4.74,6.6,-5.660348606150316
4.74,6.8,-5.454763280827249
4.74,7.0,-5.2488662425628405
4.74,7.2,-5.04255141024241
4.74,7.4,-4.835862997173371
4.74,7.6,-4.628735479204355
4.74,7.8,-4.42112496041536
4.74,8.0,-4.213077834776166
4.74,8.2,-4.004370131406709
4.74,8.4,-3.7945606027645398
4.74,8.6,-3.584446817227742
4.74,8.8,-3.3738872662940382
4.74,9.0,-3.1627116738571472
4.74,9.2,-2.9510435112505444
4.74,9.4,-2.7389122166057476
4.74,9.6,-2.5264857900943625
4.74,9.8,-2.3140998990464547
4.74,10.0,-2.1021338146915136
4.74,10.2,-1.8911403340749446
4.74,10.4,-1.6817686686250481
4.74,10.6,-1.474753974161575
4.74,10.8,-1.270522224534282
4.74,11.0,-1.0692117922745525
4.74,11.2,-0.8697167302222919
4.74,11.4,-0.6700886792346977
4.74,11.6,-0.469886635442171
4.74,11.8,-0.2698313390843683
4.74,12.0,-0.0759521488458128
4.74,12.2,0.10056995623952288
4.74,12.4,0.25426931358873267
4.74,12.6,0.3861672527951701
4.74,12.8,0.5045752931297303
4.74,13.0,0.6140909559496731
4.74,13.2,0.7182205152071609
4.74,13.4,0.8193568610115785
4.74,13.6,0.9190314778320233
4.74,13.8,1.01826478924046
4.74,14.0,1.1176829529905485
4.74,14.2,1.2176521548164545
4.74,14.4,1.3184387070792665
4.74,14.6,1.42030481083195
4.74,14.8,1.5232814169089763
4.74,15.0,1.6273079620639808
4.74,15.2,1.7323685795810426
4.74,15.4,1.8384539369838817
4.74,15.6,1.945536191859419
4.82,0.0,-12.446271130227752
4.82,0.2,-12.244835566617242
4.82,0.4,-12.043366179778836
4.82,0.6,-11.841862102114284
4.82,0.8,-11.64032162792351
4.82,1.0,-11.438743412406065
4.82,1.2,-11.237125593662476
4.82,1.4,-11.035466425312896
4.82,1.6,-10.83376414804678
4.82,1.8,-10.632016658817474
4.82,2.0,-10.430221714003117
4.82,2.2,-10.228376972898404
4.82,2.4,-10.026479618640929
4.82,2.6,-9.82452696319624
4.82,2.8,-9.622516049666965
4.82,3.0,-9.420443478557178
4.82,3.2,-9.21830562705969
4.82,3.4,-9.016098461892645
