Composition = 0
log(temp), log pressure (dyne/cm^2), log density (g/cc)
1.7,3.8,0.059095636672165296
1.7,4.0,0.060488381248818515
1.7,4.2,0.06188112582547185
1.7,4.4,0.06327387040212512
1.7,4.6,0.06466661497877838
1.7,4.8,0.0660593595554317
1.7,5.0,0.06745210413208493
1.7,5.2,0.06884484870873829
1.7,5.4,0.07023759328539157
1.7,5.6,0.07163033786204483
1.7,5.8,0.07302308243869808
1.7,6.0,0.0744158270153514
1.7,6.2,0.07580857159200471
1.7,6.4,0.077201316168658
1.7,6.6,0.07859406074531126
1.7,6.8,0.0799868053219645
1.7,7.0,0.08137954989861781
1.7,7.2,0.08277229447527111
1.7,7.4,0.0841650390519244
1.7,7.6,0.08555778362857769
1.7,7.8,0.08695052820523097
1.7,8.0,0.08834327278188424
1.7,8.2,0.08973601735853756
1.7,8.4,0.09112876193519084
1.7,8.6,0.09252150651184411
1.7,8.8,0.09391425108849738
1.7,9.0,0.09530699566515068
1.7,9.2,0.09669974024180392
1.7,9.4,0.09809248481845721
1.7,9.6,0.09948522939511052
1.7,9.8,0.11326483785999149
1.7,10.0,0.13430658441991664
1.7,10.2,0.15534833097984177
1.7,10.4,0.17639007753976713
1.7,10.6,0.1974318240996922
1.7,10.8,0.23444791017571168
1.7,11.0,0.27368471533838495
1.7,11.2,0.31630590421833077
1.7,11.4,0.3658195490603349
1.7,11.6,0.4176282828075163
1.7,11.8,0.47455318307022365
1.7,12.0,0.5347384968487989
1.7,12.2,0.5975595221140132
1.7,12.4,0.6651392109401477
1.7,12.6,0.7349964169962937
1.7,12.8,0.8074347586713734
1.7,13.0,0.8833011072364189
1.7,13.2,0.9618253569173554
1.7,13.4,1.0426982646331018
1.7,13.6,1.1259096348325954
1.7,13.8,1.211406919706081
1.7,14.0,1.29913565878475
1.7,14.2,1.3891935507153816
1.7,14.4,1.4811781867238232
1.7,14.6,1.5750087767074479
1.7,14.8,1.6705982697008521
1.7,15.0,1.7678569790309842
1.7,15.2,1.8666949040687852
1.7,15.4,1.9670234730324356
1.78,-6.0,0.004182236029939006
1.78,-5.8,0.004182236029939006
1.78,-5.6,0.004182236029939006
1.78,-5.4,0.004182236029939006
1.78,-5.2,0.004182236029939006
1.78,-5.0,0.004182236029939006
1.78,-4.8,0.004182236029939006
1.78,-4.6,0.004182236029939006
1.78,-4.4,0.004182236029939006
1.78,-4.2,0.004182236029939006
1.78,-4.0,0.004182236029939006
1.78,-3.8,0.005583468204142768
1.78,-3.6,0.0069847003783466335
1.78,-3.4,0.008385932552550416
1.78,-3.2,0.009787164726754215
1.78,-3.0,0.011188396900958056
1.78,-2.8,0.012589629075161897
1.78,-2.6,0.013990861249365709
1.78,-2.4,0.015392093423569524
1.78,-2.2,0.016793325597773304
1.78,-2.0,0.01819455777197712
1.78,-1.8,0.01959578994618098
1.78,-1.6,0.020997022120384762
1.78,-1.4,0.022398254294588638
1.78,-1.2,0.023799486468792416
1.78,-1.0,0.025200718642996257
1.78,-0.8,0.02660195081720003
1.78,-0.6,0.0280031829914039
1.78,-0.4,0.029404415165607694
1.78,-0.2,0.030805647339811514
1.78,0.0,0.03220687951401529
1.78,0.2,0.033608111688219124
1.78,0.4,0.03500934386242292
1.78,0.6,0.036410576036626806
1.78,0.8,0.03781180821083058
1.78,1.0,0.03921304038503439
1.78,1.2,0.040614272559238225
1.78,1.4,0.04201550473344203
1.78,1.6,0.04341673690764584
1.78,1.8,0.04481796908184963
1.78,2.0,0.04621920125605347
1.78,2.2,0.047620433430257306
1.78,2.4,0.049021665604461126
1.78,2.6,0.050422897778664974
1.78,2.8,0.05182412995286872
1.78,3.0,0.053225362127072594
1.78,3.2,0.05462659430127638
1.78,3.4,0.056027826475480186
1.78,3.6,0.05742905864968402
1.78,3.8,0.05883029082388789
1.78,4.0,0.06023152299809163
1.78,4.2,0.06163275517229551
1.78,4.4,0.06303398734649929
1.78,4.6,0.06443521952070314
1.78,4.8,0.06583645169490693
1.78,5.0,0.0672376838691107
1.78,5.2,0.06863891604331458
1.78,5.4,0.07004014821751837
1.78,5.6,0.07144138039172218
1.78,5.8,0.07284261256592599
1.78,6.0,0.07424384474012984
1.78,6.2,0.07564507691433367
1.78,6.4,0.07704630908853748
1.78,6.6,0.07844754126274125
1.78,6.8,0.07984877343694509
1.78,7.0,0.08125000561114895
1.78,7.2,0.08265123778535273
1.78,7.4,0.08405246995955658
1.78,7.6,0.08545370213376038
1.78,7.8,0.08685493430796419
1.78,8.0,0.08825616648216796
1.78,8.2,0.08965739865637185
1.78,8.4,0.09105863083057568
1.78,8.6,0.09245986300477949
1.78,8.8,0.09386109517898324
1.78,9.0,0.09526232735318711
1.78,9.2,0.09666355952739095
1.78,9.4,0.09806479170159474
1.78,9.6,0.09946602387579852
1.78,9.8,0.11305296552947536
1.78,10.0,0.13414242409089314
1.78,10.2,0.15523188265231094
1.78,10.4,0.17632134121372883
1.78,10.6,0.19741079977514658
1.78,10.8,0.2344278631869608
1.78,11.0,0.2736740343652175
1.78,11.2,0.3163010697161796
1.78,11.4,0.36581688758163955
1.78,11.6,0.4176271221819591
1.78,11.8,0.47455258604604267
1.78,12.0,0.5347382101308944
1.78,12.2,0.5975594055686565
1.78,12.4,0.6651391350306034
1.78,12.6,0.7349963772050347
1.78,12.8,0.8074347498198136
1.78,13.0,0.8833011036035578
1.78,13.2,0.9618253554415495
1.78,13.4,1.0426982629893415
1.78,13.6,1.1259096321823638
1.78,13.8,1.211406917824133
1.78,14.0,1.2991356588955907
1.78,14.2,1.3891935507031181
1.78,14.4,1.4811781867073006
1.78,14.6,1.5750087766996004
1.78,14.8,1.6705982696971415
1.78,15.0,1.7678569790292338
1.78,15.2,1.8666949040679608
1.78,15.4,1.967023473032048
1.86,-6.0,0.0035708659830221974
1.86,-5.8,0.0035708659830221974
1.86,-5.6,0.0035708659830221974
1.86,-5.4,0.0035708659830221974
1.86,-5.2,0.0035708659830221974
1.86,-5.0,0.0035708659830221974
1.86,-4.8,0.0035708659830221974
1.86,-4.6,0.0035708659830221974
1.86,-4.4,0.0035708659830221974
1.86,-4.2,0.0035708659830221974
1.86,-4.0,0.0035708659830221974
1.86,-3.8,0.004980659765824691
1.86,-3.6,0.00639045354862709
1.86,-3.4,0.007800247331429551
1.86,-3.2,0.009210041114231939
1.86,-3.0,0.010619834897034386
1.86,-2.8,0.012029628679836864
1.86,-2.6,0.013439422462639305
1.86,-2.4,0.014849216245441749
1.86,-2.2,0.016259010028244102
1.86,-2.0,0.017668803811046595
1.86,-1.8,0.019078597593848983
1.86,-1.6,0.020488391376651465
1.86,-1.4,0.021898185159453912
1.86,-1.2,0.023307978942256297
1.86,-1.0,0.024717772725058776
1.86,-0.8,0.02612756650786118
1.86,-0.6,0.02753736029066363
1.86,-0.4,0.028947154073466104
1.86,-0.2,0.030356947856268534
1.86,0.0,0.031766741639070936
1.86,0.2,0.03317653542187339
1.86,0.4,0.03458632920467586
1.86,0.6,0.035996122987478237
1.86,0.8,0.037405916770280684
1.86,1.0,0.03881571055308317
1.86,1.2,0.04022550433588553
1.86,1.4,0.041635298118688026
1.86,1.6,0.043045091901490445
1.86,1.8,0.044454885684292886
1.86,2.0,0.04586467946709532
1.86,2.2,0.04727447324989777
1.86,2.4,0.0486842670327002
1.86,2.6,0.05009406081550264
1.86,2.8,0.051503854598305046
1.86,3.0,0.052913648381107514
1.86,3.2,0.05432344216390992
1.86,3.4,0.05573323594671233
1.86,3.6,0.05714302972951476
1.86,3.8,0.05855282351231724
1.86,4.0,0.05996261729511964
1.86,4.2,0.06137241107792214
1.86,4.4,0.06278220486072458
1.86,4.6,0.06419199864352701
1.86,4.8,0.06560179242632945
1.86,5.0,0.06701158620913185
1.86,5.2,0.06842137999193433
1.86,5.4,0.06983117377473673
1.86,5.6,0.0712409675575392
1.86,5.8,0.07265076134034164
1.86,6.0,0.07406055512314406
1.86,6.2,0.07547034890594652
1.86,6.4,0.07688014268874893
1.86,6.6,0.07828993647155132
1.86,6.8,0.07969973025435384
1.86,7.0,0.08110952403715627
1.86,7.2,0.08251931781995868
1.86,7.4,0.08392911160276116
1.86,7.6,0.08533890538556357
1.86,7.8,0.086748699168366
1.86,8.0,0.08815849295116841
1.86,8.2,0.08956828673397084
1.86,8.4,0.09097808051677334
1.86,8.6,0.0923878742995757
1.86,8.8,0.09379766808237815
1.86,9.0,0.09520746186518059
1.86,9.2,0.09661725564798303
1.86,9.4,0.09802704943078545
1.86,9.6,0.09943684321358785
1.86,9.8,0.11271099317818511
1.86,10.0,0.13387683592070349
1.86,10.2,0.15504267866322174
1.86,10.4,0.17620852140574025
1.86,10.6,0.19737436414825857
1.86,10.8,0.23439208135503736
1.86,11.0,0.2736547042152876
1.86,11.2,0.3162919677636003
1.86,11.4,0.3658119166409819
1.86,11.6,0.41762501498734894
1.86,11.8,0.47455154095710456
1.86,12.0,0.5347377251059029
1.86,12.2,0.5975591815482633
1.86,12.4,0.6651390031725988
1.86,12.6,0.7349963141277167
1.86,12.8,0.8074347257971927
1.86,13.0,0.8833010957168363
1.86,13.2,0.9618253532899135
1.86,13.4,1.0426982570190426
1.86,13.6,1.1259096195337623
1.86,13.8,1.2114069085381511
1.86,14.0,1.2991356597027457
1.86,14.2,1.3891935507516529
1.86,14.4,1.4811781866751328
1.86,14.6,1.575008776684321
1.86,14.8,1.6705982696899166
1.86,15.0,1.7678569790258254
1.86,15.2,1.8666949040663552
1.86,15.4,1.9670234730312925
1.94,-6.0,0.0029405959961543533
1.94,-5.8,0.0029405959961543533
1.94,-5.6,0.0029405959961543533
1.94,-5.4,0.0029405959961543533
1.94,-5.2,0.0029405959961543533
1.94,-5.0,0.0029405959961543533
1.94,-4.8,0.0029405959961543533
1.94,-4.6,0.0029405959961543533
1.94,-4.4,0.0029405959961543533
1.94,-4.2,0.0029405959961543533
1.94,-4.0,0.0029405959961543533
1.94,-3.8,0.004358959542556038
1.94,-3.6,0.0057773230889577075
1.94,-3.4,0.007195686635359365
1.94,-3.2,0.008614050181760978
1.94,-3.0,0.010032413728162718
1.94,-2.8,0.011450777274564297
1.94,-2.6,0.01286914082096604
1.94,-2.4,0.014287504367367638
1.94,-2.2,0.015705867913769288
1.94,-2.0,0.017124231460171002
1.94,-1.8,0.018542595006572606
1.94,-1.6,0.019960958552974292
1.94,-1.4,0.021379322099375955
1.94,-1.2,0.022797685645777624
1.94,-1.0,0.024216049192179293
1.94,-0.8,0.025634412738580966
1.94,-0.6,0.027052776284982604
1.94,-0.4,0.0284711398313843
1.94,-0.2,0.029889503377785943
1.94,0.0,0.03130786692418765
1.94,0.2,0.03272623047058927
1.94,0.4,0.03414459401699092
1.94,0.6,0.035562957563392575
1.94,0.8,0.036981321109794275
1.94,1.0,0.038399684656195913
1.94,1.2,0.03981804820259762
1.94,1.4,0.041236411748999266
1.94,1.6,0.04265477529540089
1.94,1.8,0.044073138841802605
1.94,2.0,0.04549150238820426
1.94,2.2,0.04690986593460587
1.94,2.4,0.04832822948100753
1.94,2.6,0.049746593027409226
1.94,2.8,0.0511649565738109
1.94,3.0,0.052583320120212586
1.94,3.2,0.0540016836666142
1.94,3.4,0.05542004721301588
1.94,3.6,0.0568384107594175
1.94,3.8,0.05825677430581923
1.94,4.0,0.05967513785222083
1.94,4.2,0.06109350139862247
1.94,4.4,0.06251186494502416
1.94,4.6,0.06393022849142585
1.94,4.8,0.06534859203782749
1.94,5.0,0.06676695558422915
1.94,5.2,0.06818531913063079
1.94,5.4,0.06960368267703251
1.94,5.6,0.07102204622343411
1.94,5.8,0.0724404097698358
1.94,6.0,0.07385877331623746
1.94,6.2,0.07527713686263915
1.94,6.4,0.07669550040904081
1.94,6.6,0.07811386395544243
1.94,6.8,0.07953222750184412
1.94,7.0,0.08095059104824578
1.94,7.2,0.08236895459464744
1.94,7.4,0.08378731814104914
1.94,7.6,0.08520568168745074
1.94,7.8,0.08662404523385246
1.94,8.0,0.08804240878025409
1.94,8.2,0.08946077232665572
1.94,8.4,0.09087913587305747
1.94,8.6,0.09229749941945908
1.94,8.8,0.09371586296586074
1.94,9.0,0.09513422651226237
1.94,9.2,0.09655259005866403
1.94,9.4,0.0979709536050657
1.94,9.6,0.09938931715146741
1.94,9.8,0.11212625515830563
1.94,10.0,0.13342116291998674
1.94,10.2,0.1547160706816679
1.94,10.4,0.1760109784433493
1.94,10.6,0.19730588620503037
1.94,10.8,0.23432241541668353
1.94,11.0,0.2736158642651206
1.94,11.2,0.3162720080721154
1.94,11.4,0.3658008361019049
1.94,11.6,0.41762008303699094
1.94,11.8,0.4745490570316575
1.94,12.0,0.5347365750229105
1.94,12.2,0.597558724655519
1.94,12.4,0.6651387372135438
1.94,12.6,0.7349961680392739
1.94,12.8,0.8074346188231052
1.94,13.0,0.8833009854147136
1.94,13.2,0.9618252778020946
1.94,13.4,1.0426982174785757
1.94,13.6,1.1259096020744115
1.94,13.8,1.2114069070911129
1.94,14.0,1.2991356596574515
1.94,14.2,1.3891935506219526
1.94,14.4,1.481178186597155
1.94,14.6,1.575008776647282
1.94,14.8,1.6705982696724029
1.94,15.0,1.767856979017563
1.94,15.2,1.8666949040624627
1.94,15.4,1.9670234730294616
2.02,-6.0,-6.823060978998274
2.02,-5.8,-6.823060978998274
2.02,-5.6,-6.823060978998274
2.02,-5.4,-6.823060978998274
2.02,-5.2,-6.823060978998274
2.02,-5.0,-6.823060978998274
2.02,-4.8,-6.823060978998274
2.02,-4.6,-6.823060978998274
2.02,-4.4,-6.823060978998274
2.02,-4.2,-6.823060978998274
2.02,-4.0,-6.823060978998274
2.02,-3.8,-6.710836393360898
2.02,-3.6,-6.598600856275578
2.02,-3.4,-6.486353881120802
2.02,-3.2,-6.374094972766802
2.02,-3.0,0.00444489620578807
2.02,-2.8,0.005950381305378973
2.02,-2.6,0.00745586640496987
2.02,-2.4,0.008961351504560738
2.02,-2.2,0.01046683660415163
2.02,-2.0,0.011972321703742544
2.02,-1.8,0.013477806803333405
2.02,-1.6,0.014983291902924292
2.02,-1.4,0.01648877700251523
2.02,-1.2,0.017994262102106147
2.02,-1.0,0.019499747201697004
2.02,-0.8,0.02100523230128793
2.02,-0.6,0.02251071740087877
2.02,-0.4,0.024016202500469732
2.02,-0.2,0.025521687600060558
2.02,0.0,0.02702717269965148
2.02,0.2,0.028532657799242432
2.02,0.4,0.030038142898833338
2.02,0.6,0.03154362799842416
2.02,0.8,0.03304911309801506
2.02,1.0,0.03455459819760597
2.02,1.2,0.036060083297196927
2.02,1.4,0.03756556839678781
2.02,1.6,0.03907105349637867
2.02,1.8,0.040576538595969575
2.02,2.0,0.04208202369556049
2.02,2.2,0.0435875087951514
2.02,2.4,0.04509299389474223
2.02,2.6,0.04659847899433317
2.02,2.8,0.048103964093924104
2.02,3.0,0.049609449193514996
2.02,3.2,0.05111493429310582
2.02,3.4,0.05262041939269676
2.02,3.6,0.054125904492287685
2.02,3.8,0.05563138959187852
2.02,4.0,0.057136874691469476
2.02,4.2,0.05864235979106035
2.02,4.4,0.06014784489065129
2.02,4.6,0.06165332999024218
2.02,4.8,0.06315881508983305
2.02,5.0,0.06466430018942396
2.02,5.2,0.06616978528901488
2.02,5.4,0.06767527038860577
2.02,5.6,0.06918075548819659
2.02,5.8,0.07068624058778752
2.02,6.0,0.0721917256873784
2.02,6.2,0.0736972107869693
2.02,6.4,0.0752026958865602
2.02,6.6,0.07670818098615109
2.02,6.8,0.07821366608574201
2.02,7.0,0.0797191511853329
2.02,7.2,0.0812246362849238
2.02,7.4,0.08273012138451469
2.02,7.6,0.08423560648410558
2.02,7.8,0.08574109158369649
2.02,8.0,0.08724657668328739
2.02,8.2,0.08875206178287831
2.02,8.4,0.09025754688246919
2.02,8.6,0.09176303198206005
2.02,8.8,0.09326851708165099
2.02,9.0,0.09477400218124186
2.02,9.2,0.09627948728083274
2.02,9.4,0.09778497238042369
2.02,9.6,0.0992904574800146
2.02,9.8,0.11137036248148473
2.02,10.0,0.13282785935930916
2.02,10.2,0.15428535623713366
2.02,10.4,0.17574285311495833
2.02,10.6,0.19720034999278285
2.02,10.8,0.23420917877438965
2.02,11.0,0.2735509750290068
2.02,11.2,0.3162362525973955
2.02,11.4,0.3657804936829078
2.02,11.6,0.41761040110361064
2.02,11.8,0.47454410352686915
2.02,12.0,0.5347342234743142
2.02,12.2,0.5975577868512605
2.02,12.4,0.6651382043756511
2.02,12.6,0.734995905877215
2.02,12.8,0.8074344773895773
2.02,13.0,0.883300906933727
2.02,13.2,0.9618252319463607
2.02,13.4,1.0426981928468118
2.02,13.6,1.1259095907195058
2.02,13.8,1.2114069000690908
2.02,14.0,1.2991356550610758
2.02,14.2,1.389193550219669
2.02,14.4,1.4811781865123541
2.02,14.6,1.575008777022835
2.02,14.8,1.6705982655012526
2.02,15.0,1.7678569751028874
2.02,15.2,1.8666949032984115
2.02,15.4,1.967023473121183
2.1,-6.0,-12.370616624510738
2.1,-5.8,-12.370616624510738
2.1,-5.6,-12.370616624510738
2.1,-5.4,-12.370616624510738
2.1,-5.2,-12.370616624510738
2.1,-5.0,-12.370616624510738
2.1,-4.8,-12.370616624510738
2.1,-4.6,-12.370616624510738
2.1,-4.4,-12.370616624510738
2.1,-4.2,-12.370616624510738
2.1,-4.0,-12.370616624510738
2.1,-3.8,-12.168965145718225
2.1,-3.6,-11.967293006250765
2.1,-3.4,-11.765599288350634
2.1,-3.2,-11.563883067538773
2.1,-3.0,-4.044197470761114
2.1,-2.8,-3.971804259354257
2.1,-2.6,-3.8994012186992
2.1,-2.4,-3.8269878527837022
2.1,-2.2,-3.754563619088327
2.1,-2.0,-3.6821279500645696
2.1,-1.8,-3.6096801979594986
2.1,-1.6,-3.5372196713053548
2.1,-1.4,-3.4647456235786827
2.1,-1.2,-3.3922572343949806
2.1,-1.0,-3.3197536172522257
2.1,-0.8,-3.24723381687256
2.1,-0.6,-3.1746968177639614
2.1,-0.4,-3.102141519809014
2.1,-0.2,0.014862297531924345
2.1,0.0,0.016581304057431835
2.1,0.2,0.018300310582939187
2.1,0.4,0.020019317108446635
2.1,0.6,0.02173832363395406
2.1,0.8,0.02345733015946149
2.1,1.0,0.025176336684968912
2.1,1.2,0.026895343210476416
2.1,1.4,0.028614349735983823
2.1,1.6,0.030333356261491216
2.1,1.8,0.03205236278699865
2.1,2.0,0.03377136931250611
2.1,2.2,0.035490375838013524
2.1,2.4,0.037209382363521
2.1,2.6,0.038928388889028366
2.1,2.8,0.040647395414535846
2.1,3.0,0.04236640194004326
2.1,3.2,0.04408540846555067
2.1,3.4,0.0458044149910581
2.1,3.6,0.047523421516565585
2.1,3.8,0.049242428042072975
2.1,4.0,0.05096143456758041
2.1,4.2,0.05268044109308787
2.1,4.4,0.05439944761859532
2.1,4.6,0.056118454144102714
2.1,4.8,0.05783746066961017
2.1,5.0,0.059556467195117584
2.1,5.2,0.06127547372062502
2.1,5.4,0.06299448024613245
2.1,5.6,0.06471348677163989
2.1,5.8,0.06643249329714727
2.1,6.0,0.06815149982265477
2.1,6.2,0.06987050634816214
2.1,6.4,0.07158951287366963
2.1,6.6,0.07330851939917706
2.1,6.8,0.07502752592468448
2.1,7.0,0.07674653245019185
2.1,7.2,0.0784655389756993
2.1,7.4,0.08018454550120677
2.1,7.6,0.08190355202671422
2.1,7.8,0.08362255855222159
2.1,8.0,0.08534156507772908
2.1,8.2,0.08706057160323652
2.1,8.4,0.08877957812874393
2.1,8.6,0.09049858465425133
2.1,8.8,0.09221759117975879
2.1,9.0,0.09393659770526619
2.1,9.2,0.09565560423077366
2.1,9.4,0.09737461075628108
2.1,9.6,0.09909361728178846
2.1,9.8,0.11033738930758184
2.1,10.0,0.13201327491830622
2.1,10.2,0.15368916052903062
2.1,10.4,0.1753650461397551
2.1,10.6,0.19704093175047946
2.1,10.8,0.23403469908849453
2.1,11.0,0.2734488746966777
2.1,11.2,0.31617714636928385
2.1,11.4,0.3657460036862876
2.1,11.6,0.41759289388383725
2.1,11.8,0.47453493321445295
2.1,12.0,0.5347297091424397
2.1,12.2,0.5975559684259433
2.1,12.4,0.6651371773055686
2.1,12.6,0.7349954249698709
2.1,12.8,0.8074342639242207
2.1,13.0,0.8833008135079117
2.1,13.2,0.9618251838640384
2.1,13.4,1.042698164096175
2.1,13.6,1.1259095727460988
2.1,13.8,1.2114068880500264
2.1,14.0,1.2991356509172327
2.1,14.2,1.3891935498502361
2.1,14.4,1.4811781832928732
2.1,14.6,1.5750087747930852
2.1,14.8,1.6705982616699218
2.1,15.0,1.767856972003956
2.1,15.2,1.8666949026719402
2.1,15.4,1.9670234731903402
2.18,-6.0,-12.46686252943805
2.18,-5.8,-12.46686252943805
2.18,-5.6,-12.46686252943805
2.18,-5.4,-12.46686252943805
2.18,-5.2,-12.46686252943805
2.18,-5.0,-12.46686252943805
2.18,-4.8,-12.46686252943805
2.18,-4.6,-12.46686252943805
2.18,-4.4,-12.46686252943805
2.18,-4.2,-12.46686252943805
2.18,-4.0,-12.46686252943805
2.18,-3.8,-12.265072430280503
2.18,-3.6,-12.063259647767435
2.18,-3.4,-11.861423190058149
2.18,-3.2,-11.659562063921802
2.18,-3.0,-11.457675173645606
2.18,-2.8,-11.255761273934464
2.18,-2.6,-11.053819086130403
2.18,-2.4,-10.8518471915487
2.18,-2.2,-10.649844032833343
2.18,-2.0,-10.44780798309799
2.18,-1.8,-10.245737193125166
2.18,-1.6,-10.043629686675498
2.18,-1.4,-9.841483325413808
2.18,-1.2,-9.63929575253427
2.18,-1.0,-9.437064431381694
2.18,-0.8,-9.234786628901952
2.18,-0.6,-9.032459419832794
2.18,-0.4,-8.83007964713096
2.18,-0.2,-1.3387967288031275
2.18,0.0,-1.305991086029128
2.18,0.2,-1.2731749645525494
2.18,0.4,-1.2403477881738278
2.18,0.6,-1.2075090332281595
2.18,0.8,-1.1746582749789094
2.18,1.0,-1.1417952653111192
2.18,1.2,-1.1089200057355297
2.18,1.4,-1.076032857479284
2.18,1.6,-1.0431346340989933
2.18,1.8,0.01815915403387069
2.18,2.0,0.0202260605923871
2.18,2.2,0.02229296715090339
2.18,2.4,0.02435987370941974
2.18,2.6,0.026426780267936056
2.18,2.8,0.028493686826452445
2.18,3.0,0.030560593384968807
2.18,3.2,0.03262749994348512
2.18,3.4,0.03469440650200151
2.18,3.6,0.036761313060517845
2.18,3.8,0.0388282196190342
2.18,4.0,0.04089512617755052
2.18,4.2,0.04296203273606683
2.18,4.4,0.045028939294583174
2.18,4.6,0.04709584585309951
2.18,4.8,0.04916275241161584
2.18,5.0,0.051229658970132264
2.18,5.2,0.053296565528648594
2.18,5.4,0.05536347208716497
2.18,5.6,0.0574303786456813
2.18,5.8,0.05949728520419766
2.18,6.0,0.06156419176271395
2.18,6.2,0.06363109832123028
2.18,6.4,0.06569800487974664
2.18,6.6,0.067764911438263
2.18,6.8,0.06983181799677937
2.18,7.0,0.07189872455529571
2.18,7.2,0.07396563111381202
2.18,7.4,0.07603253767232836
2.18,7.6,0.07809944423084468
2.18,7.8,0.08016635078936103
2.18,8.0,0.08223325734787744
2.18,8.2,0.08430016390639374
2.18,8.4,0.08636707046491013
2.18,8.6,0.08843397702342645
2.18,8.8,0.09050088358194283
2.18,9.0,0.09256779014045911
2.18,9.2,0.0946346966989755
2.18,9.4,0.09670160325749186
2.18,9.6,0.09876850981600814
2.18,9.8,0.10895180271706978
2.18,10.0,0.1309190737866124
2.18,10.2,0.152886344856155
2.18,10.4,0.17485361592569784
2.18,10.6,0.19682088699524045
2.18,10.8,0.2337927019308793
2.18,11.0,0.273302090263456
2.18,11.2,0.31608544769783636
2.18,11.4,0.3656912986279574
2.18,11.6,0.41756362088694166
2.18,11.8,0.4745191964162948
2.18,12.0,0.534721641241726
2.18,12.2,0.5975526288660216
2.18,12.4,0.6651352870323917
2.18,12.6,0.7349945477391203
2.18,12.8,0.8074338895917462
2.18,13.0,0.8833006288943624
2.18,13.2,0.9618250854856063
2.18,13.4,1.0426981077897193
2.18,13.6,1.1259095367659442
2.18,13.8,1.2114068641536786
2.18,14.0,1.2991356409636552
2.18,14.2,1.3891935446530312
2.18,14.4,1.481178175400212
2.18,14.6,1.5750087697016903
2.18,14.8,1.670598260767944
2.18,15.0,1.767856972086659
2.18,15.2,1.8666949026391078
2.18,15.4,1.9670234731748966
2.26,-6.0,-12.564742636042105
2.26,-5.8,-12.564742636042105
2.26,-5.6,-12.564742636042105
2.26,-5.4,-12.564742636042105
2.26,-5.2,-12.564742636042105
2.26,-5.0,-12.564742636042105
2.26,-4.8,-12.564742636042105
2.26,-4.6,-12.564742636042105
2.26,-4.4,-12.564742636042105
2.26,-4.2,-12.564742636042105
2.26,-4.0,-12.564742636042105
2.26,-3.8,-12.362810415251644
2.26,-3.6,-12.160853323634843
2.26,-3.4,-11.958870351695953
2.26,-3.2,-11.756860433929795
2.26,-3.0,-11.554822355269042
2.26,-2.8,-11.35275482133326
2.26,-2.6,-11.150656465121225
2.26,-2.4,-10.948525785988329
2.26,-2.2,-10.746361107484855
2.26,-2.0,-10.544160690213914
2.26,-1.8,-10.341922596019705
2.26,-1.6,-10.139644742135324
2.26,-1.4,-9.93732485049599
2.26,-1.2,-9.73496037477255
2.26,-1.0,-9.532548626099953
2.26,-0.8,-9.330086709477404
2.26,-0.6,-9.127571423624332
2.26,-0.4,-8.924999374966529
2.26,-0.2,-8.322370503313723
2.26,0.0,-8.128986050285166
2.26,0.2,-7.9355365236916935
2.26,0.4,-7.742018345288814
2.26,0.6,-7.548428263077028
2.26,0.8,-7.354763639408512
2.26,1.0,-7.161022933469914
2.26,1.2,-6.967206154643054
2.26,1.4,-6.773315546176827
2.26,1.6,-6.5793561603215975
2.26,1.8,0.0010203453834604166
2.26,2.0,0.003514835505241195
2.26,2.2,0.006009325627021986
2.26,2.4,0.008503815748802681
2.26,2.6,0.010998305870583522
2.26,2.8,0.01349279599236424
2.26,3.0,0.015987286114145016
2.26,3.2,0.01848177623592583
2.26,3.4,0.020976266357706594
2.26,3.6,0.0234707564794873
2.26,3.8,0.025965246601268102
2.26,4.0,0.028459736723048856
2.26,4.2,0.030954226844829645
2.26,4.4,0.03344871696661045
2.26,4.6,0.03594320708839117
2.26,4.8,0.03843769721017195
2.26,5.0,0.040932187331952696
2.26,5.2,0.04342667745373353
2.26,5.4,0.045921167575514295
2.26,5.6,0.04841565769729499
2.26,5.8,0.050910147819075824
2.26,6.0,0.053404637940856585
2.26,6.2,0.05589912806263732
2.26,6.4,0.05839361818441811
2.26,6.6,0.0608881083061989
2.26,6.8,0.06338259842797964
2.26,7.0,0.06587708854976043
2.26,7.2,0.06837157867154121
2.26,7.4,0.07086606879332197
2.26,7.6,0.07336055891510271
2.26,7.8,0.0758550490368835
2.26,8.0,0.07834953915866424
2.26,8.2,0.08084402928044501
2.26,8.4,0.08333851940222577
2.26,8.6,0.08583300952400653
2.26,8.8,0.08832749964578734
2.26,9.0,0.09082198976756811
2.26,9.2,0.09331647988934888
2.26,9.4,0.09581097001112966
2.26,9.6,0.09830546013291039
2.26,9.8,0.1071850541050012
2.26,10.0,0.12952604471609636
2.26,10.2,0.15186703532719154
2.26,10.4,0.17420802593828688
2.26,10.6,0.19654901654938203
2.26,10.8,0.23349385554726992
2.26,11.0,0.2731061992936198
2.26,11.2,0.3159448698097727
2.26,11.4,0.36560566929440397
2.26,11.6,0.41751558431086133
2.26,11.8,0.47449259685692124
2.26,12.0,0.5347073639134897
2.26,12.2,0.5975464625985838
2.26,12.4,0.6651317780033811
2.26,12.6,0.7349929022573625
2.26,12.8,0.807433151483226
2.26,13.0,0.8833002300881625
2.26,13.2,0.9618248680322887
2.26,13.4,1.0426979975550283
2.26,13.6,1.125909475313286
2.26,13.8,1.2114068024796403
2.26,14.0,1.2991355934969546
