Composition = 0
log temp (K), log pressure (dyne/cm^2), logdensity (g/cc)
6.98,11.6,-3.1746
6.98,11.8,-2.9746
6.98,12.0,-2.7746
6.98,12.2,-2.5745
6.98,12.4,-2.3745
6.98,12.6,-2.1745
6.98,12.8,-1.9745
6.98,13.0,-1.7745
6.98,13.2,-1.5744
6.98,13.4,-1.3744
6.98,13.6,-1.1743
6.98,13.8,-0.9742
6.98,14.0,-0.7741
6.98,14.2,-0.5739
6.98,14.4,-0.37360000000000004
6.98,14.6,-0.17330000000000004
6.98,14.8,0.027099999999999957
6.98,15.0,0.2267000000000001
6.98,15.2,0.42690000000000006
6.98,15.4,0.6272
6.98,15.6,0.8275000000000001
6.98,15.8,1.0278
6.98,16.0,1.2281
6.98,16.2,1.4283
6.98,16.4,1.6281
6.98,16.6,1.827
6.98,16.8,2.0246
6.98,17.0,2.22
6.98,17.2,2.4128
6.98,17.4,2.6023
6.98,17.6,2.7868
6.98,17.8,2.964
6.98,18.0,3.1316
6.98,18.2,3.2891
6.98,18.4,3.4372
6.98,18.6,3.5781
6.98,18.8,3.7139
