Composition = 0
log temp (K), log pressure (dyne/cm^2), logdensity (g/cc)
3.06,9.4,-1.3427825590408253
3.06,9.6,-1.1964968684450468
3.06,9.8,-1.0647563258445942
3.06,10.0,-0.9473440358992732
3.06,10.2,-0.8429380833887544
3.06,10.4,-0.7488196044326112
3.06,10.6,-0.6629436418310694
3.06,10.8,-0.5832131495222652
3.06,11.0,-0.5073647925685701
3.06,11.2,-0.4335883695132327
3.06,11.4,-0.36049062758553047
3.14,-6.0,-16.941619203271454
3.14,-5.8,-16.73015787036326
3.14,-5.6,-16.51525406815593
3.14,-5.4,-16.296942926792422
3.14,-5.2,-16.07599389666169
3.14,-5.0,-15.853711262346462
3.14,-4.8,-15.63146608873748
3.14,-4.6,-15.410421501292092
3.14,-4.4,-15.191447901597707
3.14,-4.2,-14.974780555351511
3.14,-4.0,-14.760563487268358
3.14,-3.8,-14.548678925849092
3.14,-3.6,-14.338840331791916
3.14,-3.4,-14.130854805860238
3.14,-3.2,-13.924275026549497
3.14,-3.0,-13.719005132005334
3.14,-2.8,-13.514779265878568
3.14,-2.6,-13.311334459723428
3.14,-2.4,-13.108581794665579
3.14,-2.2,-12.906433252380952
3.14,-2.0,-12.704715672686087
3.14,-1.8,-12.503256609443213
3.14,-1.6,-12.302141402016899
3.14,-1.4,-12.101283873342448
3.14,-1.2,-11.900598053093717
3.14,-1.0,-11.699998108374256
3.14,-0.8,-11.499569661094935
3.14,-0.6,-11.299226954113916
3.14,-0.4,-11.098969953555738
3.14,-0.2,-10.898712978449423
3.14,0.0,-10.698541675857994
3.14,0.2,-10.498370384587798
3.14,0.4,-10.298284743199321
3.14,0.6,-10.098199104642546
3.14,0.8,-9.89811346891794
3.14,1.0,-9.698113468917938
3.14,1.2,-9.498027836025964
3.14,1.4,-9.298027836025964
3.14,1.6,-9.097942205967081
3.14,1.8,-8.897942205967082
3.14,2.0,-8.697942205967081
3.14,2.2,-8.497942205967082
3.14,2.4,-8.29794220596708
3.14,2.6,-8.097942205967081
3.14,2.8,-7.897856578741762
3.14,3.0,-7.697856578741762
3.14,3.2,-7.497856578741762
3.14,3.4,-7.297856578741762
3.14,3.6,-7.097856578741762
3.14,3.8,-6.897856578741762
3.14,4.0,-6.697856578741762
3.14,4.2,-6.497856578741762
3.14,4.4,-6.297856578741762
3.14,4.6,-6.097856578741762
3.14,4.8,-5.897856578741762
3.14,5.0,-5.697856578741762
3.14,5.2,-5.497856578741762
3.14,5.4,-5.297856578741762
3.14,5.6,-5.097856578741762
3.14,5.8,-4.897856578741762
3.14,6.0,-4.697942205967082
3.14,6.2,-4.497942205967083
3.14,6.4,-4.297956578741762
3.14,6.6,-4.098056578741762
3.14,6.8,-3.8981565787417622
3.14,7.0,-3.6983422059670823
3.14,7.2,-3.498642205967082
3.14,7.4,-3.299127836025963
3.14,7.6,-3.0998134689179397
3.14,7.8,-2.900970384587798
3.14,8.0,-2.702827325738787
3.14,8.2,-2.5056556175810987
3.14,8.4,-2.3101410315357094
3.14,8.6,-2.1170694912501675
3.14,8.8,-1.9276987154514351
3.14,9.0,-1.7437873803712938
3.14,9.2,-1.5675677724956447
3.14,9.4,-1.401476107133413
3.14,9.6,-1.2478092355488024
3.14,9.8,-1.1082548058602382
3.14,10.0,-0.9830231174509194
3.14,10.2,-0.8713668797804844
3.14,10.4,-0.7710460789678889
3.14,10.6,-0.6800443641668024
3.14,10.8,-0.5961899359822472
3.14,11.0,-0.5171854396820282
3.14,11.2,-0.441012588410543
3.14,11.4,-0.36617749415272915
3.22,-6.0,-17.04637500884295
3.22,-5.8,-16.84637500884295
3.22,-5.6,-16.646190503688512
3.22,-5.4,-16.446190503688513
3.22,-5.2,-16.24619050368851
3.22,-5.0,-16.045913758302824
3.22,-4.8,-15.845637027739997
3.22,-4.6,-15.645360312008682
3.22,-4.4,-15.444714699695686
3.22,-4.2,-15.24379253676681
3.22,-4.0,-15.042409602667952
3.22,-3.8,-14.840197685067015
3.22,-3.6,-14.636881610369658
3.22,-3.4,-14.431819591077614
3.22,-3.2,-14.224282126970229
3.22,-3.0,-14.014005816482372
3.22,-2.8,-13.800186207627245
3.22,-2.6,-13.582765137022102
3.22,-2.4,-13.362512304898752
3.22,-2.2,-13.140554209229787
3.22,-2.0,-12.918179615847178
3.22,-1.8,-12.696650586020292
3.22,-1.6,-12.477022549134537
3.22,-1.4,-12.259621981792643
3.22,-1.2,-12.044593820106337
3.22,-1.0,-11.83208219001202
3.22,-0.8,-11.62162311745092
3.22,-0.6,-11.413109318684338
3.22,-0.4,-11.206005047325837
3.22,-0.2,-11.000472777955123
3.22,0.0,-10.795813564937532
3.22,0.2,-10.592109156920483
3.22,0.4,-10.38926969500154
3.22,0.6,-10.1869487439001
3.22,0.8,-9.984973238408177
3.22,1.0,-9.78359984560056
3.22,1.2,-9.582398715451436
3.22,1.4,-9.381455356568491
3.22,1.6,-9.180598053093716
3.22,1.8,-8.979998108374257
3.22,2.0,-8.779655344903187
3.22,2.2,-8.57914128443398
3.22,2.4,-8.378969953555737
3.22,2.6,-8.178712978449422
3.22,2.8,-7.97845602880751
3.22,3.0,-7.778370384587798
3.22,3.2,-7.5782847431993225
3.22,3.4,-7.378027836025963
3.22,3.6,-7.17811346891794
3.22,3.8,-6.978027836025962
3.22,4.0,-6.778027836025963
3.22,4.2,-6.578027836025963
3.22,4.4,-6.3779422059670825
3.22,4.6,-6.177942205967082
3.22,4.8,-5.977942205967082
3.22,5.0,-5.777942205967082
3.22,5.2,-5.577942205967083
3.22,5.4,-5.3779422059670825
3.22,5.6,-5.177942205967082
3.22,5.8,-4.977942205967082
3.22,6.0,-4.777942205967082
3.22,6.2,-4.577942205967083
3.22,6.4,-4.377956578741762
3.22,6.6,-4.178042205967082
3.22,6.8,-3.978142205967082
3.22,7.0,-3.778242205967082
3.22,7.2,-3.578527836025963
3.22,7.4,-3.378827836025963
3.22,7.6,-3.17941346891794
3.22,7.8,-2.980384743199322
3.22,8.0,-2.7818416758579954
3.22,8.2,-2.584084292358362
3.22,8.4,-2.387669661094936
3.22,8.6,-2.1933123382440103
3.22,8.8,-2.0019556364930895
3.22,9.0,-1.8150722908828332
3.22,9.2,-1.634622169132761
3.22,9.4,-1.463025745821832
3.22,9.6,-1.302650389804434
3.22,9.8,-1.1554958983086092
3.22,10.0,-1.0224188574705544
3.22,10.2,-0.9032129145682765
3.22,10.4,-0.7962143684468147
3.22,10.6,-0.6995976872845758
3.22,10.8,-0.61118249100797
3.22,11.0,-0.5285552852067277
3.22,11.2,-0.4496725849866847
3.22,11.4,-0.3727992677624532
3.3,-6.0,-17.12628275544288
3.3,-5.8,-16.92628275544288
3.3,-5.6,-16.72637500884295
3.3,-5.4,-16.52637500884295
3.3,-5.2,-16.32628275544288
3.3,-5.0,-16.12628275544288
3.3,-4.8,-15.926282755442882
3.3,-4.6,-15.726375008842952
3.3,-4.4,-15.526375008842953
3.3,-4.2,-15.326375008842952
3.3,-4.0,-15.126375008842952
3.3,-3.8,-14.926375008842951
3.3,-3.6,-14.726375008842952
3.3,-3.4,-14.526375008842953
3.3,-3.2,-14.32628275544288
3.3,-3.0,-14.126282755442881
3.3,-2.8,-13.926190503688511
3.3,-2.6,-13.726006005118162
3.3,-2.4,-13.525729269613423
3.3,-2.2,-13.325360312008682
3.3,-2.0,-13.124806925075221
3.3,-1.8,-12.923884745620349
3.3,-1.6,-12.722409602667952
3.3,-1.4,-12.520197685067014
3.3,-1.2,-12.316697447645431
3.3,-1.0,-12.111635614024962
3.3,-0.8,-11.904098430428245
3.3,-0.6,-11.693639211178915
3.3,-0.4,-11.479729305147302
3.3,-0.2,-11.262309998385588
3.3,0.0,-11.04196871420827
3.3,0.2,-10.819923440017108
3.3,0.4,-10.597552506532582
3.3,0.6,-10.376116231962213
3.3,0.8,-10.15649122978564
3.3,1.0,-9.939093469861808
3.3,1.2,-9.724243146746135
3.3,1.4,-9.511732958290962
3.3,1.6,-9.301362117814366
3.3,1.8,-9.09284909110892
3.3,2.0,-8.88591852075755
3.3,2.2,-8.68030007298554
3.3,2.4,-8.475813564937534
3.3,2.6,-8.272109156920484
3.3,2.8,-8.069183697750834
3.3,3.0,-7.866862821681813
3.3,3.2,-7.665059099240632
3.3,3.4,-7.463514032355625
3.3,3.6,-7.262398715451435
3.3,3.8,-7.06145535656849
3.3,4.0,-6.860769491250168
3.3,4.2,-6.660169507046133
3.3,4.4,-6.4596553449031875
3.3,4.6,-6.259312626620445
3.3,4.8,-6.059055617581098
3.3,5.0,-5.858798633989435
3.3,5.2,-5.658627325738788
3.3,5.4,-5.45845602880751
3.3,5.6,-5.258370384587797
3.3,5.8,-5.058284743199322
3.3,6.0,-4.858199104642548
3.3,6.2,-4.65811346891794
3.3,6.4,-4.45811346891794
3.3,6.6,-4.258127836025962
3.3,6.8,-4.058127836025963
3.3,7.0,-3.858227836025963
3.3,7.2,-3.658427836025963
3.3,7.4,-3.45871346891794
3.3,7.6,-3.259199104642548
3.3,7.8,-3.0598847431993224
3.3,8.0,-2.861041675857995
3.3,8.2,-2.6628842923583624
3.3,8.4,-2.4656983019531
3.3,8.6,-2.270155210614533
3.3,8.8,-2.0771411024035418
3.3,9.0,-1.887799845600561
3.3,9.2,-1.7038050717413364
3.3,9.4,-1.5273762770152448
3.3,9.6,-1.3608069930582565
3.3,9.8,-1.2064534028023148
3.3,10.0,-1.0656447774757716
3.3,10.2,-0.9387022902802479
3.3,10.4,-0.824625547411536
3.3,10.6,-0.7217927916263486
3.3,10.8,-0.6282505806746682
3.3,11.0,-0.5416522852531193
3.3,11.2,-0.459603148383026
3.3,11.4,-0.3805453507919091
3.38,-6.0,-17.205913758302824
3.38,-5.8,-17.005913758302825
3.38,-5.6,-16.805913758302825
3.38,-5.4,-16.605913758302822
3.38,-5.2,-16.405913758302823
3.38,-5.0,-16.205913758302824
3.38,-4.8,-16.005913758302825
3.38,-4.6,-15.805913758302825
3.38,-4.4,-15.605913758302826
3.38,-4.2,-15.405913758302825
3.38,-4.0,-15.205913758302826
3.38,-3.8,-15.005913758302826
3.38,-3.6,-14.805913758302825
3.38,-3.4,-14.605913758302826
3.38,-3.2,-14.405913758302825
3.38,-3.0,-14.205913758302826
3.38,-2.8,-14.005913758302826
3.38,-2.6,-13.805913758302825
3.38,-2.4,-13.605913758302826
3.38,-2.2,-13.405913758302825
3.38,-2.0,-13.205913758302826
3.38,-1.8,-13.005913758302826
3.38,-1.6,-12.805913758302825
3.38,-1.4,-12.605821513134472
3.38,-1.2,-12.405821513134471
3.38,-1.0,-12.205729269613423
3.38,-0.8,-12.005637027739997
3.38,-0.6,-11.80554478751452
3.38,-0.4,-11.605268076728965
3.38,-0.2,-11.404899152105587
3.38,0.0,-11.204345814692301
3.38,0.2,-11.003423717899539
3.38,0.4,-10.80194870754113
3.38,0.6,-10.59973698960535
3.38,0.8,-10.396329142350895
3.38,1.0,-10.191175701100947
3.38,1.2,-9.983731058038884
3.38,1.4,-9.773364275706793
3.38,1.6,-9.55945518543064
3.38,1.8,-9.34203693777846
3.38,2.0,-9.12178753300644
3.38,2.2,-8.899743238716821
3.38,2.4,-8.677373351781187
3.38,2.6,-8.455938131897232
3.38,2.8,-8.236225601631551
3.38,3.0,-8.018917318556504
3.38,3.2,-7.803980167871357
3.38,3.4,-7.591471061298977
3.38,3.6,-7.381014154769771
3.38,3.8,-7.172502158091059
3.38,4.0,-6.966178108514411
3.38,4.2,-6.760472777955122
3.38,4.4,-6.5559859864634875
3.38,4.6,-6.35228134219625
3.38,4.8,-6.149355695024784
3.38,5.0,-5.947034668903351
3.38,5.2,-5.745144962868196
3.38,5.4,-5.5436856616484596
3.38,5.6,-5.3424844922157755
3.38,5.8,-5.141541102403542
3.38,6.0,-4.940769491250167
3.38,6.2,-4.740255210614532
3.38,6.4,-4.539741031535709
3.38,6.6,-4.339412626620445
3.38,6.8,-4.139155617581099
3.38,7.0,-3.9389986339894354
3.38,7.2,-3.739012978449422
3.38,7.4,-3.539041675857995
3.38,7.6,-3.339341675857995
3.38,7.8,-3.139827325738787
3.38,8.0,-2.940627325738787
3.38,8.2,-2.742069953555738
3.38,8.4,-2.5442983019531002
3.38,8.6,-2.34778380629922
3.38,8.8,-2.153298135952383
3.38,9.0,-1.9618992117741074
3.38,9.2,-1.7748743229164956
3.38,9.4,-1.594241697820108
3.38,9.6,-1.4221654423900696
3.38,9.8,-1.2610140159232948
3.38,10.0,-1.1127015371914648
3.38,10.2,-0.9779231174509193
3.38,10.4,-0.856555447799531
3.38,10.6,-0.7470184784476053
3.38,10.8,-0.6478602680751082
3.38,11.0,-0.5567122377234532
3.38,11.2,-0.47118293477693407
3.38,11.4,-0.3896049062026028
3.46,-6.0,-17.287297633286915
3.46,-5.8,-17.087389904768596
3.46,-5.6,-16.887389904768597
3.46,-5.4,-16.687389904768597
3.46,-5.2,-16.487297633286914
3.46,-5.0,-16.287297633286915
3.46,-4.8,-16.087389904768596
3.46,-4.6,-15.887297633286915
3.46,-4.4,-15.687389904768597
3.46,-4.2,-15.487389904768598
3.46,-4.0,-15.287297633286915
3.46,-3.8,-15.087389904768598
3.46,-3.6,-14.887297633286915
3.46,-3.4,-14.687389904768597
3.46,-3.2,-14.487389904768598
3.46,-3.0,-14.287297633286915
3.46,-2.8,-14.087389904768598
3.46,-2.6,-13.887297633286915
3.46,-2.4,-13.687389904768597
3.46,-2.2,-13.487389904768598
3.46,-2.0,-13.287297633286915
3.46,-1.8,-13.087389904768598
3.46,-1.6,-12.887297633286915
3.46,-1.4,-12.687389904768597
3.46,-1.2,-12.487389904768598
3.46,-1.0,-12.287297633286915
3.46,-0.8,-12.087389904768598
3.46,-0.6,-11.887297633286915
3.46,-0.4,-11.687389904768597
3.46,-0.2,-11.487389904768598
3.46,0.0,-11.287297633286915
3.46,0.2,-11.087389904768598
3.46,0.4,-10.887205363447416
3.46,0.6,-10.687297633286915
3.46,0.8,-10.48711309525042
3.46,1.0,-10.287020828696248
3.46,1.2,-10.08683630051765
3.46,1.4,-9.886467263888406
3.46,1.6,-9.686006005118163
3.46,1.8,-9.485268076728966
3.46,2.0,-9.284069168289243
3.46,2.2,-9.082040883246167
3.46,2.4,-8.879276335857803
3.46,2.6,-8.674764145084328
3.46,2.8,-8.46832519054353
3.46,3.0,-8.259049487630524
3.46,3.2,-8.046496071103126
3.46,3.4,-7.830327269397965
3.46,3.6,-7.610946935441152
3.46,3.8,-7.389395470281862
3.46,4.0,-7.16652114084931
3.46,4.2,-6.944497008013021
3.46,4.4,-6.724114796780428
3.46,4.6,-6.505794355049404
3.46,4.8,-6.2899465059708755
3.46,5.0,-6.07653846213879
3.46,5.2,-5.865366681336736
3.46,5.4,-5.656147064324165
3.46,5.6,-5.4486020904763075
3.46,5.8,-5.2424596642179635
3.46,6.0,-5.037538272385286
3.46,6.2,-4.833573082962164
3.46,6.4,-4.630387911394461
3.46,6.6,-4.427908119179954
3.46,6.8,-4.225931972457248
3.46,7.0,-4.024386452427874
3.46,7.2,-3.8231992117741074
3.46,7.4,-3.622369873780571
3.46,7.6,-3.4217981359523835
3.46,7.8,-3.22158377076259
3.46,8.0,-3.0218409170039546
3.46,8.2,-2.822569507046133
3.46,8.4,-2.6240552106145327
3.46,8.6,-2.4265980530937163
3.46,8.8,-2.230769613547971
3.46,9.0,-2.037456054170919
3.46,9.2,-1.8478015251304425
3.46,9.4,-1.663465986001842
3.46,9.6,-1.486484077466384
3.46,9.8,-1.3191503898044343
3.46,10.0,-1.1636495615973927
3.46,10.2,-1.021223705138382
3.46,10.4,-0.8921172977363777
3.46,10.6,-0.7756755633836466
3.46,10.8,-0.6702005748727903
3.46,11.0,-0.5740132037546837
3.46,11.2,-0.48458999326122454
3.46,11.4,-0.40010087076966644
3.54,-6.0,-17.36803585109467
3.54,-5.8,-17.167851286798577
3.54,-5.6,-16.96775900711077
3.54,-5.4,-16.767574452657236
3.54,-5.2,-16.567574452657233
3.54,-5.0,-16.367482177892143
3.54,-4.8,-16.167482177892143
3.54,-4.6,-15.967297633286917
3.54,-4.4,-15.767297633286915
3.54,-4.2,-15.567205363447416
3.54,-4.0,-15.367205363447416
3.54,-3.8,-15.167205363447415
3.54,-3.6,-14.967205363447416
3.54,-3.4,-14.767205363447417
3.54,-3.2,-14.567205363447416
3.54,-3.0,-14.367205363447416
3.54,-2.8,-14.167205363447415
3.54,-2.6,-13.967205363447416
3.54,-2.4,-13.767113095250421
3.54,-2.2,-13.56711309525042
3.54,-2.0,-13.36711309525042
3.54,-1.8,-13.16711309525042
3.54,-1.6,-12.96711309525042
3.54,-1.4,-12.767113095250421
3.54,-1.2,-12.56711309525042
3.54,-1.0,-12.36711309525042
3.54,-0.8,-12.16711309525042
3.54,-0.6,-11.96711309525042
3.54,-0.4,-11.767113095250421
3.54,-0.2,-11.56711309525042
3.54,0.0,-11.36711309525042
3.54,0.2,-11.16711309525042
3.54,0.4,-10.96711309525042
3.54,0.6,-10.767113095250421
3.54,0.8,-10.56711309525042
3.54,1.0,-10.36711309525042
3.54,1.2,-10.16711309525042
3.54,1.4,-9.96711309525042
3.54,1.6,-9.767113095250421
3.54,1.8,-9.567020828696247
3.54,2.0,-9.367020828696248
3.54,2.2,-9.166928563785218
3.54,2.4,-8.966744038893864
3.54,2.6,-8.766559520578925
3.54,2.8,-8.56628275544288
3.54,3.0,-8.365729269613423
3.54,3.2,-8.164991380786466
3.54,3.4,-7.9637925367668085
3.54,3.6,-7.7618565334969
3.54,3.8,-7.55890784292113
3.54,4.0,-7.353935814294051
3.54,4.2,-7.147497930164709
3.54,4.4,-6.938223797406628
3.54,4.6,-6.725672559979249
3.54,4.8,-6.509597830849547
3.54,5.0,-6.290311487319487
3.54,5.2,-6.068763306043751
3.54,5.4,-5.846341560046242
3.54,5.6,-5.624407747601289
3.54,5.8,-5.40402605240464
3.54,6.0,-5.185706095635679
3.54,6.2,-4.969946505970875
3.54,6.4,-4.75653846213879
3.54,6.6,-4.545366681336737
3.54,6.8,-4.33616022676294
3.54,7.0,-4.128702090476308
3.54,7.2,-3.9226596642179636
3.54,7.4,-3.717838272385286
3.54,7.6,-3.514159221027178
3.54,7.8,-3.3113460277656275
3.54,8.0,-3.1093519471677062
3.54,8.2,-2.908161444171478
3.54,8.4,-2.7079590992406324
3.54,8.6,-2.508886452427874
3.54,8.8,-2.311328953860435
3.54,9.0,-2.115958132136596
3.54,9.2,-1.9236460864854263
3.54,9.4,-1.735865986001842
3.54,9.6,-1.554350899688428
3.54,9.8,-1.381265752465474
3.54,10.0,-1.2188074308902725
3.54,10.2,-1.068803375332514
3.54,10.4,-0.9318602424084825
3.54,10.6,-0.8078649063044129
3.54,10.8,-0.6958600618227249
3.54,11.0,-0.5943084566922409
3.54,11.2,-0.5005782596643151
3.54,11.4,-0.4120683268986686
3.62,-6.0,-17.490375770704176
3.62,-5.8,-17.281826102487038
3.62,-5.6,-17.074773067476787
3.62,-5.4,-16.869211197043676
3.62,-5.2,-16.66448804229488
3.62,-5.0,-16.46087899509966
3.62,-4.8,-16.25791953753165
3.62,-4.6,-16.055516188522258
3.62,-4.4,-15.853760584656792
3.62,-4.2,-15.652190276832185
3.62,-4.0,-15.450989770054962
3.62,-3.8,-15.249974171685814
3.62,-3.6,-15.04932798466267
3.62,-3.4,-14.84868187776251
3.62,-3.2,-14.648128135702317
3.62,-3.0,-14.44775900711077
3.62,-2.8,-14.247574452657235
3.62,-2.6,-14.047205363447416
3.62,-2.4,-13.847020828696246
3.62,-2.2,-13.647020828696247
3.62,-2.0,-13.446744038893865
3.62,-1.8,-13.246651778914185
3.62,-1.6,-13.046559520578924
3.62,-1.4,-12.846559520578925
3.62,-1.2,-12.646467263888406
3.62,-1.0,-12.446467263888406
3.62,-0.8,-12.246375008842952
3.62,-0.6,-12.046467263888406
3.62,-0.4,-11.846375008842951
3.62,-0.2,-11.646375008842952
3.62,0.0,-11.446375008842953
3.62,0.2,-11.24628275544288
3.62,0.4,-11.046282755442881
3.62,0.6,-10.84628275544288
3.62,0.8,-10.646375008842952
3.62,1.0,-10.44628275544288
3.62,1.2,-10.24628275544288
3.62,1.4,-10.046282755442881
3.62,1.6,-9.84628275544288
3.62,1.8,-9.646375008842952
3.62,2.0,-9.44628275544288
3.62,2.2,-9.24628275544288
3.62,2.4,-9.046282755442881
3.62,2.6,-8.84628275544288
3.62,2.8,-8.646375008842952
3.62,3.0,-8.446190503688511
3.62,3.2,-8.246190503688512
3.62,3.4,-8.046098253580166
3.62,3.6,-7.845913758302825
3.62,3.8,-7.645729269613422
3.62,4.0,-7.445544787514519
3.62,4.2,-7.245083611117536
3.62,4.4,-7.044161382103954
3.62,4.6,-6.842870539274684
3.62,4.8,-6.6408427287160325
3.62,5.0,-6.437710425683062
3.62,5.2,-6.23301560722048
3.62,5.4,-6.026211356418318
3.62,5.6,-5.816389436852266
3.62,5.8,-5.603294344151073
3.62,6.0,-5.386681264502464
3.62,6.2,-5.1668635641557605
3.62,6.4,-4.945152838319657
3.62,6.6,-4.722751721532486
3.62,6.8,-4.500928317344716
3.62,7.0,-4.280932789999079
3.62,7.2,-4.063071239446843
3.62,7.4,-3.8477761484218878
3.62,7.6,-3.6349153387342024
3.62,7.8,-3.4243119570972516
3.62,8.0,-3.215831578147447
3.62,8.2,-3.009222724603645
3.62,8.4,-2.8044140159232946
3.62,8.6,-2.601310803219512
3.62,8.8,-2.400220752805123
3.62,9.0,-2.2013535384979206
3.62,9.2,-2.0054926672852833
3.62,9.4,-1.8136369826742897
3.62,9.6,-1.6273176517152939
3.62,9.8,-1.4484245364383252
3.62,10.0,-1.2791104199137187
3.62,10.2,-1.1214015371914647
3.62,10.4,-0.9764922884123302
3.62,10.6,-0.8444855082717773
3.62,10.8,-0.7252143684468146
3.62,11.0,-0.6175218619367139
3.62,11.2,-0.5188296206302712
3.62,11.4,-0.426493545341462
3.62,11.6,-0.33829878087187815
3.62,11.8,-0.2511658921924173
3.62,12.0,-0.1623271808071029
3.62,12.2,-0.07008011463328953
3.62,12.4,0.025909026000844684
3.62,12.6,0.1245494139797086
3.62,12.8,0.2249446267871003
3.62,13.0,0.3265649807150206
3.62,13.2,0.42872856210642574
3.62,13.4,0.5301718367825645
3.62,13.6,0.6300334142791812
3.7,-6.0,-17.802355513995888
3.7,-5.8,-17.598136918607395
3.7,-5.6,-17.391620759204038
3.7,-5.4,-17.18262020314981
3.7,-5.2,-16.97009085628506
3.7,-5.0,-16.75376094049318
3.7,-4.8,-16.534223088943435
3.7,-4.6,-16.31178561037045
3.7,-4.4,-16.088368290552378
3.7,-4.2,-15.86492755074268
3.7,-4.0,-15.643067172208573
3.7,-3.8,-15.423339204888013
3.7,-3.6,-15.206102177512918
3.7,-3.4,-14.991244945576414
3.7,-3.2,-14.778938125688533
3.7,-3.0,-14.56888795404608
3.7,-2.8,-14.360526192808432
3.7,-2.6,-14.153752971710272
3.7,-2.4,-13.948284765581207
3.7,-2.2,-13.743932647028359
3.7,-2.0,-13.54032397202981
3.7,-1.8,-13.337549720738922
3.7,-1.6,-13.135238949122083
3.7,-1.4,-12.933391058287043
3.7,-1.2,-12.732005565585979
3.7,-1.0,-12.530805101128704
3.7,-0.8,-12.329881854352587
3.7,-0.6,-12.129143374510601
3.7,-0.4,-11.928589583323799
3.7,-0.2,-11.728035851094669
3.7,0.0,-11.52775900711077
3.7,0.2,-11.327389904768598
3.7,0.4,-11.127205363447416
3.7,0.6,-10.92711309525042
3.7,0.8,-10.72683630051765
3.7,1.0,-10.526744038893865
3.7,1.2,-10.326744038893866
3.7,1.4,-10.126651778914184
3.7,1.6,-9.926467263888407
3.7,1.8,-9.726467263888406
3.7,2.0,-9.526559520578925
3.7,2.2,-9.326467263888405
3.7,2.4,-9.126467263888406
3.7,2.6,-8.926375008842951
3.7,2.8,-8.726375008842952
3.7,3.0,-8.526375008842953
3.7,3.2,-8.326375008842952
3.7,3.4,-8.126282755442881
3.7,3.6,-7.926282755442879
3.7,3.8,-7.726375008842952
3.7,4.0,-7.526375008842952
3.7,4.2,-7.326375008842952
3.7,4.4,-7.12628275544288
3.7,4.6,-6.926098253580165
3.7,4.8,-6.725913758302825
3.7,5.0,-6.525544787514519
3.7,5.2,-6.324991380786466
3.7,5.4,-6.1240691682892425
3.7,5.6,-5.922686159656981
3.7,5.8,-5.720474122349955
3.7,6.0,-5.517157867044872
3.7,6.2,-5.312279563393887
3.7,6.4,-5.105016982058171
3.7,6.6,-4.894830781411628
3.7,6.8,-4.68119155254679
3.7,7.0,-4.464048717290246
3.7,7.2,-4.243971590177678
3.7,7.4,-4.022106195746583
3.7,7.6,-3.79982377554359
3.7,7.8,-3.5783868241551806
3.7,8.0,-3.3588740290348964
3.7,8.2,-3.141779266416393
3.7,8.4,-2.927433783357918
3.7,8.6,-2.7160174748081607
3.7,8.8,-2.5074155109644103
3.7,9.0,-2.301918381456994
3.7,9.2,-2.0999217879231096
3.7,9.4,-1.9020399025042551
3.7,9.6,-1.7094239740801058
3.7,9.8,-1.5237562302207954
3.7,10.0,-1.34682426308692
3.7,10.2,-1.1808217138934283
3.7,10.4,-1.027374965719938
3.7,10.6,-0.8867684962223255
3.7,10.8,-0.7592378662310737
3.7,11.0,-0.6444927916263486
3.7,11.2,-0.5402505806746681
3.7,11.4,-0.4435103588485334
3.7,11.6,-0.3519512147223843
3.7,11.8,-0.2624222958711377
3.7,12.0,-0.17171485242875217
3.7,12.2,-0.07807164348831067
3.7,12.4,0.019112247101552383
3.7,12.6,0.11889583854592754
3.7,12.8,0.22045091476699677
3.7,13.0,0.32307857670458384
3.7,13.2,0.4259048369787216
3.7,13.4,0.5279629364140304
3.7,13.6,0.6283012605984979
3.78,-6.0,-17.89056648448596
3.78,-5.8,-17.690458408276726
3.78,-5.6,-17.490450335635785
3.78,-5.4,-17.290442266561623
3.78,-5.2,-17.09033823336161
3.78,-5.0,-16.89023823336161
3.78,-4.8,-16.690042266561623
3.78,-4.6,-16.489850335635786
3.78,-4.4,-16.28946244593521
3.78,-4.2,-16.08888264761534
3.78,-4.0,-15.88792311798969
3.78,-3.8,-15.686483991441435
3.78,-3.6,-15.48418180946907
3.78,-3.4,-15.280629512051979
3.78,-3.2,-15.075549110495386
3.78,-3.0,-14.86778972402431
3.78,-2.8,-14.657166480591643
3.78,-2.6,-14.442829543600386
3.78,-2.4,-14.22470143557716
3.78,-2.2,-14.003472228861986
3.78,-2.0,-13.780400139054718
3.78,-1.8,-13.556827792429338
3.78,-1.6,-13.334083160095465
3.78,-1.4,-13.113195966048076
3.78,-1.2,-12.89471492163311
3.78,-1.0,-12.678622381684233
3.78,-0.8,-12.465181606294456
3.78,-0.6,-12.253910870884202
3.78,-0.4,-12.044798446702487
3.78,-0.2,-11.837184947466277
3.78,0.0,-11.631157213071269
3.78,0.2,-11.426154569880394
3.78,0.4,-11.222174272214746
3.78,0.6,-11.019121619439343
3.78,0.8,-10.81662529129154
3.78,1.0,-10.614499715132618
3.78,1.2,-10.412929186804087
3.78,1.4,-10.211543815930051
3.78,1.6,-10.010620438722732
3.78,1.8,-9.809789538652614
3.78,2.0,-9.609051071888107
3.78,2.2,-9.40868187776251
3.78,2.4,-9.208128135702315
3.78,2.6,-9.007943568126649
3.78,2.8,-8.807574452657235
3.78,3.0,-8.607389904768597
3.78,3.2,-8.407297633286914
3.78,3.4,-8.207020828696248
3.78,3.6,-8.006928563785218
3.78,3.8,-7.80683630051765
3.78,4.0,-7.606744038893866
3.78,4.2,-7.406651778914183
3.78,4.4,-7.206651778914183
3.78,4.6,-7.006559520578923
3.78,4.8,-6.806467263888407
3.78,5.0,-6.6064672638884065
3.78,5.2,-6.40628275544288
3.78,5.4,-6.206190503688512
3.78,5.6,-6.005913758302825
