Composition = 0
log(temp), log pressure (dyne/cm^2), log density (g/cc)
2.48,-0.4,-9.594556158308718
2.48,-0.2,-9.394556157996115
2.48,0.0,-9.194556157574494
2.48,0.2,-8.994556156917358
2.48,0.4,-8.794556155088054
2.48,0.6,-8.594556153032535
2.48,0.8,-8.394556148790214
2.48,1.0,-8.194556143012324
2.48,1.2,-7.9945561348992475
2.48,1.4,-7.794556116933408
2.48,1.6,-7.594556097486786
2.48,1.8,-7.394556054217569
2.48,2.0,-7.194555992778195
2.48,2.2,-6.9945559087911295
2.48,2.4,-6.794555730328848
2.48,2.6,-6.59455553785255
2.48,2.8,-6.394555109404324
2.48,3.0,-6.194554500044826
2.48,3.2,-5.994553729794966
2.48,3.4,-5.794552286867599
2.48,3.6,-5.594550035183937
2.48,3.8,-5.394546715937568
2.48,4.0,-5.194540601861193
2.48,4.2,-4.994532060981519
2.48,4.4,-4.794517640974989
2.48,4.6,-4.594495446360559
2.48,4.8,-4.394462875822154
2.48,5.0,-4.194403935972558
2.48,5.2,-3.9943251446791233
2.48,5.4,-3.7942026836396905
2.48,5.6,-3.594005636997208
2.48,5.8,-3.3937172731634275
2.48,6.0,-3.193314499193999
2.48,6.2,-2.9927537937805067
2.48,6.4,-2.7919831351803714
2.48,6.6,-2.5908873414332123
2.48,6.8,-2.3892851053918536
2.48,7.0,-2.1869436154891773
2.48,7.2,-1.983243515748553
2.48,7.4,-1.7775959024199763
2.48,7.6,-1.5679888071875856
2.48,7.8,-1.350255970170043
2.48,8.0,-1.1210823465352961
2.48,8.2,-0.9007600340479707
2.48,8.4,-0.7362501880603967
2.48,8.6,-0.622697743633005
2.48,8.8,-0.5396038023600709
2.48,9.0,-0.4736014614497217
2.48,9.2,-0.4179085066320764
2.48,9.4,-0.36912758868983664
2.48,9.6,-0.32495322923357894
2.48,9.8,-0.28419279981530865
2.48,10.0,-0.24592696300988515
2.48,10.2,-0.19769735477804334
2.48,10.4,-0.15330089141996397
2.48,10.6,-0.11607639968997006
2.48,10.8,-0.07688345093843227
2.48,11.0,-0.035139529721589666
2.48,11.2,0.010182823656242047
2.48,11.4,0.05894322631543979
2.48,11.6,0.11174750295006608
2.48,11.8,0.16840819423002812
2.48,12.0,0.22928276028230446
2.48,12.2,0.29417598586651994
2.48,12.4,0.36325588326198965
2.48,12.6,0.4332729069037783
2.56,-0.6,-9.874556157874789
2.56,-0.4,-9.67455615801469
2.56,-0.2,-9.474556158096965
2.56,0.0,-9.274556157894889
2.56,0.2,-9.074556157662219
2.56,0.4,-8.874556156338253
2.56,0.6,-8.674556154520134
2.56,0.8,-8.474556152217673
2.56,1.0,-8.274556147762063
2.56,1.2,-8.074556143187781
2.56,1.4,-7.874556131349156
2.56,1.6,-7.6745561154741875
2.56,1.8,-7.474556093520851
2.56,2.0,-7.274556045075545
2.56,2.2,-7.074555995450609
2.56,2.4,-6.874555877096375
2.56,2.6,-6.6745557206761
2.56,2.8,-6.474555503528818
2.56,3.0,-6.274555021200594
2.56,3.2,-6.074554526787656
2.56,3.4,-5.874553545049001
2.56,3.6,-5.674552251805631
2.56,3.8,-5.474549633545683
2.56,4.0,-5.274545918615557
2.56,4.2,-5.07454019196108
2.56,4.4,-4.87453014527282
2.56,4.6,-4.674517333655765
2.56,4.8,-4.474491650261751
2.56,5.0,-4.274455620633772
2.56,5.2,-4.074400688193577
2.56,5.4,-3.8743144267902854
2.56,5.6,-3.6741832834193167
2.56,5.8,-3.4739937242889214
2.56,6.0,-3.2737240290047507
2.56,6.2,-3.0733446478617794
2.56,6.4,-2.8728353042458785
2.56,6.6,-2.6721916451723144
2.56,6.8,-2.471390242068293
2.56,7.0,-2.270337616119555
2.56,7.2,-2.06883831421809
2.56,7.4,-1.8664261977364083
2.56,7.6,-1.663242197952485
2.56,7.8,-1.4580056743232235
2.56,8.0,-1.2503021438691224
2.56,8.2,-1.0446343966433438
2.56,8.4,-0.8579734642910177
2.56,8.6,-0.7119769636555737
2.56,8.8,-0.6039227366007803
2.56,9.0,-0.5207197130202041
2.56,9.2,-0.45289595324737364
2.56,9.4,-0.3949518292594674
2.56,9.6,-0.3437610338869068
2.56,9.8,-0.29753607492247536
2.56,10.0,-0.25490577181007584
2.56,10.2,-0.21487202388030457
2.56,10.4,-0.16002436271335577
2.56,10.6,-0.11925201065712276
2.56,10.8,-0.07893592516740561
2.56,11.0,-0.03648556427525208
2.56,11.2,0.009249141986889234
2.56,11.4,0.058344250562268794
2.56,11.6,0.1113507992217639
2.56,11.8,0.16816834454687185
2.56,12.0,0.22913667631068987
2.56,12.2,0.29409564940509203
2.56,12.4,0.36321227692378966
2.56,12.6,0.4332397564909906
2.64,-0.6,-9.954556158298244
2.64,-0.4,-9.75455615829393
2.64,-0.2,-9.554556158278443
2.64,0.0,-9.354556157873837
2.64,0.2,-9.154556157267997
2.64,0.4,-8.954556156425763
2.64,0.6,-8.75455615532317
2.64,0.8,-8.554556154126672
2.64,1.0,-8.354556151217352
2.64,1.2,-8.154556147527558
2.64,1.4,-7.9545561414954875
2.64,1.6,-7.754556128486838
2.64,1.8,-7.554556114299693
2.64,2.0,-7.354556082099795
2.64,2.2,-7.15455604214168
2.64,2.4,-6.954555980148791
2.64,2.6,-6.754555853008558
2.64,2.8,-6.554555714094379
2.64,3.0,-6.354555391852538
2.64,3.2,-6.154554990131578
2.64,3.4,-5.954554432636781
2.64,3.6,-5.75455340824862
2.64,3.8,-5.554551713091929
2.64,4.0,-5.354549327912325
2.64,4.2,-5.154545027496735
2.64,4.4,-4.954538967113687
2.64,4.6,-4.7545288201548015
2.64,4.8,-4.5545121611128865
2.64,5.0,-4.354488865626317
2.64,5.2,-4.154447606945812
2.64,5.4,-3.954392807279604
2.64,5.6,-3.754303936240796
2.64,5.8,-3.5541670957007216
2.64,6.0,-3.3539722331630433
2.64,6.2,-3.1537117610795464
2.64,6.4,-2.953380247093723
2.64,6.6,-2.752960974851425
2.64,6.8,-2.552515889073385
2.64,7.0,-2.3520456735489157
2.64,7.2,-2.1515558593498496
2.64,7.4,-1.9510024082609854
2.64,7.6,-1.7504760836362774
2.64,7.8,-1.549763231945151
2.64,8.0,-1.3491304607186436
2.64,8.2,-1.151605303345821
2.64,8.4,-0.9639276246661965
2.64,8.6,-0.8028284163114398
2.64,8.8,-0.6739585971326949
2.64,9.0,-0.5733848129549242
2.64,9.2,-0.49248639650940174
2.64,9.4,-0.4247347588441125
2.64,9.6,-0.3659271736030176
2.64,9.8,-0.3137641949215251
2.64,10.0,-0.2662660543752837
2.64,10.2,-0.2223867537976709
2.64,10.4,-0.17759488614500693
2.64,10.6,-0.12391281051149351
2.64,10.8,-0.08160293648411206
2.64,11.0,-0.03825035084295428
2.64,11.2,0.008018113208526441
2.64,11.4,0.05753621566824959
2.64,11.6,0.11080060997456387
2.64,11.8,0.16782129572734464
2.64,12.0,0.22891429116381978
2.64,12.2,0.29396550496634644
2.64,12.4,0.36313677565929003
2.64,12.6,0.43318994238060504
2.72,-0.4,-9.834556158927098
2.72,-0.2,-9.634556158797732
2.72,0.0,-9.434556158470624
2.72,0.2,-9.234556157955826
2.72,0.4,-9.034556157426714
2.72,0.6,-8.834556156641023
2.72,0.8,-8.634556155729907
2.72,1.0,-8.434556154017287
2.72,1.2,-8.234556151063428
2.72,1.4,-8.034556147570793
2.72,1.6,-7.834556138562483
2.72,1.8,-7.634556128047251
2.72,2.0,-7.434556109466393
2.72,2.2,-7.234556077086096
2.72,2.4,-7.034556039680984
2.72,2.6,-6.834555950958361
2.72,2.8,-6.634555848277351
2.72,3.0,-6.434555663107135
2.72,3.2,-6.234555338646802
2.72,3.4,-6.034554978825631
2.72,3.6,-5.834554256858175
2.72,3.8,-5.6345531970871985
2.72,4.0,-5.434551475486096
2.72,4.2,-5.2345486163228685
2.72,4.4,-5.034544511120952
2.72,4.6,-4.834537244817305
2.72,4.8,-4.634526798054633
2.72,5.0,-4.43450993385374
2.72,5.2,-4.234482403360612
2.72,5.4,-4.034443920028696
2.72,5.6,-3.834382923823844
2.72,5.8,-3.6342885457775465
2.72,6.0,-3.4341545092579144
2.72,6.2,-3.233969865937324
2.72,6.4,-3.033742182819325
2.72,6.6,-2.8334693087562193
2.72,6.8,-2.6332166984729373
2.72,7.0,-2.4330372742228508
2.72,7.2,-2.2330660732454013
2.72,7.4,-2.033450301221575
2.72,7.6,-1.8344210855013519
2.72,7.8,-1.6358813871614744
2.72,8.0,-1.4388295851439283
2.72,8.2,-1.244994132555551
2.72,8.4,-1.0582752210964164
2.72,8.6,-0.8893369080596591
2.72,8.8,-0.7452327999148587
2.72,9.0,-0.6294273020437582
2.72,9.2,-0.5355774008456347
2.72,9.4,-0.4578744341588731
2.72,9.6,-0.3912119297497191
2.72,9.8,-0.33259036786132307
2.72,10.0,-0.2799811332854413
2.72,10.2,-0.23181866374888235
2.72,10.4,-0.18682674364462357
2.72,10.6,-0.13631197140503826
2.72,10.8,-0.08503466878781661
2.72,11.0,-0.04053086167763277
2.72,11.2,0.006431743792750467
2.72,11.4,0.05647930391061577
2.72,11.6,0.11006860998440102
2.72,11.8,0.1673448173086944
2.72,12.0,0.22859647686720663
2.72,12.2,0.2937689142038429
2.72,12.4,0.36301481961569954
2.72,12.6,0.43311596420253506
2.8,-0.2,-9.714556159082242
2.8,0.0,-9.514556158863645
2.8,0.2,-9.314556158591072
2.8,0.4,-9.11455615837224
2.8,0.6,-8.914556157923512
2.8,0.8,-8.714556157190469
2.8,1.0,-8.5145561563799
2.8,1.2,-8.314556154168805
2.8,1.4,-8.114556151695956
2.8,1.6,-7.914556146461022
2.8,1.8,-7.7145561382541326
2.8,2.0,-7.514556129137777
2.8,2.2,-7.31455610487021
2.8,2.4,-7.114556078865811
2.8,2.6,-6.9145560272766655
2.8,2.8,-6.714555945811766
2.8,3.0,-6.514555855221166
2.8,3.2,-6.314555613856308
2.8,3.4,-6.114555356214168
2.8,3.6,-5.914554917067544
2.8,3.8,-5.714554265306353
2.8,4.0,-5.514553018574175
2.8,4.2,-5.314551313331437
2.8,4.4,-5.11454839756711
2.8,4.6,-4.914543799595248
2.8,4.8,-4.714537348471138
2.8,5.0,-4.51452513112075
2.8,5.2,-4.314508586028593
2.8,5.4,-4.1144807846778795
2.8,5.6,-3.9144408597514317
2.8,5.8,-3.714379171065306
2.8,6.0,-3.5142914525823405
2.8,6.2,-3.3141627856749407
2.8,6.4,-3.1140057836121326
2.8,6.6,-2.9138325742984024
2.8,6.8,-2.7136908094367755
2.8,7.0,-2.51366900811834
2.8,7.2,-2.313963745322874
2.8,7.4,-2.1147933029276063
2.8,7.6,-1.9164928246657704
2.8,7.8,-1.719225464446887
2.8,8.0,-1.5239613028324808
2.8,8.2,-1.3318425482571352
2.8,8.4,-1.14635457786745
2.8,8.6,-0.9726649101008573
2.8,8.8,-0.8173212267258455
2.8,9.0,-0.6879804566130586
2.8,9.2,-0.5814906129606681
2.8,9.4,-0.4935178568235985
2.8,9.6,-0.4186849857373851
2.8,9.8,-0.35340704762582
2.8,10.0,-0.2954416906958876
2.8,10.2,-0.24275806328066343
2.8,10.4,-0.19415738008298583
2.8,10.6,-0.1480595497380066
2.8,10.8,-0.0920285471328291
2.8,11.0,-0.04562181642373885
2.8,11.2,0.004525187516203347
2.8,11.4,0.05519929380648329
2.8,11.6,0.10917540555613382
2.8,11.8,0.16675344794561678
2.8,12.0,0.22819348637455666
2.8,12.2,0.2935117823055482
2.8,12.4,0.36284905798619177
2.8,12.6,0.43301885100466
2.88,-0.2,-9.79455615870232
2.88,0.0,-9.594556158480126
2.88,0.2,-9.394556158457897
2.88,0.4,-9.194556158647625
2.88,0.6,-8.994556158820291
2.88,0.8,-8.794556158561912
2.88,1.0,-8.59455615829578
2.88,1.2,-8.394556156932186
2.88,1.4,-8.194556154536194
2.88,1.6,-7.994556151935194
2.88,1.8,-7.794556145906418
2.88,2.0,-7.59455613979451
2.88,2.2,-7.394556125965769
2.88,2.4,-7.194556105286703
2.88,2.6,-6.994556082708706
2.88,2.8,-6.794556019122885
2.88,3.0,-6.594555954670724
2.88,3.2,-6.3945558172458865
2.88,3.4,-6.194555615621008
2.88,3.6,-5.994555400524642
2.88,3.8,-5.7945548918613925
2.88,4.0,-5.594554163265077
2.88,4.2,-5.394553044083231
2.88,4.4,-5.194551079552236
2.88,4.6,-4.994548604139235
2.88,4.8,-4.794543570500284
2.88,5.0,-4.594536411312841
2.88,5.2,-4.394525485724658
2.88,5.4,-4.1945067370013
2.88,5.6,-3.994483520427469
2.88,5.8,-3.794441835107188
2.88,6.0,-3.594380852590745
2.88,6.2,-3.3942960896931
2.88,6.4,-3.1941908798034118
2.88,6.6,-2.994074494255031
2.88,6.8,-2.793985747337042
2.88,7.0,-2.5940422128824885
2.88,7.2,-2.3944138701660522
2.88,7.4,-2.195298586250508
2.88,7.6,-1.9969475499918556
2.88,7.8,-1.800648367826962
2.88,8.0,-1.6058339294937776
2.88,8.2,-1.4143375901399562
2.88,8.4,-1.2293934298496212
2.88,8.6,-1.0524834241196874
2.88,8.8,-0.8902302084052152
2.88,9.0,-0.7493353407183845
2.88,9.2,-0.6307354053708617
2.88,9.4,-0.53196226881867
2.88,9.6,-0.4484923645620074
2.88,9.8,-0.3764940098200329
2.88,10.0,-0.3128459262302341
2.88,10.2,-0.25544788503384414
2.88,10.4,-0.20292568061472366
2.88,10.6,-0.1537760255273123
2.88,10.8,-0.10547694944864473
2.88,11.0,-0.055859175210752135
2.88,11.2,0.002214915026598686
2.88,11.4,0.053638774822610424
2.88,11.6,0.108080732218834
2.88,11.8,0.16601840018491626
2.88,12.0,0.22768365411664188
2.88,12.2,0.2931778588343802
2.88,12.4,0.36262673286851593
2.88,12.6,0.43289163712025147
2.96,-0.2,-9.874556159139361
2.96,0.0,-9.674556159194942
2.96,0.2,-9.474556159328111
2.96,0.4,-9.274556159090682
2.96,0.6,-9.074556158817952
2.96,0.8,-8.874556158395894
2.96,1.0,-8.674556157981936
2.96,1.2,-8.474556157190058
2.96,1.4,-8.274556155628497
2.96,1.6,-8.074556154036765
2.96,1.8,-7.8745561503991715
2.96,2.0,-7.674556145648358
2.96,2.2,-7.474556138389916
2.96,2.4,-7.274556122879433
2.96,2.6,-7.074556106921907
2.96,2.8,-6.874556068201519
2.96,3.0,-6.674556018673504
2.96,3.2,-6.474555945644338
2.96,3.4,-6.274555792863929
2.96,3.6,-6.074555635704421
2.96,3.8,-5.874555315797997
2.96,4.0,-5.6745548525015606
2.96,4.2,-5.474554059403471
2.96,4.4,-5.274552866536609
2.96,4.6,-5.074551032230114
2.96,4.8,-4.874547779640892
2.96,5.0,-4.674543214396646
2.96,5.2,-4.474535475381299
2.96,5.4,-4.274524021959354
2.96,5.6,-4.0745066819042
2.96,5.8,-3.8744795503869023
2.96,6.0,-3.6744394252650925
2.96,6.2,-3.474382799015716
2.96,6.4,-3.274307873522994
2.96,6.6,-3.074228845837723
2.96,6.8,-2.8741761404795385
2.96,7.0,-2.67422313129951
2.96,7.2,-2.474500382154131
2.96,7.4,-2.2753435670604376
2.96,7.6,-2.0770186711846943
2.96,7.8,-1.8804287518446638
2.96,8.0,-1.6853921177196138
2.96,8.2,-1.4937317053034511
2.96,8.4,-1.3075076068908664
2.96,8.6,-1.1291315562732473
2.96,8.8,-0.96173845047982
2.96,9.0,-0.8124019501424408
2.96,9.2,-0.6832334793330495
2.96,9.4,-0.574193747184845
2.96,9.6,-0.4818729908313196
2.96,9.8,-0.40258599111323473
2.96,10.0,-0.3329397295806329
2.96,10.2,-0.27060102470967534
2.96,10.4,-0.2138929851232916
2.96,10.6,-0.161236249090898
2.96,10.8,-0.11108039232337687
2.96,11.0,-0.060909981359300785
2.96,11.2,-0.007212979650829951
2.96,11.4,0.05156512580385432
2.96,11.6,0.10662558943009832
2.96,11.8,0.16502771395413054
2.96,12.0,0.2269851350376555
2.96,12.2,0.29270707386971573
2.96,12.4,0.3623014006390527
2.96,12.6,0.4327086964374862
3.04,0.0,-9.754556159706812
3.04,0.2,-9.554556159908348
3.04,0.4,-9.354556159554555
3.04,0.6,-9.154556159050912
3.04,0.8,-8.954556158547089
3.04,1.0,-8.754556158064096
3.04,1.2,-8.554556157594357
3.04,1.4,-8.354556156649984
3.04,1.6,-8.154556155653264
3.04,1.8,-7.954556153635505
3.04,2.0,-7.7545561501401465
3.04,2.2,-7.554556146496953
3.04,2.4,-7.354556135820849
3.04,2.6,-7.154556123792194
3.04,2.8,-6.954556101812592
3.04,3.0,-6.7545560655380275
3.04,3.2,-6.554556027872065
3.04,3.4,-6.354555921313221
3.04,3.6,-6.154555802023454
3.04,3.8,-5.954555611672489
3.04,4.0,-5.754555319291237
3.04,4.2,-5.554554777039226
3.04,4.4,-5.354554070659149
3.04,4.6,-5.154552738825263
3.04,4.8,-4.954550727910147
3.04,5.0,-4.754547828738529
3.04,5.2,-4.554542541948316
3.04,5.4,-4.354535711590954
3.04,5.6,-4.154523154264023
3.04,5.8,-3.9545058578997523
3.04,6.0,-3.754480278966388
3.04,6.2,-3.554443355485346
3.04,6.4,-3.354391606007386
3.04,6.6,-3.154339006861548
3.04,6.8,-2.954309116507507
3.04,7.0,-2.754347416490166
3.04,7.2,-2.554551380175824
3.04,7.4,-2.355266739218878
3.04,7.6,-2.156806676390428
3.04,7.8,-1.9597777225038597
3.04,8.0,-1.764400930165748
3.04,8.2,-1.5721289727001835
3.04,8.4,-1.3844816144138945
3.04,8.6,-1.2042602567544451
3.04,8.8,-1.0330362687476176
3.04,9.0,-0.8766756785763392
3.04,9.2,-0.7383599660898498
3.04,9.4,-0.6195751827584987
3.04,9.6,-0.5183479873268793
3.04,9.8,-0.43138516466737764
3.04,10.0,-0.35542213153281804
3.04,10.2,-0.28785048814815173
3.04,10.4,-0.2267209737428033
3.04,10.6,-0.17034746362963085
3.04,10.8,-0.11722130589126813
3.04,11.0,-0.06561879786971661
3.04,11.2,-0.013757604243341682
3.04,11.4,0.04759542305210076
3.04,11.6,0.1034427989779151
3.04,11.8,0.1630606658443512
3.04,12.0,0.22607760506369384
3.04,12.2,0.2920852702259448
3.04,12.4,0.3618625237289128
3.04,12.6,0.432463091664465
3.12,0.0,-9.83455615992
3.12,0.2,-9.63455616011115
3.12,0.4,-9.434556160024634
3.12,0.6,-9.234556159597538
3.12,0.8,-9.034556159149503
3.12,1.0,-8.834556158736596
3.12,1.2,-8.63455615836346
3.12,1.4,-8.434556157753004
3.12,1.6,-8.234556157078641
3.12,1.8,-8.034556155890797
3.12,2.0,-7.834556153688489
3.12,2.2,-7.634556151042676
3.12,2.4,-7.434556144880409
3.12,2.6,-7.234556136040579
3.12,2.8,-7.034556122068189
3.12,3.0,-6.834556098353817
3.12,3.2,-6.634556070465248
3.12,3.4,-6.434556008130238
3.12,3.6,-6.23455592112144
3.12,3.8,-6.034555797144964
3.12,4.0,-5.834555603331231
3.12,4.2,-5.634555259347071
3.12,4.4,-5.434554769927571
3.12,4.6,-5.234553931054873
3.12,4.8,-5.0345525907501765
3.12,5.0,-4.834550644560496
3.12,5.2,-4.634547287700496
3.12,5.4,-4.434542561338338
3.12,5.6,-4.23453463704516
3.12,5.8,-4.034522932164509
3.12,6.0,-3.8345061005861147
3.12,6.2,-3.6344818202670086
3.12,6.4,-3.4344480130261545
3.12,6.6,-3.2344126097321437
3.12,6.8,-3.034393787477764
3.12,7.0,-2.8344318280142584
3.12,7.2,-2.6345985565040437
3.12,7.4,-2.4351082224098795
3.12,7.6,-2.2363450003094805
3.12,7.8,-2.0388384407823974
3.12,8.0,-1.8430620918633602
3.12,8.2,-1.6497996671966422
3.12,8.4,-1.4607446840589975
3.12,8.6,-1.2781458540975907
3.12,8.8,-1.1042457508114225
3.12,9.0,-0.9420073330936227
3.12,9.2,-0.7958313116212221
3.12,9.4,-0.6677764971629133
3.12,9.6,-0.5576059119981449
3.12,9.8,-0.4626296148651995
3.12,10.0,-0.380058711009417
3.12,10.2,-0.3069815740735176
3.12,10.4,-0.24121798263852762
3.12,10.6,-0.1809576851595144
3.12,10.8,-0.12458345199433073
3.12,11.0,-0.0704376814814132
3.12,11.2,-0.01679859117677082
3.12,11.4,0.041774390665731576
3.12,11.6,0.09856377915806452
3.12,11.8,0.1601395371474712
3.12,12.0,0.2249775100220817
3.12,12.2,0.2913243766667018
3.12,12.4,0.3613190801746342
3.12,12.6,0.4321596799146731
3.2,0.2,-9.714556160313952
3.2,0.4,-9.514556160494715
3.2,0.6,-9.314556160144166
3.2,0.8,-9.114556159751917
3.2,1.0,-8.914556159409102
3.2,1.2,-8.714556159132563
3.2,1.4,-8.514556158856031
3.2,1.6,-8.31455615850402
3.2,1.8,-8.11455615814609
3.2,2.0,-7.914556157236832
3.2,2.2,-7.714556155588402
3.2,2.4,-7.51455615393997
3.2,2.6,-7.3145561482889665
3.2,2.8,-7.114556142323788
3.2,3.0,-6.914556131169604
3.2,3.2,-6.714556113058428
3.2,3.4,-6.514556094947255
3.2,3.6,-6.3145560402194265
3.2,3.8,-6.114555982617437
3.2,4.0,-5.914555887371224
3.2,4.2,-5.71455574165491
3.2,4.4,-5.514555469195989
3.2,4.6,-5.314555123284476
3.2,4.8,-5.114554453590195
3.2,5.0,-4.9145534603824474
3.2,5.2,-4.714552033452648
3.2,5.4,-4.514549411085684
3.2,5.6,-4.314546119826232
3.2,5.8,-4.114540006429175
3.2,6.0,-3.9145319222057005
3.2,6.2,-3.7145202850484607
3.2,6.4,-3.514504420044616
3.2,6.6,-3.314486212602353
3.2,6.8,-3.1144784584475955
3.2,7.0,-2.9145162395378943
3.2,7.2,-2.714645732831952
3.2,7.4,-2.5149497056018455
3.2,7.6,-2.3158833242299384
3.2,7.8,-2.11789915906259
3.2,8.0,-1.9217232535596624
3.2,8.2,-1.7274703616935008
3.2,8.4,-1.5370077537036155
3.2,8.6,-1.3520314514430494
3.2,8.8,-1.175455232874139
3.2,9.0,-1.0073389876327283
3.2,9.2,-0.8533026571935503
3.2,9.4,-0.7159778116259468
3.2,9.6,-0.596863836732628
3.2,9.8,-0.49387406512435117
3.2,10.0,-0.40469529053856446
3.2,10.2,-0.32611266004391803
3.2,10.4,-0.2557149915730199
3.2,10.6,-0.1915679067230864
3.2,10.8,-0.13194559812663254
3.2,11.0,-0.07525656511737168
3.2,11.2,-0.019839578128562803
3.2,11.4,0.03595335829958593
3.2,11.6,0.09368475936039383
3.2,11.8,0.15721840845255186
3.2,12.0,0.2238774149617206
3.2,12.2,0.2905634830926864
3.2,12.4,0.3607756366097453
3.2,12.6,0.43185626816001
3.28,0.2,-9.794556160305708
3.28,0.4,-9.594556160194964
3.28,0.6,-9.394556159765436
3.28,0.8,-9.19455615971738
3.28,1.0,-8.994556159730891
3.28,1.2,-8.794556159596874
3.28,1.4,-8.594556159211752
3.28,1.6,-8.394556158781347
3.28,1.8,-8.194556158753883
3.28,2.0,-7.99455615842753
3.28,2.2,-7.794556157398267
3.28,2.4,-7.594556156021216
3.28,2.6,-7.3945561522426235
3.28,2.8,-7.194556148500117
3.28,3.0,-6.994556141661835
3.28,3.2,-6.794556130269139
3.28,3.4,-6.59455611836667
3.28,3.6,-6.3945560844942095
3.28,3.8,-6.194556046858692
3.28,4.0,-5.994555986476627
3.28,4.2,-5.794555893842097
3.28,4.4,-5.594555722520248
3.28,4.6,-5.39455550051458
3.28,4.8,-5.194555080437479
3.28,5.0,-4.994554449652156
3.28,5.2,-4.794553542934741
3.28,5.4,-4.594551897907385
3.28,5.6,-4.394549803443948
3.28,5.8,-4.19454599418666
3.28,6.0,-3.9945409409800723
3.28,6.2,-3.794533798522876
3.28,6.4,-3.5945243065578056
3.28,6.6,-3.394514013606682
3.28,6.8,-3.194512823026736
3.28,7.0,-2.9945464207783923
3.28,7.2,-2.794656009980362
3.28,7.4,-2.5949056271777895
3.28,7.6,-2.395588424246587
3.28,7.8,-2.1971561625338722
3.28,8.0,-2.0002291189100063
3.28,8.2,-1.8051885263186511
3.28,8.4,-1.613213329724294
3.28,8.6,-1.4261913958034933
3.28,8.8,-1.2465356123431457
3.28,9.0,-1.0752592486705246
3.28,9.2,-0.9156323896676921
3.28,9.4,-0.7711327109392595
3.28,9.6,-0.6436209048520153
3.28,9.8,-0.5323937191048149
3.28,10.0,-0.4355653942939417
3.28,10.2,-0.3505859419932574
3.28,10.4,-0.2748108456232328
3.28,10.6,-0.20617439439921253
3.28,10.8,-0.142776226137567
3.28,11.0,-0.08295349482492664
3.28,11.2,-0.025058848396882015
3.28,11.4,0.032531334101364336
3.28,11.6,0.09143680754057373
3.28,11.8,0.15452985415221632
3.28,12.0,0.2205532291137187
3.28,12.2,0.28805019942343263
3.28,12.4,0.3589735769228348
3.28,12.6,0.4309750168895965
3.36,0.2,-9.874556160297466
3.36,0.4,-9.674556159895216
3.36,0.6,-9.474556159386704
3.36,0.8,-9.274556159682842
3.36,1.0,-9.074556160052682
3.36,1.2,-8.87455616006119
3.36,1.4,-8.67455615956748
3.36,1.6,-8.474556159058675
3.36,1.8,-8.274556159361676
3.36,2.0,-8.07455615961823
3.36,2.2,-7.874556159208135
3.36,2.4,-7.674556158102466
3.36,2.6,-7.4745561561962806
3.36,2.8,-7.2745561546764455
3.36,3.0,-7.074556152154067
3.36,3.2,-6.874556147479847
3.36,3.4,-6.674556141786086
3.36,3.6,-6.474556128768995
3.36,3.8,-6.274556111099949
3.36,4.0,-6.07455608558203
3.36,4.2,-5.8745560460292845
3.36,4.4,-5.674555975844506
3.36,4.6,-5.474555877744685
3.36,4.8,-5.274555707284763
3.36,5.0,-5.074555438921868
3.36,5.2,-4.874555052416835
3.36,5.4,-4.674554384729087
3.36,5.6,-4.474553487061664
3.36,5.8,-4.274551981944146
3.36,6.0,-4.074549959754444
3.36,6.2,-3.8745473119972913
3.36,6.4,-3.6745441930709966
3.36,6.6,-3.474541814611011
3.36,6.8,-3.274547187605876
3.36,7.0,-3.074576602018891
3.36,7.2,-2.8746662871287705
3.36,7.4,-2.6748615487537326
3.36,7.6,-2.475293524263236
3.36,7.8,-2.276413166005155
3.36,8.0,-2.0787349842603504
3.36,8.2,-1.882906690943802
3.36,8.4,-1.6894189057449727
3.36,8.6,-1.500351340163938
3.36,8.8,-1.3176159918121535
3.36,9.0,-1.1431795097083217
3.36,9.2,-0.9779621221418344
3.36,9.4,-0.8262876102525728
3.36,9.6,-0.6903779729714027
3.36,9.8,-0.5709133730852789
3.36,10.0,-0.46643549804931905
3.36,10.2,-0.375059223942597
3.36,10.4,-0.2939066996734459
3.36,10.6,-0.2207808820753388
3.36,10.8,-0.1536068541485014
3.36,11.0,-0.09065042453248161
3.36,11.2,-0.030278118665201286
3.36,11.4,0.029109309903142665
3.36,11.6,0.0891888557207536
3.36,11.8,0.1518412998518808
3.36,12.0,0.21722904326571693
3.36,12.2,0.28553691575417883
3.36,12.4,0.3571715172359242
3.36,12.6,0.4300937656191829
3.44,0.4,-9.754556159378371
3.44,0.6,-9.554556158990167
3.44,0.8,-9.354556159414953
3.44,1.0,-9.154556159810465
3.44,1.2,-8.954556159824083
3.44,1.4,-8.754556159401123
3.44,1.6,-8.554556159066166
3.44,1.8,-8.354556159544204
3.44,2.0,-8.154556160050351
3.44,2.2,-7.954556160034888
3.44,2.4,-7.754556159359355
3.44,2.6,-7.554556158731428
3.44,2.8,-7.354556158552684
3.44,3.0,-7.154556158759178
3.44,3.2,-6.954556158232699
3.44,3.4,-6.754556157056643
3.44,3.6,-6.554556156376603
3.44,3.8,-6.354556151619443
3.44,4.0,-6.154556149582688
3.44,4.2,-5.954556143843783
3.44,4.4,-5.754556136006769
3.44,4.6,-5.5545561192159685
3.44,4.8,-5.35455610527647
3.44,5.0,-5.1545560642531045
3.44,5.2,-4.954556019096007
3.44,5.4,-4.754555960075031
