Composition = 66% Sio2, 33% Water
1.7,4.4,0.2806171174472595
1.7,4.6,0.2819298635862134
1.7,4.8,0.28324260454517014
1.7,5.0,0.28455534032400215
1.7,5.2,0.285868070922583
1.7,5.4,0.2871807963407858
1.7,5.6,0.28849351657848366
1.7,5.8,0.2898062316355503
1.7,6.0,0.29111894151185913
1.7,6.2,0.29243164620728385
1.7,6.4,0.2937443457216985
1.7,6.6,0.2950570400549767
1.7,6.8,0.2963697292069926
1.7,7.0,0.2976824131776205
1.7,7.2,0.2989950919667346
1.7,7.4,0.3003077655742094
1.7,7.6,0.30162043399991934
1.7,7.8,0.30293309724373907
1.7,8.0,0.3042457553055434
1.7,8.2,0.30555840818520713
1.7,8.4,0.30687105588260555
1.7,8.6,0.3081836983976136
1.7,8.8,0.3094963357301065
1.7,9.0,0.31080896787995965
1.7,9.2,0.3121215948470488
1.7,9.4,0.3134342166312494
1.7,9.6,0.3147468332324369
1.7,9.8,0.3160594446504877
1.7,10.0,0.3173720508852773
1.7,10.2,0.3186846519366822
1.7,10.4,0.3199972478045785
1.7,10.6,0.3224944182845277
1.7,10.8,0.3395004225482777
1.7,11.0,0.3560280488667598
1.7,11.2,0.3728201106419141
1.7,11.4,0.4107840504635711
1.7,11.6,0.4505965204785295
1.7,11.8,0.4937368036820786
1.7,12.0,0.5454660088114128
1.7,12.2,0.6000288254493498
1.7,12.4,0.660594996135088
1.7,12.6,0.7241288594373168
1.7,12.8,0.7924474186002131
1.7,13.0,0.8640313430478247
1.7,13.2,0.9385717640291664
1.7,13.4,1.016524873320174
1.7,13.6,1.0978410812133106
1.7,13.8,1.1817396734082304
1.7,14.0,1.2681649041054137
1.7,14.2,1.3570232830002869
1.7,14.4,1.4481964417988669
1.7,14.6,1.5416622122613861
1.7,14.8,1.6371584748633197
1.7,15.0,1.7345250023447267
1.7,15.2,1.8336428854042006
1.7,15.4,1.9343949099617717
1.78,-3.8,0.22622878775325422
1.78,-3.6,0.22754941574707552
1.78,-3.4,0.22887003845997983
1.78,-3.2,0.2301906558918311
1.78,-3.0,0.2315112680424934
1.78,-2.8,0.2328318749118308
1.78,-2.6,0.2341524764997074
1.78,-2.4,0.23547307280598798
1.78,-2.2,0.23679366383053682
1.78,-2.0,0.23811424957321853
1.78,-1.8,0.239434830033898
1.78,-1.6,0.24075540521244004
1.78,-1.4,0.24207597510870965
1.78,-1.2,0.24339653972257205
1.78,-1.0,0.24471709905389247
1.78,-0.8,0.24603765310253636
1.78,-0.6,0.24735820186836918
1.78,-0.4,0.24867874535125645
1.78,-0.2,0.24999928355106418
1.78,0.0,0.25131981646765816
1.78,0.2,0.25264034410090447
1.78,0.4,0.25396086645066906
1.78,0.6,0.2552813835168184
1.78,0.8,0.2566018952992188
1.78,1.0,0.25792240179773673
1.78,1.2,0.2592429030122389
1.78,1.4,0.26056339894259223
1.78,1.6,0.2618838895886633
1.78,1.8,0.2632043749503194
1.78,2.0,0.26452485502742745
1.78,2.2,0.265845329819855
1.78,2.4,0.2671657993274691
1.78,2.6,0.26848626355013755
1.78,2.8,0.2698067224877281
1.78,3.0,0.271127176140108
1.78,3.2,0.2724476245071457
1.78,3.4,0.27376806758870886
1.78,3.6,0.2750885053846658
1.78,3.8,0.2764089378948848
1.78,4.0,0.27772936511923424
1.78,4.2,0.2790497870575826
1.78,4.4,0.2803702037097985
1.78,4.6,0.28169061507575094
1.78,4.8,0.2830110211553085
1.78,5.0,0.2843314219483403
1.78,5.2,0.2856518174547157
1.78,5.4,0.2869722076743038
1.78,5.6,0.28829259260697404
1.78,5.8,0.2896129722525959
1.78,6.0,0.29093334661103915
1.78,6.2,0.29225371568217345
1.78,6.4,0.29357407946586866
1.78,6.6,0.294894437961995
1.78,6.8,0.2962147911704225
1.78,7.0,0.29753513909102147
1.78,7.2,0.29885548172366216
1.78,7.4,0.30017581906821555
1.78,7.6,0.30149615112455175
1.78,7.8,0.3028164778925419
1.78,8.0,0.30413679937205673
1.78,8.2,0.3054571155629674
1.78,8.4,0.30677742646514505
1.78,8.6,0.30809773207846103
1.78,8.8,0.3094180324027866
1.78,9.0,0.31073832743799323
1.78,9.2,0.31205861718395284
1.78,9.4,0.313378901640537
1.78,9.6,0.3146991808076179
1.78,9.8,0.3160194546850672
1.78,10.0,0.31733972327275733
1.78,10.2,0.3186599865705606
1.78,10.4,0.31998024457834934
1.78,10.6,0.3224796145168489
1.78,10.8,0.33949012595176364
1.78,11.0,0.3560224085273363
1.78,11.2,0.3728177624050852
1.78,11.4,0.41078235475185954
1.78,11.6,0.45059557768956243
1.78,11.8,0.4937363362247821
1.78,12.0,0.5454657531234617
1.78,12.2,0.600028701750724
1.78,12.4,0.6605949191112612
1.78,12.6,0.7241288331525959
1.78,12.8,0.7924474072447047
1.78,13.0,0.8640313364644665
1.78,13.2,0.9385717559341038
1.78,13.4,1.01652486258838
1.78,13.6,1.0978410753489425
1.78,13.8,1.181739671767798
1.78,14.0,1.2681649041121705
1.78,14.2,1.3570232829450648
1.78,14.4,1.4481964417731112
1.78,14.6,1.5416622122491768
1.78,14.8,1.6371584748574415
1.78,15.0,1.7345250023419212
1.78,15.2,1.833642885402868
1.78,15.4,1.9343949099611415
1.86,-3.8,0.22565474504651542
1.86,-3.6,0.22698321322929688
1.86,-3.4,0.22831167602320498
1.86,-3.2,0.2296401334280996
1.86,-3.0,0.2309685854438404
1.86,-2.8,0.23229703207028712
1.86,-2.6,0.23362547330729988
1.86,-2.4,0.23495390915473902
1.86,-2.2,0.23628233961246456
1.86,-2.0,0.237610764680337
1.86,-1.8,0.23893918435821696
1.86,-1.6,0.24026759864596497
1.86,-1.4,0.24159600754344204
1.86,-1.2,0.2429244110505089
1.86,-1.0,0.2442528091670268
1.86,-0.8,0.2455812018928566
1.86,-0.6,0.24690958922786
1.86,-0.4,0.24823797117189836
1.86,-0.2,0.2495663477248332
1.86,0.0,0.25089471888652604
1.86,0.2,0.2522230846568392
1.86,0.4,0.2535514450356343
1.86,0.6,0.2548798000227736
1.86,0.8,0.2562081496181191
1.86,1.0,0.25753649382153343
1.86,1.2,0.25886483263287907
1.86,1.4,0.2601931660520185
1.86,1.6,0.2615214940788146
1.86,1.8,0.2628498167131301
1.86,2.0,0.2641781339548283
1.86,2.2,0.2655064458037721
1.86,2.4,0.2668347522598248
1.86,2.6,0.2681630533228499
1.86,2.8,0.26949134899271093
1.86,3.0,0.27081963926927155
1.86,3.2,0.2721479241523955
1.86,3.4,0.2734762036419469
1.86,3.6,0.27480447773778954
1.86,3.8,0.27613274643978797
1.86,4.0,0.277461009747806
1.86,4.2,0.27878926766170853
1.86,4.4,0.28011752018135994
1.86,4.6,0.2814457673066252
1.86,4.8,0.28277400903736893
1.86,5.0,0.2841022453734559
1.86,5.2,0.2854304763147515
1.86,5.4,0.28675870186112107
1.86,5.6,0.28808692201242986
1.86,5.8,0.2894151367685432
1.86,6.0,0.290743346129327
1.86,6.2,0.2920715500946467
1.86,6.4,0.29339974866436846
1.86,6.6,0.2947279418383583
1.86,6.8,0.2960561296164822
1.86,7.0,0.29738431199860665
1.86,7.2,0.2987124889845978
1.86,7.4,0.3000406605743225
1.86,7.6,0.30136882676764726
1.86,7.8,0.30269698756443875
1.86,8.0,0.3040251429645642
1.86,8.2,0.30535329296789054
1.86,8.4,0.3066814375742848
1.86,8.6,0.3080095767836147
1.86,8.8,0.30933771059574733
1.86,9.0,0.31066583901055045
1.86,9.2,0.31199396202789176
1.86,9.4,0.31332207964763914
1.86,9.6,0.3146501918696606
1.86,9.8,0.3159782986938242
1.86,10.0,0.3173064001199981
1.86,10.2,0.318634496148051
1.86,10.4,0.319962586777851
1.86,10.6,0.3224596523154154
1.86,10.8,0.3394762066354356
1.86,11.0,0.3560146056666045
1.86,11.2,0.3728135116487509
1.86,11.4,0.41077935374267605
1.86,11.6,0.45059392274830323
1.86,11.8,0.4937355001482797
1.86,12.0,0.5454652546249827
1.86,12.2,0.6000284684396299
1.86,12.4,0.6605947804623725
1.86,12.6,0.7241287705716883
1.86,12.8,0.7924473802940936
1.86,13.0,0.8640313275549458
1.86,13.2,0.9385717509617114
1.86,13.4,1.0165248525939274
1.86,13.6,1.0978410579540259
1.86,13.8,1.1817396654252972
1.86,14.0,1.2681649043990768
1.86,14.2,1.357023282838204
1.86,14.4,1.4481964417229662
1.86,14.6,1.5416622122254062
1.86,14.8,1.637158474845998
1.86,15.0,1.7345250023364582
1.86,15.2,1.8336428854002735
1.86,15.4,1.9343949099599138
1.94,-3.8,0.22506462098092425
1.94,-3.6,0.22640113843454376
1.94,-3.4,0.22773765039041
1.94,-3.2,0.22907415684837806
1.94,-3.0,0.23041065780830355
1.94,-2.8,0.23174715327004206
1.94,-2.6,0.2330836432334492
1.94,-2.4,0.23442012769838083
1.94,-2.2,0.23575660666469306
1.94,-2.0,0.23709308013224173
1.94,-1.8,0.23842954810088313
1.94,-1.6,0.23976601057047375
1.94,-1.4,0.24110246754087017
1.94,-1.2,0.2424389190119287
1.94,-1.0,0.24377536498350644
1.94,-0.8,0.24511180545546027
1.94,-0.6,0.24644824042764693
1.94,-0.4,0.247784669899924
1.94,-0.2,0.24912109387214862
1.94,0.0,0.2504575123441783
1.94,0.2,0.2517939253158704
1.94,0.4,0.253130332787083
1.94,0.6,0.25446673475767373
1.94,0.8,0.2558031312275007
1.94,1.0,0.25713952219642205
1.94,1.2,0.25847590766429596
1.94,1.4,0.2598122876309808
1.94,1.6,0.2611486620963353
1.94,1.8,0.2624850310602179
1.94,2.0,0.2638213945224877
1.94,2.2,0.2651577524830035
1.94,2.4,0.2664941049416243
1.94,2.6,0.26783045189820925
1.94,2.8,0.2691667933526181
1.94,3.0,0.27050312930471004
1.94,3.2,0.2718394597543447
1.94,3.4,0.2731757847013819
1.94,3.6,0.27451210414568145
1.94,3.8,0.2758484180871036
1.94,4.0,0.27718472652550835
1.94,4.2,0.2785210294607561
1.94,4.4,0.2798573268927072
1.94,4.6,0.2811936188212223
1.94,4.8,0.2825299052461621
1.94,5.0,0.2838661861673873
1.94,5.2,0.28520246158475915
1.94,5.4,0.2865387314981386
1.94,5.6,0.287874995907387
1.94,5.8,0.2892112548123657
1.94,6.0,0.29054750821293623
1.94,6.2,0.2918837561089602
1.94,6.4,0.2932199985002996
1.94,6.6,0.29455623538681613
1.94,6.8,0.29589246676837205
1.94,7.0,0.2972286926448295
1.94,7.2,0.29856491301605076
1.94,7.4,0.2999011278818985
1.94,7.6,0.301237337242235
1.94,7.8,0.3025735410969234
1.94,8.0,0.3039097394458264
1.94,8.2,0.30524593228880703
1.94,8.4,0.3065821196257287
1.94,8.6,0.3079183014564542
1.94,8.8,0.30925447778084747
1.94,9.0,0.3105906485987718
1.94,9.2,0.31192681391009086
1.94,9.4,0.3132629737146688
1.94,9.6,0.31459912801236917
1.94,9.8,0.3159352768030566
1.94,10.0,0.3172714200865948
1.94,10.2,0.3186075578628487
1.94,10.4,0.3199436901316825
1.94,10.6,0.3224257264231426
1.94,10.8,0.33945235841925636
1.94,11.0,0.3560006982441888
1.94,11.2,0.3728034729031786
1.94,11.4,0.4107721898404601
1.94,11.6,0.4505899568918032
1.94,11.8,0.4937335307285744
1.94,12.0,0.5454641640718678
1.94,12.2,0.6000279842919649
1.94,12.4,0.6605944684101444
1.94,12.6,0.7241285778688594
1.94,12.8,0.7924472199447073
1.94,13.0,0.8640312063744616
1.94,13.2,0.9385716847169824
1.94,13.4,1.016524816651497
1.94,13.6,1.0978410451547347
1.94,13.8,1.1817396626351893
1.94,14.0,1.2681649037721792
1.94,14.2,1.3570232825527468
1.94,14.4,1.4481964415797266
1.94,14.6,1.5416622121686356
1.94,14.8,1.6371584748190944
1.94,15.0,1.7345250023126737
1.94,15.2,1.8336428853634295
1.94,15.4,1.9343949099444915
2.02,-3.6,0.22580551677812027
2.02,-3.4,0.2271502473564379
2.02,-3.2,0.22849497232846006
2.02,-3.0,0.22983969169403765
2.02,-2.8,0.23118440545302196
2.02,-2.6,0.23252911360526426
2.02,-2.4,0.2338738161506162
2.02,-2.2,0.2352185130889293
2.02,-2.0,0.2365632044200552
2.02,-1.8,0.23790789014384608
2.02,-1.6,0.23925257026015373
2.02,-1.4,0.24059724476883035
2.02,-1.2,0.2419419136697285
2.02,-1.0,0.24328657696270048
2.02,-0.8,0.24463123464759898
2.02,-0.6,0.24597588672427662
2.02,-0.4,0.2473205331925864
2.02,-0.2,0.24866517405238103
2.02,0.0,0.2500098093035142
2.02,0.2,0.2513544389458388
2.02,0.4,0.2526990629792087
2.02,0.6,0.2540436814034771
2.02,0.8,0.2553882942184978
2.02,1.0,0.25673290142412497
2.02,1.2,0.25807750302021226
2.02,1.4,0.25942209900661406
2.02,1.6,0.2607666893831845
2.02,1.8,0.26211127414977814
2.02,2.0,0.26345585330624977
2.02,2.2,0.26480042685245364
2.02,2.4,0.266144994788245
2.02,2.6,0.2674895571134785
2.02,2.8,0.26883411382800965
2.02,3.0,0.2701786649316935
2.02,3.2,0.2715232104243857
2.02,3.4,0.2728677503059416
2.02,3.6,0.27421228457621705
2.02,3.8,0.2755568132350678
2.02,4.0,0.27690133628234986
2.02,4.2,0.2782458537179195
2.02,4.4,0.2795903655416329
2.02,4.6,0.2809348717533464
2.02,4.8,0.2822793723529167
2.02,5.0,0.28362386734020034
2.02,5.2,0.2849683567150544
2.02,5.4,0.28631284047733563
2.02,5.6,0.2876573186269013
2.02,5.8,0.2890017911636086
2.02,6.0,0.290346258087315
2.02,6.2,0.29169071939787794
2.02,6.4,0.29303517509515514
2.02,6.6,0.2943796251790047
2.02,6.8,0.29572406964928416
2.02,7.0,0.297068508505852
2.02,7.2,0.2984129417485663
2.02,7.4,0.29975736937728537
2.02,7.6,0.30110179139186793
2.02,7.8,0.3024462077921726
2.02,8.0,0.3037906185780583
2.02,8.2,0.3051350237493837
2.02,8.4,0.30647942330600825
2.02,8.6,0.307823817247791
2.02,8.8,0.3091682055745914
2.02,9.0,0.31051258828626893
2.02,9.2,0.3118569653826835
2.02,9.4,0.3132013368636945
2.02,9.6,0.3145457027291622
2.02,9.8,0.3158900629789466
2.02,10.0,0.31723441761290805
2.02,10.2,0.3185787666309068
2.02,10.4,0.3199231100328033
2.02,10.6,0.3223684328311717
2.02,10.8,0.33941184066239
2.02,11.0,0.3559764607510379
2.02,11.2,0.3727837672997521
2.02,11.4,0.4107580039386484
2.02,11.6,0.4505821092174537
2.02,11.8,0.49372953860876234
2.02,12.0,0.5454619393849435
2.02,12.2,0.6000270000132062
2.02,12.4,0.6605938687863864
2.02,12.6,0.7241282746125459
2.02,12.8,0.7924470452625749
2.02,13.0,0.8640311086368688
2.02,13.2,0.9385716394759388
2.02,13.4,1.0165247941273532
2.02,13.6,1.0978410338184665
2.02,13.8,1.1817396530752937
2.02,14.0,1.2681648994282886
2.02,14.2,1.3570232777258346
2.02,14.4,1.4481964381270134
2.02,14.6,1.5416622126368522
2.02,14.8,1.6371584696646522
2.02,15.0,1.7345249964007492
2.02,15.2,1.8336428803246994
2.02,15.4,1.9343949081707514
2.1,-3.6,0.22519569067253006
2.1,-3.4,0.2265488067839462
2.1,-3.2,0.22790191718298491
2.1,-3.0,0.22925502186949304
2.1,-2.8,0.2306081208433174
2.1,-2.6,0.23196121410430498
2.1,-2.4,0.2333143016523031
2.1,-2.2,0.23466738348715901
2.1,-2.0,0.23602045960872006
2.1,-1.8,0.23737353001683412
2.1,-1.6,0.2387265947113487
2.1,-1.4,0.24007965369211196
2.1,-1.2,0.2414327069589717
2.1,-1.0,0.24278575451177623
2.1,-0.8,0.24413879635037408
2.1,-0.6,0.24549183247461343
2.1,-0.4,0.24684486288434304
2.1,-0.2,0.24819788757941172
2.1,0.0,0.24955090655966852
2.1,0.2,0.25090391982496246
2.1,0.4,0.25225692737514255
2.1,0.6,0.25360992921005837
2.1,0.8,0.2549629253295593
2.1,1.0,0.25631591573349527
2.1,1.2,0.25766890042171575
2.1,1.4,0.259021879394071
2.1,1.6,0.260374852650411
2.1,1.8,0.26172782019058577
2.1,2.0,0.2630807820144462
2.1,2.2,0.2644337381218425
2.1,2.4,0.26578668851262527
2.1,2.6,0.26713963318664574
2.1,2.8,0.26849257214375444
2.1,3.0,0.26984550538380286
2.1,3.2,0.271198432906642
2.1,3.4,0.2725513547121236
2.1,3.6,0.273904270800099
2.1,3.8,0.27525718117041986
2.1,4.0,0.2766100858229383
2.1,4.2,0.27796298475750597
2.1,4.4,0.27931587797397556
2.1,4.6,0.2806687654721989
2.1,4.8,0.28202164725202866
2.1,5.0,0.28337452331331725
2.1,5.2,0.2847273936559175
2.1,5.4,0.2860802582796825
2.1,5.6,0.28743311718446507
2.1,5.8,0.2887859703701186
2.1,6.0,0.29013881783649603
2.1,6.2,0.2914916595834512
2.1,6.4,0.2928444956108377
2.1,6.6,0.2941973259185093
2.1,6.8,0.2955501505063197
2.1,7.0,0.2969029693741232
2.1,7.2,0.2982557825217738
2.1,7.4,0.299608589949126
2.1,7.6,0.3009613916560344
2.1,7.8,0.3023141876423536
2.1,8.0,0.30366697790793834
2.1,8.2,0.3050197624526434
2.1,8.4,0.3063725412763243
2.1,8.6,0.3077253143788359
2.1,8.8,0.30907808176003376
2.1,9.0,0.3104308434197734
2.1,9.2,0.3117835993579105
2.1,9.4,0.3131363495743009
2.1,9.6,0.31448909406880055
2.1,9.8,0.3158418328412656
2.1,10.0,0.3171945658915523
2.1,10.2,0.3185472932195171
2.1,10.4,0.31990001482501657
2.1,10.6,0.32227285066752265
2.1,10.8,0.33934386680612444
2.1,11.0,0.3559350141491566
2.1,11.2,0.3727481175264347
2.1,11.4,0.41073196526702793
2.1,11.6,0.45056758838964184
2.1,11.8,0.4937218448334625
2.1,12.0,0.5454576530781341
2.1,12.2,0.6000250744271152
2.1,12.4,0.6605927201440314
2.1,12.6,0.7241277414796743
2.1,12.8,0.7924467782544301
2.1,13.0,0.86403097998956
2.1,13.2,0.9385715756668895
2.1,13.4,1.0165247601359144
2.1,13.6,1.0978410103797596
2.1,13.8,1.1817396307424033
2.1,14.0,1.2681648904609293
2.1,14.2,1.3570232727186287
2.1,14.4,1.4481964326679646
2.1,14.6,1.5416622115505096
2.1,14.8,1.6371584653844502
2.1,15.0,1.7345249916307721
2.1,15.2,1.8336428762523376
2.1,15.4,1.934394906735634
2.18,-3.4,0.22593267657187321
2.18,-3.2,0.2272943335829538
2.18,-3.0,0.22865598478011134
2.18,-2.8,0.23001763016318846
2.18,-2.6,0.23137926973202813
2.18,-2.4,0.2327409034864731
2.18,-2.2,0.2341025314263669
2.18,-2.0,0.23546415355155254
2.18,-1.8,0.23682576986187365
2.18,-1.6,0.23818738035717377
2.18,-1.4,0.2395489850372968
2.18,-1.2,0.2409105839020866
2.18,-1.0,0.24227217695138725
2.18,-0.8,0.2436337641850431
2.18,-0.6,0.24499534560289818
2.18,-0.4,0.2463569212047976
2.18,-0.2,0.24771849099058557
2.18,0.0,0.24908005496010704
2.18,0.2,0.25044161311320723
2.18,0.4,0.2518031654497309
2.18,0.6,0.2531647119695237
2.18,0.8,0.25452625267243084
2.18,1.0,0.25588778755829805
2.18,1.2,0.25724931662697104
2.18,1.4,0.25861083987829575
2.18,1.6,0.25997235731211815
2.18,1.8,0.2613338689282844
2.18,2.0,0.2626953747266411
2.18,2.2,0.26405687470703454
2.18,2.4,0.26541836886931147
2.18,2.6,0.26677985721331865
2.18,2.8,0.26814133973890314
2.18,3.0,0.269502816445912
2.18,3.2,0.2708642873341925
2.18,3.4,0.272225752403592
2.18,3.6,0.27358721165395805
2.18,3.8,0.27494866508513865
2.18,4.0,0.27631011269698136
2.18,4.2,0.27767155448933434
2.18,4.4,0.27903299046204577
2.18,4.6,0.280394420614964
2.18,4.8,0.28175584494793754
2.18,5.0,0.28311726346081484
2.18,5.2,0.28447867615344496
2.18,5.4,0.2858400830256767
2.18,5.6,0.287201484077359
2.18,5.8,0.2885628793083415
2.18,6.0,0.2899242687184731
2.18,6.2,0.2912856523076037
2.18,6.4,0.292647030075583
2.18,6.6,0.29400840202226064
2.18,6.8,0.29536976814748694
2.18,7.0,0.2967311284511117
2.18,7.2,0.29809248293298546
2.18,7.4,0.2994538315929586
2.18,7.6,0.3008151744308818
2.18,7.8,0.3021765114466058
2.18,8.0,0.30353784263998135
2.18,8.2,0.30489916801085976
2.18,8.4,0.3062604875590923
2.18,8.6,0.30762180128453015
2.18,8.8,0.3089831091870249
2.18,9.0,0.3103444112664281
2.18,9.2,0.31170570752259186
2.18,9.4,0.313066997955368
2.18,9.6,0.3144282825646086
2.18,9.8,0.31578956135016617
2.18,10.0,0.317150834311893
2.18,10.2,0.3185121014496416
2.18,10.4,0.31987336276326495
2.18,10.6,0.3221200957404117
2.18,10.8,0.3392346623347016
2.18,11.0,0.3558674126057365
2.18,11.2,0.3726883246854102
2.18,11.4,0.4106875699754501
2.18,11.6,0.45054256455518227
2.18,11.8,0.49370800711827123
2.18,12.0,0.5454499216077957
2.18,12.2,0.6000215114083158
2.18,12.4,0.6605905999905035
2.18,12.6,0.724126761024953
2.18,12.8,0.7924462759041184
2.18,13.0,0.8640307283179783
2.18,13.2,0.9385714460399528
2.18,13.4,1.0165246907185723
2.18,13.6,1.097840964929265
2.18,13.8,1.1817395923515834
2.18,14.0,1.268164873447022
2.18,14.2,1.3570232673279847
2.18,14.4,1.4481964265092144
2.18,14.6,1.5416622086123866
2.18,14.8,1.6371584650699536
2.18,15.0,1.7345249915765575
2.18,15.2,1.8336428761994408
2.18,15.4,1.9343949067088833
2.26,-3.4,0.2252999523472562
2.26,-3.2,0.2266703177968217
2.26,-3.0,0.22804067733988054
2.26,-2.8,0.22941103097627172
2.26,-2.6,0.230781378705834
2.26,-2.4,0.2321517205284068
2.26,-2.2,0.23352205644382937
2.26,-2.0,0.2348923864519411
2.26,-1.8,0.2362627105525818
2.26,-1.6,0.23763302874559122
2.26,-1.4,0.2390033410308094
2.26,-1.2,0.2403736474080763
2.26,-1.0,0.2417439478772325
2.26,-0.8,0.24311424243811827
2.26,-0.6,0.244484531090574
2.26,-0.4,0.24585481383444072
2.26,-0.2,0.24722509066955922
2.26,0.0,0.24859536159577064
2.26,0.2,0.24996562661291613
2.26,0.4,0.25133588572083715
2.26,0.6,0.2527061389193751
2.26,0.8,0.25407638620837175
2.26,1.0,0.25544662758766895
2.26,1.2,0.25681686305710866
2.26,1.4,0.25818709261653316
2.26,1.6,0.25955731626578454
2.26,1.8,0.26092753400470553
2.26,2.0,0.2622977458331386
2.26,2.2,0.26366795175092655
2.26,2.4,0.2650381517579124
2.26,2.6,0.2664083458539392
2.26,2.8,0.26777853403885016
2.26,3.0,0.2691487163124888
2.26,3.2,0.2705188926746986
2.26,3.4,0.2718890631253233
2.26,3.6,0.2732592276642069
2.26,3.8,0.2746293862911933
2.26,4.0,0.27599953900612667
2.26,4.2,0.27736968580885163
2.26,4.4,0.27873982669921227
2.26,4.6,0.2801099616770536
2.26,4.8,0.2814800907422203
2.26,5.0,0.28285021389455733
2.26,5.2,0.28422033113391
2.26,5.4,0.28559044246012355
2.26,5.6,0.28696054787304315
2.26,5.8,0.28833064737251485
2.26,6.0,0.289700740958384
2.26,6.2,0.2910708286304968
2.26,6.4,0.2924409103886993
2.26,6.6,0.2938109862328377
2.26,6.8,0.29518105616275847
2.26,7.0,0.29655112017830787
2.26,7.2,0.29792117827933284
2.26,7.4,0.2992912304656804
2.26,7.6,0.3006612767371973
2.26,7.8,0.3020313170937308
2.26,8.0,0.30340135153512837
2.26,8.2,0.30477138006123733
2.26,8.4,0.30614140267190537
2.26,8.6,0.30751141936698034
2.26,8.8,0.3088814301463102
2.26,9.0,0.31025143500974317
2.26,9.2,0.31162143395712727
2.26,9.4,0.31299142698831117
2.26,9.6,0.31436141410314333
2.26,9.8,0.3157313953014727
2.26,10.0,0.31710137058314797
2.26,10.2,0.31847133994801824
2.26,10.4,0.3198413033959329
2.26,10.6,0.32187691444890515
2.26,10.8,0.339059828611878
2.26,11.0,0.3557576244654408
2.26,11.2,0.3725896162822515
2.26,11.4,0.4106128922350758
2.26,11.6,0.4504999482973243
2.26,11.8,0.4936833600275935
2.26,12.0,0.5454360480023601
2.26,12.2,0.6000149118178513
2.26,12.4,0.6605866531158013
2.26,12.6,0.7241248767293985
2.26,12.8,0.7924452591231315
2.26,13.0,0.8640301949017319
2.26,13.2,0.9385711966839834
2.26,13.4,1.0165245686663784
2.26,13.6,1.097840893940864
2.26,13.8,1.1817395377194728
2.26,14.0,1.268164838471953
2.26,14.2,1.3570232505581539
2.26,14.4,1.4481964202512838
2.26,14.6,1.541662207390175
2.26,14.8,1.6371584646691755
2.26,15.0,1.7345249913707377
2.26,15.2,1.8336428760969632
2.26,15.4,1.934394906651424
2.34,-3.4,-9.006558120051004
2.34,-3.2,-8.854143126701235
2.34,-3.0,-8.701708218539292
2.34,-2.8,-8.549252609009146
2.34,-2.6,-8.396775329124964
2.34,-2.4,-8.244275358680097
2.34,-2.2,-8.09175158890497
2.34,-2.0,-7.93920282186883
2.34,-1.8,-7.786627816051989
2.34,-1.6,-7.634025141439792
2.34,-1.4,-7.481393262713534
2.34,-1.2,0.2333745865176246
2.34,-1.0,0.23486425839664343
2.34,-0.8,0.23635388019531633
2.34,-0.6,0.23784345190926606
2.34,-0.4,0.2393329735341268
2.34,-0.2,0.2408224450655434
2.34,0.0,0.24231186649917225
2.34,0.2,0.24380123783068083
2.34,0.4,0.24529055905574776
2.34,0.6,0.2467798301700628
2.34,0.8,0.24826905116932707
2.34,1.0,0.24975822204925288
2.34,1.2,0.2512473428055634
2.34,1.4,0.25273641343399356
2.34,1.6,0.254225433930289
2.34,1.8,0.255714404290207
2.34,2.0,0.2572033245095154
2.34,2.2,0.2586921945839944
2.34,2.4,0.26018101450943404
2.34,2.6,0.2616697842816369
2.34,2.8,0.2631585038964155
2.34,3.0,0.26464717334959476
2.34,3.2,0.2661357926370102
2.34,3.4,0.2676243617545087
2.34,3.6,0.26911288069794853
2.34,3.8,0.27060134946319914
2.34,4.0,0.2720897680461409
2.34,4.2,0.2735781364426659
2.34,4.4,0.27506645464867746
2.34,4.6,0.27655472266008996
2.34,4.8,0.27804294047282896
2.34,5.0,0.2795311080828317
2.34,5.2,0.2810192254860464
2.34,5.4,0.2825072926784326
2.34,5.6,0.2839953096559612
2.34,5.8,0.28548327641461435
2.34,6.0,0.28697119295038526
2.34,6.2,0.2884590592592789
2.34,6.4,0.28994687533731134
2.34,6.6,0.29143464118050977
2.34,6.8,0.2929223567849129
2.34,7.0,0.2944100221465707
2.34,7.2,0.2958976372615443
2.34,7.4,0.2973852021259066
2.34,7.6,0.2988727167357411
2.34,7.8,0.3003601810871436
2.34,8.0,0.3018475951762202
2.34,8.2,0.30333495899908874
2.34,8.4,0.3048222725518788
2.34,8.6,0.30630953583073095
2.34,8.8,0.30779674883179675
2.34,9.0,0.30928391155123997
2.34,9.2,0.3107710239852348
2.34,9.4,0.31225808612996747
2.34,9.6,0.31374509798163525
2.34,9.8,0.3152320595364468
2.34,10.0,0.3167189707906223
2.34,10.2,0.31820583174039296
2.34,10.4,0.3196926423820018
2.34,10.6,0.3214637230195568
2.34,10.8,0.33876053476986406
2.34,11.0,0.35556642473836275
2.34,11.2,0.37241497604724894
2.34,11.4,0.41047747089414266
2.34,11.6,0.4504208916356406
2.34,11.8,0.4936350113378869
2.34,12.0,0.5454083828171793
2.34,12.2,0.6000008794559607
2.34,12.4,0.6605781260504872
2.34,12.6,0.7241206451685251
2.34,12.8,0.7924430322855691
2.34,13.0,0.8640290652535751
2.34,13.2,0.9385706617377675
2.34,13.4,1.0165242943446706
2.34,13.6,1.097840730001441
2.34,13.8,1.1817394508424541
2.34,14.0,1.2681648033397463
