Composition = 0
log temp (K), log pressure (dyne/cm^2), logdensity (g/cc)
2.9,-2.6,-13.050409525135956
2.9,-2.4,-12.850409525135957
2.9,-2.2,-12.650409525135956
2.9,-2.0,-12.450409525135957
2.9,-1.8,-12.250409525135957
2.9,-1.6,-12.050409525135956
2.9,-1.4,-11.850409525135957
2.9,-1.2,-11.650409525135956
2.9,-1.0,-11.450409525135955
2.9,-0.8,-11.250409525135957
2.9,-0.6,-11.050409525135956
2.9,-0.4,-10.850409525135957
2.9,-0.2,-10.650409525135956
2.9,0.0,-10.450409525135955
2.9,0.2,-10.250409525135955
2.9,0.4,-10.050409525135956
2.9,0.6,-9.850409525135957
2.9,0.8,-9.650409525135956
2.9,1.0,-9.450409525135955
2.9,1.2,-9.250409525135957
2.9,1.4,-9.050409525135956
2.9,1.6,-8.850409525135955
2.9,1.8,-8.650409525135958
2.9,2.0,-8.450409525135955
2.9,2.2,-8.250409525135957
2.9,2.4,-8.050409525135956
2.9,2.6,-7.850409525135956
2.9,2.8,-7.650409525135956
2.9,3.0,-7.450409525135956
2.9,3.2,-7.250409525135956
2.9,3.4,-7.050409525135956
2.9,3.6,-6.850409525135956
2.9,3.8,-6.650409525135956
2.9,4.0,-6.450409525135956
2.9,4.2,-6.250409525135956
2.9,4.4,-6.050409525135956
2.9,4.6,-5.850409525135956
2.9,4.8,-5.650409525135956
2.9,5.0,-5.450409525135956
2.9,5.2,-5.250409525135956
2.9,5.4,-5.050409525135956
2.9,5.6,-4.850409525135956
2.9,5.8,-4.650493149178736
2.9,6.0,-4.450509525135956
2.9,6.2,-4.250593149178736
2.9,6.4,-4.050609525135956
2.9,6.6,-3.850793149178736
2.9,6.8,-3.6510095251359562
2.9,7.0,-3.451393149178736
2.9,7.2,-3.251893149178736
2.9,7.4,-3.0527767763744866
2.9,7.6,-2.8541604067227198
2.9,7.8,-2.656344040222947
2.9,8.0,-2.459794959630712
2.9,8.2,-2.2651295629393706
2.9,8.4,-2.073431562335292
2.9,8.6,-1.8861359006993588
2.9,8.8,-1.7052945801015587
2.9,9.0,-1.5334448895227004
2.9,9.2,-1.3733314121939748
2.9,9.4,-1.2272348449518382
2.9,9.6,-1.0962583737470966
2.9,9.8,-0.9802567117123115
2.9,10.0,-0.8778876422032704
2.9,10.2,-0.7862521634290106
2.9,10.4,-0.7028021961370974
2.9,10.6,-0.6255528090727619
2.9,10.8,-0.5524046054150316
2.9,11.0,-0.4816097828167947
2.9,11.2,-0.41181994397792193
2.9,11.4,-0.3415023941936514
2.98,-6.0,-16.53049314917874
2.98,-5.8,-16.330493149178736
2.98,-5.6,-16.130493149178736
2.98,-5.4,-15.930493149178735
2.98,-5.2,-15.730493149178736
2.98,-5.0,-15.530409525135955
2.98,-4.8,-15.330409525135956
2.98,-4.6,-15.130409525135956
2.98,-4.4,-14.930409525135957
2.98,-4.2,-14.730409525135958
2.98,-4.0,-14.530409525135957
2.98,-3.8,-14.330409525135956
2.98,-3.6,-14.130409525135956
2.98,-3.4,-13.930409525135957
2.98,-3.2,-13.730409525135956
2.98,-3.0,-13.530409525135957
2.98,-2.8,-13.330409525135956
2.98,-2.6,-13.130409525135956
2.98,-2.4,-12.930409525135957
2.98,-2.2,-12.730409525135956
2.98,-2.0,-12.530409525135957
2.98,-1.8,-12.330409525135956
2.98,-1.6,-12.130409525135956
2.98,-1.4,-11.930409525135957
2.98,-1.2,-11.730409525135958
2.98,-1.0,-11.530409525135955
2.98,-0.8,-11.330409525135956
2.98,-0.6,-11.130409525135956
2.98,-0.4,-10.930409525135957
2.98,-0.2,-10.730409525135958
2.98,0.0,-10.530409525135957
2.98,0.2,-10.330409525135956
2.98,0.4,-10.130409525135956
2.98,0.6,-9.930409525135957
2.98,0.8,-9.730409525135956
2.98,1.0,-9.530409525135955
2.98,1.2,-9.330409525135956
2.98,1.4,-9.130409525135956
2.98,1.6,-8.930409525135955
2.98,1.8,-8.730409525135956
2.98,2.0,-8.530409525135957
2.98,2.2,-8.330409525135956
2.98,2.4,-8.130409525135956
2.98,2.6,-7.930409525135956
2.98,2.8,-7.730409525135956
2.98,3.0,-7.530409525135956
2.98,3.2,-7.3304095251359565
2.98,3.4,-7.130409525135956
2.98,3.6,-6.930409525135956
2.98,3.8,-6.730409525135956
2.98,4.0,-6.530409525135956
2.98,4.2,-6.3304095251359565
2.98,4.4,-6.130409525135956
2.98,4.6,-5.930409525135956
2.98,4.8,-5.730409525135956
2.98,5.0,-5.530409525135956
2.98,5.2,-5.3304095251359565
2.98,5.4,-5.130409525135956
2.98,5.6,-4.930409525135956
2.98,5.8,-4.730409525135956
2.98,6.0,-4.530509525135956
2.98,6.2,-4.330509525135956
2.98,6.4,-4.130609525135956
2.98,6.6,-3.930709525135956
2.98,6.8,-3.730893149178736
2.98,7.0,-3.531193149178736
2.98,7.2,-3.331593149178736
2.98,7.4,-3.1323604067227198
2.98,7.6,-2.9334604067227197
2.98,7.8,-2.73522767687468
2.98,8.0,-2.537978605734034
2.98,8.2,-2.34239688348419
2.98,8.4,-2.149166291508995
2.98,8.6,-1.9596545084868056
2.98,8.8,-1.7754973135836771
2.98,9.0,-1.5989804569660335
2.98,9.2,-1.4328314121939747
2.98,9.4,-1.279444724365317
2.98,9.6,-1.1405737115154708
2.98,9.8,-1.0165168199426846
2.98,10.0,-0.9066545035283222
2.98,10.2,-0.8087623799050675
2.98,10.4,-0.7200984585976387
2.98,10.6,-0.638623016318378
2.98,10.8,-0.562324455692593
2.98,11.0,-0.48905683052171073
2.98,11.2,-0.4173609464669158
2.98,11.4,-0.3457528094606899
3.06,-6.0,-16.623240381340818
3.06,-5.8,-16.420634786552082
3.06,-5.6,-16.21853566563677
3.06,-5.4,-16.016857766348775
3.06,-5.2,-15.81560015960766
3.06,-5.0,-15.614510802136824
3.06,-4.8,-15.413673194696127
3.06,-4.6,-15.213003334399813
3.06,-4.4,-15.012501070974086
3.06,-4.2,-14.812082604499532
3.06,-4.0,-14.611747887903553
3.06,-3.8,-14.411413221637979
3.06,-3.6,-14.211245907388852
3.06,-3.4,-14.011078605734035
3.06,-3.2,-13.81091131667743
3.06,-3.0,-13.61082767687468
3.06,-2.8,-13.410744040222946
3.06,-2.6,-13.21066040672272
3.06,-2.4,-13.01066040672272
3.06,-2.2,-12.810576776374488
3.06,-2.0,-12.610576776374486
3.06,-1.8,-12.410493149178736
3.06,-1.6,-12.210493149178735
3.06,-1.4,-12.010493149178735
3.06,-1.2,-11.810493149178736
3.06,-1.0,-11.610493149178735
3.06,-0.8,-11.410409525135957
3.06,-0.6,-11.210409525135956
3.06,-0.4,-11.010409525135957
3.06,-0.2,-10.810409525135956
3.06,0.0,-10.610409525135955
3.06,0.2,-10.410409525135957
3.06,0.4,-10.210409525135955
3.06,0.6,-10.010409525135957
3.06,0.8,-9.810409525135956
3.06,1.0,-9.610409525135957
3.06,1.2,-9.410409525135957
3.06,1.4,-9.210409525135955
3.06,1.6,-9.010409525135957
3.06,1.8,-8.810409525135956
3.06,2.0,-8.610409525135957
3.06,2.2,-8.410409525135957
3.06,2.4,-8.210409525135956
3.06,2.6,-8.010409525135955
3.06,2.8,-7.810409525135956
3.06,3.0,-7.610409525135956
3.06,3.2,-7.410409525135956
3.06,3.4,-7.210409525135956
3.06,3.6,-7.010409525135956
3.06,3.8,-6.810409525135956
3.06,4.0,-6.610409525135956
3.06,4.2,-6.410409525135956
3.06,4.4,-6.210409525135956
3.06,4.6,-6.010409525135956
3.06,4.8,-5.810409525135956
3.06,5.0,-5.610409525135956
3.06,5.2,-5.410409525135956
3.06,5.4,-5.210409525135956
3.06,5.6,-5.010409525135956
3.06,5.8,-4.810409525135956
3.06,6.0,-4.610493149178737
3.06,6.2,-4.410509525135956
3.06,6.4,-4.210593149178736
3.06,6.6,-4.010693149178737
3.06,6.8,-3.810793149178736
3.06,7.0,-3.610993149178736
3.06,7.2,-3.411393149178736
3.06,7.4,-3.211976776374487
3.06,7.6,-3.01286040672272
3.06,7.8,-2.814311316677431
3.06,8.0,-2.61656225498691
3.06,8.2,-2.4200805484775145
3.06,8.4,-2.225633674957067
3.06,8.6,-2.0341382394568686
3.06,8.8,-1.8471973135836772
3.06,9.0,-1.6666804569660334
3.06,9.2,-1.4950270941537893
3.06,9.4,-1.3349334367191117
3.06,9.6,-1.188466896461023
3.06,9.8,-1.0565088498304553
3.06,10.0,-0.9388537717175194
3.06,10.2,-0.8341905630894467
3.06,10.4,-0.7398261508063395
3.06,10.6,-0.6537236703312155
3.06,10.8,-0.5737867532789234
3.06,11.0,-0.49775761732016555
3.06,11.2,-0.42385392036752617
3.06,11.4,-0.35065464202345414
3.14,-6.0,-16.929785695479637
3.14,-5.8,-16.718480920263847
3.14,-5.6,-16.50378688858459
3.14,-5.4,-16.285743381928526
3.14,-5.2,-16.065114489682575
3.14,-5.0,-15.843189475668549
3.14,-4.8,-15.621319783627573
3.14,-4.6,-15.400648239162338
3.14,-4.4,-15.18202652942054
3.14,-4.2,-14.965680993022055
3.14,-4.0,-14.751748158164132
3.14,-3.8,-14.54010829364631
3.14,-3.6,-14.330477291068355
3.14,-3.4,-14.12266367434809
3.14,-3.2,-13.916227884161856
3.14,-3.0,-13.7110748623523
3.14,-2.8,-13.506943721995988
3.14,-2.6,-13.303576802962613
3.14,-2.4,-13.100886811164097
3.14,-2.2,-12.898787457790132
3.14,-2.0,-12.69710937188018
3.14,-1.8,-12.495683978212513
3.14,-1.6,-12.29459458010156
3.14,-1.4,-12.093756941343257
3.14,-1.2,-11.89308705595779
3.14,-1.0,-11.692501070974085
3.14,-0.8,-11.492082604499531
3.14,-0.6,-11.291747887903552
3.14,-0.4,-11.09149688348419
3.14,-0.2,-10.891245907388852
3.14,0.0,-10.691078605734035
3.14,0.2,-10.49091131667743
3.14,0.4,-10.29082767687468
3.14,0.6,-10.090744040222946
3.14,0.8,-9.89066040672272
3.14,1.0,-9.690660406722719
3.14,1.2,-9.490576776374487
3.14,1.4,-9.290576776374488
3.14,1.6,-9.090493149178736
3.14,1.8,-8.890493149178736
3.14,2.0,-8.690493149178735
3.14,2.2,-8.490493149178736
3.14,2.4,-8.290493149178735
3.14,2.6,-8.090493149178736
3.14,2.8,-7.890409525135956
3.14,3.0,-7.690409525135956
3.14,3.2,-7.490409525135956
3.14,3.4,-7.290409525135956
3.14,3.6,-7.090409525135956
3.14,3.8,-6.890409525135956
3.14,4.0,-6.690409525135956
3.14,4.2,-6.490409525135956
3.14,4.4,-6.290409525135956
3.14,4.6,-6.090409525135956
3.14,4.8,-5.890409525135956
3.14,5.0,-5.690409525135956
3.14,5.2,-5.490409525135956
3.14,5.4,-5.290409525135956
3.14,5.6,-5.090409525135956
3.14,5.8,-4.890409525135956
3.14,6.0,-4.690493149178736
3.14,6.2,-4.490493149178737
3.14,6.4,-4.290509525135956
3.14,6.6,-4.090609525135956
3.14,6.8,-3.8907095251359562
3.14,7.0,-3.690893149178736
3.14,7.2,-3.491193149178736
3.14,7.4,-3.2916767763744867
3.14,7.6,-3.0923604067227197
3.14,7.8,-2.893511316677431
3.14,8.0,-2.69536225498691
3.14,8.2,-2.4981805484775146
3.14,8.4,-2.3026499816616686
3.14,8.6,-2.1095545084868057
3.14,8.8,-1.920145932768316
3.14,9.0,-1.7361771244743953
3.14,9.2,-1.5598708255540745
3.14,9.4,-1.3936541571084164
3.14,9.6,-1.2398232583770281
3.14,9.8,-1.1000636743480896
3.14,10.0,-0.974600893124677
3.14,10.2,-0.8626948125777074
3.14,10.4,-0.7621280878996155
3.14,10.6,-0.6708964649312236
3.14,10.8,-0.5868324280583848
3.14,11.0,-0.5076392463044823
3.14,11.2,-0.43132525652101583
3.14,11.4,-0.3563832764512747
3.22,-6.0,-17.034216941404544
3.22,-5.8,-16.834216941404545
3.22,-5.6,-16.634034788278893
3.22,-5.4,-16.434034788278893
3.22,-5.2,-16.23403478827889
3.22,-5.0,-16.03376157262906
3.22,-4.8,-15.833488373834108
3.22,-4.6,-15.633215191903599
3.22,-4.4,-15.432577833036778
3.22,-4.2,-15.231667479976783
3.22,-4.0,-15.030302303171236
3.22,-3.8,-14.828118903553033
3.22,-3.6,-14.624845852081805
3.22,-3.4,-14.419850136564047
3.22,-3.2,-14.212412824362412
3.22,-3.0,-14.002275849766331
3.22,-2.8,-13.788648821152373
3.22,-2.6,-13.571479286396139
3.22,-2.4,-13.351531650828951
3.22,-2.2,-13.129920671253386
3.22,-2.0,-12.907917992983883
3.22,-1.8,-12.686765049344768
3.22,-1.6,-12.46749621811988
3.22,-1.4,-12.250427690837846
3.22,-1.2,-12.035696986820744
3.22,-1.0,-11.823440815015253
3.22,-0.8,-11.613200893124677
3.22,-0.6,-11.404869339183996
3.22,-0.4,-11.197919838895048
3.22,-0.2,-10.992509820241294
3.22,0.0,-10.787954753165817
3.22,0.2,-10.584333931579438
3.22,0.4,-10.381559012837794
3.22,0.6,-10.1792911259129
3.22,0.8,-9.97736100544203
3.22,1.0,-9.776019283854644
3.22,1.2,-9.574845932768318
3.22,1.4,-9.373924444038884
3.22,1.6,-9.17308705595779
3.22,1.8,-8.972501070974086
3.22,2.0,-8.772166291508995
3.22,2.2,-8.571664216617465
3.22,2.4,-8.37149688348419
3.22,2.6,-8.171245907388851
3.22,2.8,-7.970994959630711
3.22,3.0,-7.770911316677431
3.22,3.2,-7.57082767687468
3.22,3.4,-7.370576776374486
3.22,3.6,-7.170660406722719
3.22,3.8,-6.970576776374487
3.22,4.0,-6.770576776374487
3.22,4.2,-6.570576776374487
3.22,4.4,-6.370493149178737
3.22,4.6,-6.1704931491787365
3.22,4.8,-5.970493149178736
3.22,5.0,-5.770493149178736
3.22,5.2,-5.570493149178737
3.22,5.4,-5.370493149178737
3.22,5.6,-5.1704931491787365
3.22,5.8,-4.970493149178736
3.22,6.0,-4.770493149178736
3.22,6.2,-4.570493149178737
3.22,6.4,-4.370509525135956
3.22,6.6,-4.170593149178736
3.22,6.8,-3.9706931491787363
3.22,7.0,-3.770793149178736
3.22,7.2,-3.5710767763744866
3.22,7.4,-3.3713767763744866
3.22,7.6,-3.17196040672272
3.22,7.8,-2.9729276768746797
3.22,8.0,-2.774378605734034
3.22,8.2,-2.5766132216379796
3.22,8.4,-2.3801826044995322
3.22,8.6,-2.1858033343998144
3.22,8.8,-1.9944108021368232
3.22,9.0,-1.8074739040695598
3.22,9.2,-1.6269468374407279
3.22,9.4,-1.4552388222896964
3.22,9.6,-1.294712420698635
3.22,9.8,-1.1473670678679304
3.22,10.0,-1.0140669486861795
3.22,10.2,-0.8946186500989122
3.22,10.4,-0.7873777162214656
3.22,10.6,-0.6905293210183723
3.22,10.8,-0.6018960588879425
3.22,11.0,-0.5190771261690283
3.22,11.2,-0.4400375225843064
3.22,11.4,-0.36305186280607493
3.3,-6.0,-17.114125863906047
3.3,-5.8,-16.914125863906047
3.3,-5.6,-16.714216941404544
3.3,-5.4,-16.514216941404545
3.3,-5.2,-16.314125863906046
3.3,-5.0,-16.114125863906047
3.3,-4.8,-15.914125863906046
3.3,-4.6,-15.714216941404544
3.3,-4.4,-15.514216941404545
3.3,-4.2,-15.314216941404544
3.3,-4.0,-15.114216941404544
3.3,-3.8,-14.914216941404543
3.3,-3.6,-14.714216941404544
3.3,-3.4,-14.514216941404545
3.3,-3.2,-14.314125863906044
3.3,-3.0,-14.114125863906045
3.3,-2.8,-13.914034788278892
3.3,-2.6,-13.713852642640045
3.3,-2.4,-13.51357943822574
3.3,-2.2,-13.313215191903598
3.3,-2.0,-13.112668878674187
3.3,-1.8,-12.911758506824485
3.3,-1.6,-12.710302303171236
3.3,-1.4,-12.508118903553033
3.3,-1.2,-12.30466408822781
3.3,-1.0,-12.099668583688201
3.3,-0.8,-11.892231590107972
3.3,-0.6,-11.681914275571394
3.3,-0.4,-11.468198389501401
3.3,-0.2,-11.251030853529498
3.3,0.0,-11.03099644639188
3.3,0.2,-10.809300130733048
3.3,0.4,-10.587301581445121
3.3,0.6,-10.366240264725583
3.3,0.8,-10.14697484549615
3.3,1.0,-9.929909469638194
3.3,1.2,-9.715353375621257
3.3,1.4,-9.503098817716735
3.3,1.6,-9.292945428604284
3.3,1.8,-9.084614737240003
3.3,2.0,-8.877835212669543
3.3,2.2,-8.672340956228672
3.3,2.4,-8.467954753165818
3.3,2.6,-8.26433393157944
3.3,2.8,-8.061474976812738
3.3,3.0,-7.859207173468261
3.3,3.2,-7.6574448895227
3.3,3.4,-7.455935452761678
3.3,3.6,-7.254845932768316
3.3,3.8,-7.053924444038885
3.3,4.0,-6.853254508486805
3.3,4.2,-6.652668479556149
3.3,4.4,-6.452166291508995
3.3,4.6,-6.251831562335292
3.3,4.8,-6.051580548477514
3.3,5.0,-5.8513295629393705
3.3,5.2,-5.65116225498691
3.3,5.4,-5.4509949596307115
3.3,5.6,-5.25091131667743
3.3,5.8,-5.05082767687468
3.3,6.0,-4.8507440402229465
3.3,6.2,-4.65066040672272
3.3,6.4,-4.45066040672272
3.3,6.6,-4.250676776374487
3.3,6.8,-4.050676776374487
3.3,7.0,-3.8507767763744867
3.3,7.2,-3.650976776374487
3.3,7.4,-3.45126040672272
3.3,7.6,-3.251744040222947
3.3,7.8,-3.05242767687468
3.3,8.0,-2.8535786057340338
3.3,8.2,-2.6554132216379793
3.3,8.4,-2.458215239912193
3.3,8.6,-2.2626521885578548
3.3,8.8,-2.0696082000864093
3.3,9.0,-1.8802192838546448
3.3,9.2,-1.6961553347504292
3.3,9.4,-1.519624482128808
3.3,9.6,-1.3529191600780008
3.3,9.8,-1.1983891152710535
3.3,10.0,-1.05736736483755
3.3,10.2,-0.9301918787421599
3.3,10.4,-0.8158762370998255
3.3,10.6,-0.7128098345928574
3.3,10.8,-0.6190460095708987
3.3,11.0,-0.5322460009303125
3.3,11.2,-0.4500305362535071
3.3,11.4,-0.3708482508761701
3.38,-6.0,-17.19376157262906
3.38,-5.8,-16.99376157262906
3.38,-5.6,-16.793761572629062
3.38,-5.4,-16.59376157262906
3.38,-5.2,-16.39376157262906
3.38,-5.0,-16.19376157262906
3.38,-4.8,-15.993761572629063
3.38,-4.6,-15.793761572629062
3.38,-4.4,-15.593761572629063
3.38,-4.2,-15.393761572629062
3.38,-4.0,-15.193761572629063
3.38,-3.8,-14.993761572629063
3.38,-3.6,-14.793761572629062
3.38,-3.4,-14.593761572629063
3.38,-3.2,-14.393761572629062
3.38,-3.0,-14.193761572629063
3.38,-2.8,-13.993761572629063
3.38,-2.6,-13.793761572629062
3.38,-2.4,-13.593761572629063
3.38,-2.2,-13.393761572629062
3.38,-2.0,-13.193761572629063
3.38,-1.8,-12.993761572629063
3.38,-1.6,-12.793761572629062
3.38,-1.4,-12.593670504490841
3.38,-1.2,-12.39367050449084
3.38,-1.0,-12.19357943822574
3.38,-0.8,-11.993488373834108
3.38,-0.6,-11.793397311316307
3.38,-0.4,-11.593124135009402
3.38,-0.2,-11.392759926188612
3.38,0.0,-11.192213669264426
3.38,0.2,-10.991303391398766
3.38,0.4,-10.78984733848975
3.38,0.6,-10.587664165843231
3.38,0.8,-10.38430058342395
3.38,1.0,-10.179214735249742
3.38,1.2,-9.971869145099667
3.38,1.4,-9.761643115926194
3.38,1.6,-9.547928155196052
3.38,1.8,-9.330761819376107
3.38,2.0,-9.110818062662872
3.38,2.2,-8.889122854301782
3.38,2.4,-8.667125485660724
3.38,2.6,-8.446065356722187
3.38,2.8,-8.226714194593518
3.38,3.0,-8.009736750929344
3.38,3.2,-7.795095696507964
3.38,3.4,-7.582842349725785
3.38,3.6,-7.372604850006827
3.38,3.8,-7.164275309393515
3.38,4.0,-6.958089100332021
3.38,4.2,-6.752509820241294
3.38,4.4,-6.54812330111247
3.38,4.6,-6.344502216196696
3.38,4.8,-6.14164305195164
3.38,5.0,-5.939375081459412
3.38,5.2,-5.737528776715921
3.38,5.4,-5.536103118068424
3.38,5.6,-5.3349297232464625
3.38,5.8,-5.134008200086409
3.38,6.0,-4.933254508486805
3.38,6.2,-4.732752188557854
3.38,6.4,-4.532249981661669
3.38,6.6,-4.331931562335292
3.38,6.8,-4.131680548477514
3.38,7.0,-3.931529562939371
3.38,7.2,-3.7315459073888513
3.38,7.4,-3.5315786057340337
3.38,7.6,-3.3318786057340337
3.38,7.8,-3.13236225498691
3.38,8.0,-2.93316225498691
3.38,8.2,-2.73459688348419
3.38,8.4,-2.536815239912193
3.38,8.6,-2.34028477369473
3.38,8.8,-2.1457731946961265
3.38,9.0,-1.9543325317681677
3.38,9.2,-1.7672482593532917
3.38,9.4,-1.5865270941537895
3.38,9.6,-1.4143279577866859
3.38,9.8,-1.253014631530433
3.38,10.0,-1.1045028769823972
3.38,10.2,-0.9695008931246768
3.38,10.4,-0.8478960079627289
3.38,10.6,-0.7381251756441903
3.38,10.8,-0.6387434159948261
3.38,11.0,-0.5473868194134618
3.38,11.2,-0.4616798289221888
3.38,11.4,-0.3799600210065418
3.46,-6.0,-17.275127819235824
3.46,-5.8,-17.075218917295793
3.46,-5.6,-16.875218917295793
3.46,-5.4,-16.675218917295794
3.46,-5.2,-16.475127819235823
3.46,-5.0,-16.275127819235824
3.46,-4.8,-16.075218917295793
3.46,-4.6,-15.875127819235821
3.46,-4.4,-15.675218917295796
3.46,-4.2,-15.475218917295797
3.46,-4.0,-15.275127819235822
3.46,-3.8,-15.075218917295796
3.46,-3.6,-14.87512781923582
3.46,-3.4,-14.675218917295796
3.46,-3.2,-14.475218917295797
3.46,-3.0,-14.275127819235822
3.46,-2.8,-14.075218917295796
3.46,-2.6,-13.875127819235821
3.46,-2.4,-13.675218917295796
3.46,-2.2,-13.475218917295795
3.46,-2.0,-13.275127819235822
3.46,-1.8,-13.075218917295796
3.46,-1.6,-12.875127819235821
3.46,-1.4,-12.675218917295796
3.46,-1.2,-12.475218917295797
3.46,-1.0,-12.275127819235822
3.46,-0.8,-12.075218917295796
3.46,-0.6,-11.875127819235821
3.46,-0.4,-11.675218917295796
3.46,-0.2,-11.475218917295797
3.46,0.0,-11.275127819235822
3.46,0.2,-11.075218917295796
3.46,0.4,-10.875036723043303
3.46,0.6,-10.675127819235822
3.46,0.8,-10.474945628718597
3.46,1.0,-10.274854536262055
3.46,1.2,-10.074672356954874
3.46,1.4,-9.874308020774038
3.46,1.6,-9.673852642640046
3.46,1.8,-9.473124135009403
3.46,2.0,-9.271940566161241
3.46,2.2,-9.069938327651387
3.46,2.4,-8.867209475548666
3.46,2.6,-8.662756029198556
3.46,2.8,-8.456401953673705
3.46,3.0,-8.247250727652144
3.46,3.2,-8.034870004898686
3.46,3.4,-7.818931009739559
3.46,3.6,-7.599837471745684
3.46,3.8,-7.378620088190078
3.46,4.0,-7.156118656003499
3.46,4.2,-6.934472277857113
3.46,4.4,-6.714456830521711
3.46,4.6,-6.496480785754235
3.46,4.8,-6.28094256645875
3.46,5.0,-6.067805272793826
3.46,5.2,-5.856865423108125
3.46,5.4,-5.647841657857464
3.46,5.6,-5.440460016412757
3.46,5.8,-5.2344526254314605
3.46,6.0,-5.029640781372151
3.46,6.2,-4.825764742221792
3.46,6.4,-4.6226517620671
3.46,6.6,-4.4202308208822725
3.46,6.8,-4.218299986255242
3.46,7.0,-4.0167900449067835
3.46,7.2,-3.8156325317681676
3.46,7.4,-3.614827027301657
3.46,7.6,-3.414273194696127
3.46,7.8,-3.2140707806536173
3.46,8.0,-3.0143359006993586
3.46,8.2,-2.815068479556149
3.46,8.4,-2.6165521885578547
3.46,8.6,-2.419087055957791
3.46,8.8,-2.2232406911243383
3.46,9.0,-2.0298973135836773
3.46,9.2,-1.8401932466202833
3.46,9.4,-1.655782789787111
3.46,9.6,-1.4786913090954097
3.46,9.8,-1.311212420698635
3.46,10.0,-1.1555283057766157
3.46,10.2,-1.0128866561627363
3.46,10.4,-0.8835521264332491
3.46,10.6,-0.7668762550023613
3.46,10.8,-0.6611756956841904
3.46,11.0,-0.5647744418309539
3.46,11.2,-0.47516024908932686
3.46,11.4,-0.39051343039187336
3.54,-6.0,-17.35585665597473
3.54,-5.8,-17.155674435595152
3.54,-5.6,-16.955583328203193
3.54,-5.4,-16.755401119016703
3.54,-5.2,-16.5554011190167
3.54,-5.0,-16.355310017222873
3.54,-4.8,-16.155310017222874
3.54,-4.6,-15.955127819235821
3.54,-4.4,-15.755127819235822
3.54,-4.2,-15.555036723043303
3.54,-4.0,-15.355036723043304
3.54,-3.8,-15.155036723043303
3.54,-3.6,-14.955036723043303
3.54,-3.4,-14.755036723043304
3.54,-3.2,-14.555036723043303
3.54,-3.0,-14.355036723043304
3.54,-2.8,-14.155036723043303
3.54,-2.6,-13.955036723043303
3.54,-2.4,-13.754945628718598
3.54,-2.2,-13.554945628718597
3.54,-2.0,-13.354945628718598
3.54,-1.8,-13.154945628718597
3.54,-1.6,-12.954945628718598
3.54,-1.4,-12.754945628718598
3.54,-1.2,-12.554945628718597
3.54,-1.0,-12.354945628718598
3.54,-0.8,-12.154945628718597
3.54,-0.6,-11.954945628718598
3.54,-0.4,-11.754945628718598
3.54,-0.2,-11.554945628718597
3.54,0.0,-11.354945628718598
3.54,0.2,-11.154945628718597
3.54,0.4,-10.954945628718598
3.54,0.6,-10.754945628718598
3.54,0.8,-10.554945628718597
3.54,1.0,-10.354945628718598
3.54,1.2,-10.154945628718597
3.54,1.4,-9.954945628718598
3.54,1.6,-9.754945628718598
3.54,1.8,-9.554854536262054
3.54,2.0,-9.354854536262055
3.54,2.2,-9.154763445674028
3.54,2.4,-8.954581270104942
3.54,2.6,-8.754399102014172
3.54,2.8,-8.554125863906044
3.54,3.0,-8.35357943822574
3.54,3.2,-8.152850975579701
3.54,3.4,-7.951667479976782
3.54,3.6,-7.74975635121615
3.54,3.8,-7.546845757482031
3.54,4.0,-7.34193854807939
3.54,4.2,-7.135585688629749
3.54,4.4,-6.926436245572524
3.54,4.6,-6.714057995567247
3.54,4.8,-6.498212138810911
3.54,5.0,-6.279211642306161
3.54,5.2,-6.057997971981977
3.54,5.4,-5.835942079820307
3.54,5.6,-5.614384587050641
3.54,5.8,-5.394369720279508
3.54,6.0,-5.17639422022397
3.54,6.2,-4.960942566458749
3.54,6.4,-4.747805272793825
3.54,6.6,-4.536865423108126
3.54,6.8,-4.327856684392945
3.54,7.0,-4.120560016412758
3.54,7.2,-3.9146526254314606
3.54,7.4,-3.7099407813721506
3.54,7.6,-3.5063489351584507
3.54,7.8,-3.303604008984813
3.54,8.0,-3.1016667856138436
3.54,8.2,-2.9005195932489674
3.54,8.4,-2.7003448895227002
3.54,8.6,-2.5012900449067836
3.54,8.8,-2.3037384861219397
3.54,9.0,-2.108357766348773
3.54,9.2,-1.9160160741790975
3.54,9.4,-1.728182789787111
3.54,9.6,-1.5465815277009776
3.54,9.8,-1.373372123723748
3.54,10.0,-1.2107507603055385
3.54,10.2,-1.0605484077494074
3.54,10.4,-0.9233864899184604
3.54,10.6,-0.7991640322253526
3.54,10.8,-0.6869297485799983
3.54,11.0,-0.5851553922205452
3.54,11.2,-0.4912190657255425
3.54,11.4,-0.4025486258820723
3.62,-6.0,-17.47768405464092
3.62,-5.8,-17.269233940092146
3.62,-5.6,-17.062264502253072
3.62,-5.4,-16.856769507285996
3.62,-5.2,-16.652103811482093
3.62,-5.0,-16.448539087613934
3.62,-4.8,-16.24561624810164
3.62,-4.6,-16.043242818146073
3.62,-4.4,-15.84150917319268
3.62,-4.2,-15.639958581020148
3.62,-4.0,-15.438773194488958
3.62,-3.8,-15.237770419729113
3.62,-3.6,-15.037132407312352
3.62,-3.4,-14.836494486020587
3.62,-3.2,-14.635947768961637
3.62,-3.0,-14.435583328203194
3.62,-2.8,-14.2354011190167
3.62,-2.6,-14.035036723043303
3.62,-2.4,-13.834854536262053
3.62,-2.2,-13.634854536262054
