Composition = 0
log temp (K), log pressure (dyne/cm^2), logdensity (g/cc)
3.14,-2.2,-12.9654
3.14,-2.0,-12.7634
3.14,-1.8,-12.5617
3.14,-1.6,-12.3604
3.14,-1.4,-12.1594
3.14,-1.2,-11.9586
3.14,-1.0,-11.7579
3.14,-0.8,-11.5574
3.14,-0.6,-11.357
3.14,-0.4,-11.1567
3.14,-0.2,-10.9564
3.14,0.0,-10.7562
3.14,0.2,-10.556
3.14,0.4,-10.3559
3.14,0.6,-10.1558
3.14,0.8,-9.9557
3.14,1.0,-9.7557
3.14,1.2,-9.5556
3.14,1.4,-9.3556
3.14,1.6,-9.1555
3.14,1.8,-8.9555
3.14,2.0,-8.7555
3.14,2.2,-8.5555
3.14,2.4,-8.3555
3.14,2.6,-8.1555
3.14,2.8,-7.9554
3.14,3.0,-7.7554
3.14,3.2,-7.5554
3.14,3.4,-7.3554
3.14,3.6,-7.1554
3.14,3.8,-6.9554
3.14,4.0,-6.7554
3.14,4.2,-6.5554
3.14,4.4,-6.3554
3.14,4.6,-6.1554
3.14,4.8,-5.9554
3.14,5.0,-5.7554
3.14,5.2,-5.5554
3.14,5.4,-5.3554
3.14,5.6,-5.1554
3.14,5.8,-4.9554
3.14,6.0,-4.7555
3.14,6.2,-4.5555
3.14,6.4,-4.3555
3.14,6.6,-4.1556
3.14,6.8,-3.9557
3.14,7.0,-3.7559
3.14,7.2,-3.5562
3.14,7.4,-3.3567
3.14,7.6,-3.1574
3.14,7.8,-2.9586
3.14,8.0,-2.7605
3.14,8.2,-2.5634
3.14,8.4,-2.368
3.14,8.6,-2.1751
3.14,8.8,-1.986
3.14,9.0,-1.8025
3.14,9.2,-1.6269
3.14,9.4,-1.4617
3.14,9.6,-1.3092
3.14,9.8,-1.1711
3.14,10.0,-1.0475
3.14,10.2,-0.9376
3.14,10.4,-0.839
3.14,10.6,-0.7496
3.14,10.8,-0.6671999999999999
3.14,11.0,-0.5895
3.14,11.2,-0.5143
3.14,11.4,-0.4401999999999999
3.22,-6.0,-17.1363
3.22,-5.8,-16.9363
3.22,-5.6,-16.7361
3.22,-5.4,-16.5361
3.22,-5.2,-16.3361
3.22,-5.0,-16.1358
3.22,-4.8,-15.9355
3.22,-4.6,-15.7352
3.22,-4.4,-15.5345
3.22,-4.2,-15.3335
3.22,-4.0,-15.132
3.22,-3.8,-14.9296
3.22,-3.6,-14.726
3.22,-3.4,-14.5205
3.22,-3.2,-14.3123
3.22,-3.0,-14.1011
3.22,-2.8,-13.886
3.22,-2.6,-13.6669
3.22,-2.4,-13.4446
3.22,-2.2,-13.2203
3.22,-2.0,-12.9954
3.22,-1.8,-12.7713
3.22,-1.6,-12.5492
3.22,-1.4,-12.3295
3.22,-1.2,-12.1124
3.22,-1.0,-11.8981
3.22,-0.8,-11.6861
3.22,-0.6,-11.4763
3.22,-0.4,-11.2681
3.22,-0.2,-11.0617
3.22,0.0,-10.8563
3.22,0.2,-10.652
3.22,0.4,-10.4487
3.22,0.6,-10.246
3.22,0.8,-10.0437
3.22,1.0,-9.8421
3.22,1.2,-9.6407
3.22,1.4,-9.4396
3.22,1.6,-9.2386
3.22,1.8,-9.0379
3.22,2.0,-8.8375
3.22,2.2,-8.6369
3.22,2.4,-8.4367
3.22,2.6,-8.2364
3.22,2.8,-8.0361
3.22,3.0,-7.836
3.22,3.2,-7.6359
3.22,3.4,-7.4356
3.22,3.6,-7.2357
3.22,3.8,-7.0356
3.22,4.0,-6.8356
3.22,4.2,-6.6356
3.22,4.4,-6.4355
3.22,4.6,-6.2355
3.22,4.8,-6.0355
3.22,5.0,-5.8355
3.22,5.2,-5.6355
3.22,5.4,-5.4355
3.22,5.6,-5.2355
3.22,5.8,-5.0355
3.22,6.0,-4.8355
3.22,6.2,-4.6355
3.22,6.4,-4.4355
3.22,6.6,-4.2356
3.22,6.8,-4.0357
3.22,7.0,-3.8358
3.22,7.2,-3.6361
3.22,7.4,-3.4364
3.22,7.6,-3.237
3.22,7.8,-3.038
3.22,8.0,-2.8395
3.22,8.2,-2.6418
3.22,8.4,-2.4455
3.22,8.6,-2.2513
3.22,8.8,-2.0602
3.22,9.0,-1.8737
3.22,9.2,-1.6938
3.22,9.4,-1.523
3.22,9.6,-1.3637
3.22,9.8,-1.2179
3.22,10.0,-1.0864
3.22,10.2,-0.9688999999999999
3.22,10.4,-0.8635999999999999
3.22,10.6,-0.7686
3.22,10.8,-0.6817
3.22,11.0,-0.6004
3.22,11.2,-0.5226
3.22,11.4,-0.4465
3.3,-6.0,-17.2162
3.3,-5.8,-17.0162
3.3,-5.6,-16.8163
3.3,-5.4,-16.6163
3.3,-5.2,-16.4162
3.3,-5.0,-16.2162
3.3,-4.8,-16.0162
3.3,-4.6,-15.8163
3.3,-4.4,-15.6163
3.3,-4.2,-15.4163
3.3,-4.0,-15.2163
3.3,-3.8,-15.0163
3.3,-3.6,-14.8163
3.3,-3.4,-14.6163
3.3,-3.2,-14.4162
3.3,-3.0,-14.2162
3.3,-2.8,-14.0161
3.3,-2.6,-13.8159
3.3,-2.4,-13.6156
3.3,-2.2,-13.4152
3.3,-2.0,-13.2146
3.3,-1.8,-13.0136
3.3,-1.6,-12.812
3.3,-1.4,-12.6096
3.3,-1.2,-12.4058
3.3,-1.0,-12.2003
3.3,-0.8,-11.9921
3.3,-0.6,-11.7807
3.3,-0.4,-11.5655
3.3,-0.2,-11.3464
3.3,0.0,-11.124
3.3,0.2,-10.8996
3.3,0.4,-10.6747
3.3,0.6,-10.4507
3.3,0.8,-10.2286
3.3,1.0,-10.0089
3.3,1.2,-9.792
3.3,1.4,-9.5777
3.3,1.6,-9.3658
3.3,1.8,-9.156
3.3,2.0,-8.948
3.3,2.2,-8.7415
3.3,2.4,-8.5363
3.3,2.6,-8.332
3.3,2.8,-8.1286
3.3,3.0,-7.9259
3.3,3.2,-7.7238
3.3,3.4,-7.522
3.3,3.6,-7.3207
3.3,3.8,-7.1196
3.3,4.0,-6.9188
3.3,4.2,-6.7181
3.3,4.4,-6.5175
3.3,4.6,-6.3171
3.3,4.8,-6.1168
3.3,5.0,-5.9165
3.3,5.2,-5.7163
3.3,5.4,-5.5161
3.3,5.6,-5.316
3.3,5.8,-5.1159
3.3,6.0,-4.9158
3.3,6.2,-4.7157
3.3,6.4,-4.5157
3.3,6.6,-4.3157
3.3,6.8,-4.1157
3.3,7.0,-3.9158
3.3,7.2,-3.716
3.3,7.4,-3.5163
3.3,7.6,-3.3168
3.3,7.8,-3.1175
3.3,8.0,-2.9187
3.3,8.2,-2.7206
3.3,8.4,-2.5235
3.3,8.6,-2.3281
3.3,8.8,-2.1353
3.3,9.0,-1.9463
3.3,9.2,-1.7628
3.3,9.4,-1.5871
3.3,9.6,-1.4215
3.3,9.8,-1.2684
3.3,10.0,-1.1291
3.3,10.2,-1.0038
3.3,10.4,-0.8914
3.3,10.6,-0.7902
3.3,10.8,-0.6982
3.3,11.0,-0.613
3.3,11.2,-0.5321
3.3,11.4,-0.45389999999999997
3.38,-6.0,-17.2958
3.38,-5.8,-17.0958
3.38,-5.6,-16.8958
3.38,-5.4,-16.6958
3.38,-5.2,-16.4958
3.38,-5.0,-16.2958
3.38,-4.8,-16.0958
3.38,-4.6,-15.8958
3.38,-4.4,-15.6958
3.38,-4.2,-15.4958
3.38,-4.0,-15.2958
3.38,-3.8,-15.0958
3.38,-3.6,-14.8958
3.38,-3.4,-14.6958
3.38,-3.2,-14.4958
3.38,-3.0,-14.2958
3.38,-2.8,-14.0958
3.38,-2.6,-13.8958
3.38,-2.4,-13.6958
3.38,-2.2,-13.4958
3.38,-2.0,-13.2958
3.38,-1.8,-13.0958
3.38,-1.6,-12.8958
3.38,-1.4,-12.6957
3.38,-1.2,-12.4957
3.38,-1.0,-12.2956
3.38,-0.8,-12.0955
3.38,-0.6,-11.8954
3.38,-0.4,-11.6951
3.38,-0.2,-11.4947
3.38,0.0,-11.2941
3.38,0.2,-11.0931
3.38,0.4,-10.8915
3.38,0.6,-10.6891
3.38,0.8,-10.4854
3.38,1.0,-10.2798
3.38,1.2,-10.0717
3.38,1.4,-9.8604
3.38,1.6,-9.6452
3.38,1.8,-9.4261
3.38,2.0,-9.2038
3.38,2.2,-8.9794
3.38,2.4,-8.7545
3.38,2.6,-8.5305
3.38,2.8,-8.3083
3.38,3.0,-8.0887
3.38,3.2,-7.8717
3.38,3.4,-7.6574
3.38,3.6,-7.4454
3.38,3.8,-7.2356
3.38,4.0,-7.0283
3.38,4.2,-6.8217
3.38,4.4,-6.6165
3.38,4.6,-6.4122
3.38,4.8,-6.2088
3.38,5.0,-6.0061
3.38,5.2,-5.8039
3.38,5.4,-5.6022
3.38,5.6,-5.4008
3.38,5.8,-5.1997
3.38,6.0,-4.9988
3.38,6.2,-4.7982
3.38,6.4,-4.5976
3.38,6.6,-4.3972
3.38,6.8,-4.1969
3.38,7.0,-3.9967
3.38,7.2,-3.7967
3.38,7.4,-3.5967
3.38,7.6,-3.397
3.38,7.8,-3.1975
3.38,8.0,-2.9983
3.38,8.2,-2.7998
3.38,8.4,-2.6021
3.38,8.6,-2.4057
3.38,8.8,-2.2114
3.38,9.0,-2.0203
3.38,9.2,-1.8337
3.38,9.4,-1.6537
3.38,9.6,-1.4825
3.38,9.8,-1.3225
3.38,10.0,-1.1756
3.38,10.2,-1.0424
3.38,10.4,-0.9227
3.38,10.6,-0.8148
3.38,10.8,-0.7172
3.38,11.0,-0.6275
3.38,11.2,-0.5432
3.38,11.4,-0.4626
3.46,-6.0,-17.3773
3.46,-5.8,-17.1774
3.46,-5.6,-16.9774
3.46,-5.4,-16.7774
3.46,-5.2,-16.5773
3.46,-5.0,-16.3773
3.46,-4.8,-16.1774
3.46,-4.6,-15.9773
3.46,-4.4,-15.7774
3.46,-4.2,-15.5774
3.46,-4.0,-15.3773
3.46,-3.8,-15.1774
3.46,-3.6,-14.9773
3.46,-3.4,-14.7774
3.46,-3.2,-14.5774
3.46,-3.0,-14.3773
3.46,-2.8,-14.1774
3.46,-2.6,-13.9773
3.46,-2.4,-13.7774
3.46,-2.2,-13.5774
3.46,-2.0,-13.3773
3.46,-1.8,-13.1774
3.46,-1.6,-12.9773
3.46,-1.4,-12.7774
3.46,-1.2,-12.5774
3.46,-1.0,-12.3773
3.46,-0.8,-12.1774
3.46,-0.6,-11.9773
3.46,-0.4,-11.7774
3.46,-0.2,-11.5774
3.46,0.0,-11.3773
3.46,0.2,-11.1774
3.46,0.4,-10.9772
3.46,0.6,-10.7773
3.46,0.8,-10.5771
3.46,1.0,-10.377
3.46,1.2,-10.1768
3.46,1.4,-9.9764
3.46,1.6,-9.7759
3.46,1.8,-9.5751
3.46,2.0,-9.3738
3.46,2.2,-9.1716
3.46,2.4,-8.9686
3.46,2.6,-8.7637
3.46,2.8,-8.5567
3.46,3.0,-8.3466
3.46,3.2,-8.1329
3.46,3.4,-7.9152
3.46,3.6,-7.6939
3.46,3.8,-7.4701
3.46,4.0,-7.2447
3.46,4.2,-7.0201
3.46,4.4,-6.7972
3.46,4.6,-6.5765
3.46,4.8,-6.3585
3.46,5.0,-6.1432
3.46,5.2,-5.9304
3.46,5.4,-5.7198
3.46,5.6,-5.5111
3.46,5.8,-5.304
3.46,6.0,-5.0983
3.46,6.2,-4.8937
3.46,6.4,-4.69
3.46,6.6,-4.4871
3.46,6.8,-4.2848
3.46,7.0,-4.083
3.46,7.2,-3.8816
3.46,7.4,-3.6806
3.46,7.6,-3.4799
3.46,7.8,-3.2796
3.46,8.0,-3.0798
3.46,8.2,-2.8805
3.46,8.4,-2.682
3.46,8.6,-2.4846
3.46,8.8,-2.2889
3.46,9.0,-2.0958
3.46,9.2,-1.9065
3.46,9.4,-1.7227
3.46,9.6,-1.5465
3.46,9.8,-1.3802
3.46,10.0,-1.226
3.46,10.2,-1.0851
3.46,10.4,-0.9576000000000001
3.46,10.6,-0.8428
3.46,10.8,-0.7389
3.46,11.0,-0.6442
3.46,11.2,-0.5561
3.46,11.4,-0.4727
3.54,-6.0,-17.4581
3.54,-5.8,-17.2579
3.54,-5.6,-17.0578
3.54,-5.4,-16.8576
3.54,-5.2,-16.6576
3.54,-5.0,-16.4575
3.54,-4.8,-16.2575
3.54,-4.6,-16.0573
3.54,-4.4,-15.8573
3.54,-4.2,-15.6572
3.54,-4.0,-15.4572
3.54,-3.8,-15.2572
3.54,-3.6,-15.0572
3.54,-3.4,-14.8572
3.54,-3.2,-14.6572
3.54,-3.0,-14.4572
3.54,-2.8,-14.2572
3.54,-2.6,-14.0572
3.54,-2.4,-13.8571
3.54,-2.2,-13.6571
3.54,-2.0,-13.4571
3.54,-1.8,-13.2571
3.54,-1.6,-13.0571
3.54,-1.4,-12.8571
3.54,-1.2,-12.6571
3.54,-1.0,-12.4571
3.54,-0.8,-12.2571
3.54,-0.6,-12.0571
3.54,-0.4,-11.8571
3.54,-0.2,-11.6571
3.54,0.0,-11.4571
3.54,0.2,-11.2571
3.54,0.4,-11.0571
3.54,0.6,-10.8571
3.54,0.8,-10.6571
3.54,1.0,-10.4571
3.54,1.2,-10.2571
3.54,1.4,-10.0571
3.54,1.6,-9.8571
3.54,1.8,-9.657
3.54,2.0,-9.457
3.54,2.2,-9.2569
3.54,2.4,-9.0567
3.54,2.6,-8.8565
3.54,2.8,-8.6562
3.54,3.0,-8.4556
3.54,3.2,-8.2548
3.54,3.4,-8.0535
3.54,3.6,-7.8514
3.54,3.8,-7.6482
3.54,4.0,-7.4428
3.54,4.2,-7.2358
3.54,4.4,-7.0257
3.54,4.6,-6.812
3.54,4.8,-6.5944
3.54,5.0,-6.3732
3.54,5.2,-6.1494
3.54,5.4,-5.9245
3.54,5.6,-5.7
3.54,5.8,-5.4771
3.54,6.0,-5.2564
3.54,6.2,-5.0385
3.54,6.4,-4.8232
3.54,6.6,-4.6104
3.54,6.8,-4.3998
3.54,7.0,-4.1912
3.54,7.2,-3.9842
3.54,7.4,-3.7786
3.54,7.6,-3.5743
3.54,7.8,-3.371
3.54,8.0,-3.1686
3.54,8.2,-2.9671
3.54,8.4,-2.7667
3.54,8.6,-2.5675
3.54,8.8,-2.3699
3.54,9.0,-2.1746
3.54,9.2,-1.9825
3.54,9.4,-1.7951
3.54,9.6,-1.6142
3.54,9.8,-1.442
3.54,10.0,-1.2807
3.54,10.2,-1.1321
3.54,10.4,-0.9967
3.54,10.6,-0.8743
3.54,10.8,-0.7639
3.54,11.0,-0.6639000000000002
3.54,11.2,-0.5716
3.54,11.4,-0.4842
3.62,-6.0,-17.5838
3.62,-5.8,-17.3746
3.62,-5.6,-17.167
3.62,-5.4,-16.961
3.62,-5.2,-16.7559
3.62,-5.0,-16.552
3.62,-4.8,-16.3488
3.62,-4.6,-16.1462
3.62,-4.4,-15.9443
3.62,-4.2,-15.7426
3.62,-4.0,-15.5413
3.62,-3.8,-15.3402
3.62,-3.6,-15.1395
3.62,-3.4,-14.9388
3.62,-3.2,-14.7382
3.62,-3.0,-14.5378
3.62,-2.8,-14.3376
3.62,-2.6,-14.1372
3.62,-2.4,-13.937
3.62,-2.2,-13.737
3.62,-2.0,-13.5367
3.62,-1.8,-13.3366
3.62,-1.6,-13.1365
3.62,-1.4,-12.9365
3.62,-1.2,-12.7364
3.62,-1.0,-12.5364
3.62,-0.8,-12.3363
3.62,-0.6,-12.1364
3.62,-0.4,-11.9363
3.62,-0.2,-11.7363
3.62,0.0,-11.5363
3.62,0.2,-11.3362
3.62,0.4,-11.1362
3.62,0.6,-10.9362
3.62,0.8,-10.7363
3.62,1.0,-10.5362
3.62,1.2,-10.3362
3.62,1.4,-10.1362
3.62,1.6,-9.9362
3.62,1.8,-9.7363
3.62,2.0,-9.5362
3.62,2.2,-9.3362
3.62,2.4,-9.1362
3.62,2.6,-8.9362
3.62,2.8,-8.7363
3.62,3.0,-8.5361
3.62,3.2,-8.3361
3.62,3.4,-8.136
3.62,3.6,-7.9358
3.62,3.8,-7.7356
3.62,4.0,-7.5354
3.62,4.2,-7.3349
3.62,4.4,-7.1339
3.62,4.6,-6.9325
3.62,4.8,-6.7303
3.62,5.0,-6.5269
3.62,5.2,-6.3218
3.62,5.4,-6.1144
3.62,5.6,-5.9037
3.62,5.8,-5.6894
3.62,6.0,-5.4712
3.62,6.2,-5.2494
3.62,6.4,-5.0254
3.62,6.6,-4.8005
3.62,6.8,-4.5761
3.62,7.0,-4.3536
3.62,7.2,-4.1334
3.62,7.4,-3.916
3.62,7.6,-3.7013
3.62,7.8,-3.4891
3.62,8.0,-3.2793
3.62,8.2,-3.0716
3.62,8.4,-2.8659
3.62,8.6,-2.6621
3.62,8.8,-2.4605
3.62,9.0,-2.2613
3.62,9.2,-2.0653
3.62,9.4,-1.8735
3.62,9.6,-1.6875
3.62,9.8,-1.5092
3.62,10.0,-1.3408
3.62,10.2,-1.1843
3.62,10.4,-1.0408
3.62,10.6,-0.9103
3.62,10.8,-0.7926
3.62,11.0,-0.6865
3.62,11.2,-0.5893
3.62,11.4,-0.4982
3.62,11.6,-0.411
3.62,11.8,-0.3249
3.62,12.0,-0.23689999999999997
3.62,12.2,-0.14509999999999998
3.62,12.4,-0.04909999999999999
3.62,12.6,0.0499
3.62,12.8,0.1509
3.62,13.0,0.2533000000000001
3.62,13.2,0.35630000000000006
3.62,13.4,0.4585
3.62,13.6,0.559
3.7,-6.0,-17.9091
3.7,-5.8,-17.7047
3.7,-5.6,-17.4979
3.7,-5.4,-17.2885
3.7,-5.2,-17.0754
3.7,-5.0,-16.8583
3.7,-4.8,-16.6378
3.7,-4.6,-16.4142
3.7,-4.4,-16.1895
3.7,-4.2,-15.9647
3.7,-4.0,-15.7415
3.7,-3.8,-15.5205
3.7,-3.6,-15.3021
3.7,-3.4,-15.0862
3.7,-3.2,-14.873
3.7,-3.0,-14.6622
3.7,-2.8,-14.4532
3.7,-2.6,-14.2459
3.7,-2.4,-14.04
3.7,-2.2,-13.8353
3.7,-2.0,-13.6314
3.7,-1.8,-13.4284
3.7,-1.6,-13.2259
3.7,-1.4,-13.0239
3.7,-1.2,-12.8224
3.7,-1.0,-12.6211
3.7,-0.8,-12.4201
3.7,-0.6,-12.2193
3.7,-0.4,-12.0187
3.7,-0.2,-11.8181
3.7,0.0,-11.6178
3.7,0.2,-11.4174
3.7,0.4,-11.2172
3.7,0.6,-11.0171
3.7,0.8,-10.8168
3.7,1.0,-10.6167
3.7,1.2,-10.4167
3.7,1.4,-10.2166
3.7,1.6,-10.0164
3.7,1.8,-9.8164
3.7,2.0,-9.6165
3.7,2.2,-9.4164
3.7,2.4,-9.2164
3.7,2.6,-9.0163
3.7,2.8,-8.8163
3.7,3.0,-8.6163
3.7,3.2,-8.4163
3.7,3.4,-8.2162
3.7,3.6,-8.0162
3.7,3.8,-7.8163
3.7,4.0,-7.6163
3.7,4.2,-7.4163
3.7,4.4,-7.2162
3.7,4.6,-7.016
3.7,4.8,-6.8158
3.7,5.0,-6.6154
3.7,5.2,-6.4148
3.7,5.4,-6.2138
3.7,5.6,-6.0123
3.7,5.8,-5.8099
3.7,6.0,-5.6063
3.7,6.2,-5.401
3.7,6.4,-5.1931
3.7,6.6,-4.982
3.7,6.8,-4.7671
3.7,7.0,-4.5483
3.7,7.2,-4.3262
3.7,7.4,-4.102
3.7,7.6,-3.8772
3.7,7.8,-3.6532
3.7,8.0,-3.4312
3.7,8.2,-3.2118
3.7,8.4,-2.9954
3.7,8.6,-2.7822
3.7,8.8,-2.5721
3.7,9.0,-2.3654
3.7,9.2,-2.1625
3.7,9.4,-1.964
3.7,9.6,-1.7711
3.7,9.8,-1.5855
3.7,10.0,-1.409
3.7,10.2,-1.2438
3.7,10.4,-1.0915
3.7,10.6,-0.9522
3.7,10.8,-0.8261
3.7,11.0,-0.7129
3.7,11.2,-0.6102
3.7,11.4,-0.5148
3.7,11.6,-0.4243
3.7,11.8,-0.3359
3.7,12.0,-0.24620000000000003
3.7,12.2,-0.15319999999999998
3.7,12.4,-0.05619999999999998
3.7,12.6,0.04380000000000001
3.7,12.8,0.14589999999999997
3.7,13.0,0.24929999999999994
3.7,13.2,0.3529999999999999
3.7,13.4,0.4559000000000001
3.7,13.6,0.557
3.78,-6.0,-17.9976
3.78,-5.8,-17.7975
3.78,-5.6,-17.5975
3.78,-5.4,-17.3975
3.78,-5.2,-17.1974
3.78,-5.0,-16.9973
3.78,-4.8,-16.7971
3.78,-4.6,-16.5969
3.78,-4.4,-16.3965
3.78,-4.2,-16.1959
3.78,-4.0,-15.9949
3.78,-3.8,-15.7934
3.78,-3.6,-15.591
3.78,-3.4,-15.3873
3.78,-3.2,-15.182
3.78,-3.0,-14.9739
3.78,-2.8,-14.7628
3.78,-2.6,-14.5478
3.78,-2.4,-14.3288
3.78,-2.2,-14.1065
3.78,-2.0,-13.8822
3.78,-1.8,-13.6573
3.78,-1.6,-13.4332
3.78,-1.4,-13.211
3.78,-1.2,-12.9913
3.78,-1.0,-12.7741
3.78,-0.8,-12.5597
3.78,-0.6,-12.3476
3.78,-0.4,-12.1378
3.78,-0.2,-11.9296
3.78,0.0,-11.7231
3.78,0.2,-11.5177
3.78,0.4,-11.3134
3.78,0.6,-11.1101
3.78,0.8,-10.9074
3.78,1.0,-10.7051
3.78,1.2,-10.5034
3.78,1.4,-10.3019
3.78,1.6,-10.1009
3.78,1.8,-9.9
3.78,2.0,-9.6992
3.78,2.2,-9.4988
3.78,2.4,-9.2982
3.78,2.6,-9.098
3.78,2.8,-8.8976
3.78,3.0,-8.6974
3.78,3.2,-8.4973
3.78,3.4,-8.297
3.78,3.6,-8.0969
3.78,3.8,-7.8968
3.78,4.0,-7.6967
3.78,4.2,-7.4966
3.78,4.4,-7.2966
3.78,4.6,-7.0965
3.78,4.8,-6.8964
3.78,5.0,-6.6964
3.78,5.2,-6.4962
3.78,5.4,-6.2961
3.78,5.6,-6.0958
3.78,5.8,-5.8954
3.78,6.0,-5.6948
3.78,6.2,-5.4939
3.78,6.4,-5.2924
3.78,6.6,-5.0901
3.78,6.8,-4.8866
3.78,7.0,-4.6813
3.78,7.2,-4.4735
3.78,7.4,-4.2626
3.78,7.6,-4.048
3.78,7.8,-3.8294
3.78,8.0,-3.6076
3.78,8.2,-3.3836
3.78,8.4,-3.1592
3.78,8.6,-2.9358
3.78,8.8,-2.7147
3.78,9.0,-2.497
3.78,9.2,-2.2835
3.78,9.4,-2.0748
3.78,9.6,-1.8721
3.78,9.8,-1.6765
3.78,10.0,-1.49
3.78,10.2,-1.3142
3.78,10.4,-1.1514
3.78,10.6,-1.002
3.78,10.8,-0.8661999999999999
3.78,11.0,-0.7445
3.78,11.2,-0.6354
3.78,11.4,-0.535
3.78,11.6,-0.4401999999999999
3.78,11.8,-0.3484
3.78,12.0,-0.2564
3.78,12.2,-0.162
3.78,12.4,-0.0644
3.78,12.6,0.03640000000000002
3.78,12.8,0.13969999999999996
3.78,13.0,0.2444
3.78,13.2,0.34919999999999995
3.78,13.4,0.4528
3.78,13.6,0.5545
3.86,-6.0,-18.0773
3.86,-5.8,-17.8773
3.86,-5.6,-17.6774
3.86,-5.4,-17.4773
3.86,-5.2,-17.2773
3.86,-5.0,-17.0773
3.86,-4.8,-16.8773
3.86,-4.6,-16.6774
3.86,-4.4,-16.4773
3.86,-4.2,-16.2773
3.86,-4.0,-16.0772
3.86,-3.8,-15.8773
3.86,-3.6,-15.6772
3.86,-3.4,-15.4772
3.86,-3.2,-15.2771
3.86,-3.0,-15.0771
3.86,-2.8,-14.8769
3.86,-2.6,-14.6768
3.86,-2.4,-14.4764
3.86,-2.2,-14.2759
3.86,-2.0,-14.0752
3.86,-1.8,-13.874
3.86,-1.6,-13.6722
3.86,-1.4,-13.4692
3.86,-1.2,-13.2649
3.86,-1.0,-13.0584
3.86,-0.8,-12.8491
3.86,-0.6,-12.6364
3.86,-0.4,-12.4196
3.86,-0.2,-12.1992
3.86,0.0,-11.9758
3.86,0.2,-11.7511
3.86,0.4,-11.5263
3.86,0.6,-11.3029
3.86,0.8,-11.0817
3.86,1.0,-10.8631
3.86,1.2,-10.6472
3.86,1.4,-10.4338
3.86,1.6,-10.2228
3.86,1.8,-10.0137
3.86,2.0,-9.8064
3.86,2.2,-9.6003
3.86,2.4,-9.3954
3.86,2.6,-9.1916
3.86,2.8,-8.9886
3.86,3.0,-8.786
3.86,3.2,-8.584
3.86,3.4,-8.3824
3.86,3.6,-8.1811
3.86,3.8,-7.9801
3.86,4.0,-7.7795
3.86,4.2,-7.5789
3.86,4.4,-7.3784
3.86,4.6,-7.178
3.86,4.8,-6.9777
3.86,5.0,-6.7774
3.86,5.2,-6.5772
3.86,5.4,-6.377
3.86,5.6,-6.1768
3.86,5.8,-5.9766
3.86,6.0,-5.7764
3.86,6.2,-5.5761
3.86,6.4,-5.3758
3.86,6.6,-5.1752
3.86,6.8,-4.9744
3.86,7.0,-4.7731
3.86,7.2,-4.5712
3.86,7.4,-4.3682
3.86,7.6,-4.1636
3.86,7.8,-3.9569
3.86,8.0,-3.7474
3.86,8.2,-3.5343
3.86,8.4,-3.3173
3.86,8.6,-3.097
3.86,8.8,-2.8742
3.86,9.0,-2.6508
3.86,9.2,-2.4285
3.86,9.4,-2.2094
3.86,9.6,-1.9951
3.86,9.8,-1.7875
3.86,10.0,-1.5885
3.86,10.2,-1.4
3.86,10.4,-1.2244
3.86,10.6,-1.0629
3.86,10.8,-0.9155
3.86,11.0,-0.7834
3.86,11.2,-0.6661
3.86,11.4,-0.5597
3.86,11.6,-0.4598
3.86,11.8,-0.3637
3.86,12.0,-0.2682
3.86,12.2,-0.17099999999999999
3.86,12.4,-0.07110000000000002
3.86,12.6,0.0312
3.86,12.8,0.13539999999999996
3.86,13.0,0.24039999999999997
3.86,13.2,0.3454
3.86,13.4,0.4493
3.86,13.6,0.5515
3.94,-6.0,-18.1572
3.94,-5.8,-17.9571
3.94,-5.6,-17.7571
3.94,-5.4,-17.5572
3.94,-5.2,-17.3571
3.94,-5.0,-17.1572
3.94,-4.8,-16.9571
3.94,-4.6,-16.7571
3.94,-4.4,-16.5572
3.94,-4.2,-16.3571
3.94,-4.0,-16.1572
3.94,-3.8,-15.9571
3.94,-3.6,-15.7571
3.94,-3.4,-15.5571
3.94,-3.2,-15.3571
3.94,-3.0,-15.1571
3.94,-2.8,-14.9571
3.94,-2.6,-14.7571
3.94,-2.4,-14.5571
3.94,-2.2,-14.357
3.94,-2.0,-14.157
3.94,-1.8,-13.957
3.94,-1.6,-13.7569
3.94,-1.4,-13.5569
3.94,-1.2,-13.3568
3.94,-1.0,-13.1567
3.94,-0.8,-12.9565
3.94,-0.6,-12.7562
3.94,-0.4,-12.5557
3.94,-0.2,-12.3549
3.94,0.0,-12.1537
3.94,0.2,-11.9518
3.94,0.4,-11.7489
3.94,0.6,-11.5445
3.94,0.8,-11.3379
3.94,1.0,-11.1285
3.94,1.2,-10.9155
3.94,1.4,-10.6986
3.94,1.6,-10.478
3.94,1.8,-10.2546
3.94,2.0,-10.0298
3.94,2.2,-9.8051
3.94,2.4,-9.5818
3.94,2.6,-9.3607
3.94,2.8,-9.1422
3.94,3.0,-8.9264
3.94,3.2,-8.7131
3.94,3.4,-8.5021
3.94,3.6,-8.2931
3.94,3.8,-8.0858
3.94,4.0,-7.8804
3.94,4.2,-7.6755
3.94,4.4,-7.4717
3.94,4.6,-7.2686
3.94,4.8,-7.0661
3.94,5.0,-6.8641
3.94,5.2,-6.6626
3.94,5.4,-6.4613
3.94,5.6,-6.2603
3.94,5.8,-6.0595
3.94,6.0,-5.8588
3.94,6.2,-5.6582
3.94,6.4,-5.4578
3.94,6.6,-5.2573
3.94,6.8,-5.0568
3.94,7.0,-4.8563
3.94,7.2,-4.6556
3.94,7.4,-4.4546
3.94,7.6,-4.2532
