Composition = 0
log(temp), log pressure (dyne/cm^2), log density (g/cc)
1.7,13.0,0.944181968414057
1.7,13.2,1.014399321887509
1.7,13.4,1.0884356593557587
1.7,13.6,1.1659417565579082
1.7,13.8,1.2461371914687183
1.7,14.0,1.3290192669028642
1.7,14.2,1.4145150748693989
1.7,14.4,1.50251584252088
1.7,14.6,1.5930768972229508
1.7,14.8,1.6858453810295462
1.7,15.0,1.7806407715746526
1.7,15.2,1.8773478639896097
1.7,15.4,1.975848950291169
1.78,-4.4,0.4012474493745363
1.78,-4.2,0.4025142591410902
1.78,-4.0,0.403781068907644
1.78,-3.8,0.40504787867419806
1.78,-3.6,0.4063146884407519
1.78,-3.4,0.40758149820730566
1.78,-3.2,0.4088483079738596
1.78,-3.0,0.41011511774041354
1.78,-2.8,0.4113819275069674
1.78,-2.6,0.41264873727352125
1.78,-2.4,0.41391554704007516
1.78,-2.2,0.41518235680662907
1.78,-2.0,0.416449166573183
1.78,-1.8,0.4177159763397367
1.78,-1.6,0.4189827861062907
1.78,-1.4,0.4202495958728446
1.78,-1.2,0.42151640563939835
1.78,-1.0,0.4227832154059523
1.78,-0.8,0.42405002517250623
1.78,-0.6,0.42531683493906014
1.78,-0.4,0.42658364470561394
1.78,-0.2,0.4278504544721678
1.78,0.0,0.42911726423872176
1.78,0.2,0.4303840740052757
1.78,0.4,0.43165088377182953
1.78,0.6,0.4329176935383835
1.78,0.8,0.4341845033049373
1.78,1.0,0.4354513130714911
1.78,1.2,0.43671812283804506
1.78,1.4,0.43798493260459903
1.78,1.6,0.4392517423711529
1.78,1.8,0.44051855213770674
1.78,2.0,0.44178536190426054
1.78,2.2,0.44305217167081445
1.78,2.4,0.4443189814373683
1.78,2.6,0.4455857912039223
1.78,2.8,0.4468526009704762
1.78,3.0,0.44811941073703004
1.78,3.2,0.4493862205035839
1.78,3.4,0.4506530302701377
1.78,3.6,0.4519198400366916
1.78,3.8,0.45318664980324563
1.78,4.0,0.45445345956979943
1.78,4.2,0.45572026933635323
1.78,4.4,0.45698707910290715
1.78,4.6,0.45825388886946106
1.78,4.8,0.45952069863601497
1.78,5.0,0.4607875084025688
1.78,5.2,0.4620543181691227
1.78,5.4,0.4633211279356766
1.78,5.6,0.4645879377022304
1.78,5.8,0.4658547474687844
1.78,6.0,0.4671215572353383
1.78,6.2,0.4683883670018922
1.78,6.4,0.469655176768446
1.78,6.6,0.47092198653499995
1.78,6.8,0.47218879630155386
1.78,7.0,0.47345560606810766
1.78,7.2,0.47472241583466157
1.78,7.4,0.4759892256012155
1.78,7.6,0.4772560353677693
1.78,7.8,0.4785228451343232
1.78,8.0,0.4797896549008771
1.78,8.2,0.481056464667431
1.78,8.4,0.48232327443398487
1.78,8.6,0.48359008420053873
1.78,8.8,0.48485689396709264
1.78,9.0,0.4861237037336465
1.78,9.2,0.48739051350020046
1.78,9.4,0.48865732326675426
1.78,9.6,0.4899241330333082
1.78,9.8,0.4911909427998621
1.78,10.0,0.4924577525664159
1.78,10.2,0.4937245623329698
1.78,10.4,0.4949913720995237
1.78,10.6,0.4962581818660776
1.78,10.8,0.4975249916326314
1.78,11.0,0.49879180139918533
1.78,11.2,0.501555810736289
1.78,11.4,0.5351826548026593
1.78,11.6,0.5688094988690293
1.78,11.8,0.6034460573896806
1.78,12.0,0.6510091621311125
1.78,12.2,0.6985722668725444
1.78,12.4,0.7550470152638615
1.78,12.6,0.8132385595275284
1.78,12.8,0.8769208829146011
1.78,13.0,0.9441819621685384
1.78,13.2,1.014399318924973
1.78,13.4,1.0884356556978605
1.78,13.6,1.165941753526731
1.78,13.8,1.2461371900637859
1.78,14.0,1.3290192669299874
1.78,14.2,1.4145150748088453
1.78,14.4,1.502515842493571
1.78,14.6,1.593076897210246
1.78,14.8,1.685845381023487
1.78,15.0,1.7806407715718033
1.78,15.2,1.87734786398828
1.78,15.4,1.9758489502905525
1.86,-4.4,0.4006789810639815
1.86,-4.2,0.4019530806637715
1.86,-4.0,0.40322718026356136
1.86,-3.8,0.4045012798633513
1.86,-3.6,0.40577537946314135
1.86,-3.4,0.40704947906293143
1.86,-3.2,0.4083235786627213
1.86,-3.0,0.4095976782625113
1.86,-2.8,0.4108717778623013
1.86,-2.6,0.4121458774620912
1.86,-2.4,0.4134199770618812
1.86,-2.2,0.41469407666167124
1.86,-2.0,0.4159681762614612
1.86,-1.8,0.41724227586125123
1.86,-1.6,0.41851637546104103
1.86,-1.4,0.4197904750608311
1.86,-1.2,0.4210645746606211
1.86,-1.0,0.4223386742604111
1.86,-0.8,0.423612773860201
1.86,-0.6,0.424886873459991
1.86,-0.4,0.42616097305978096
1.86,-0.2,0.42743507265957104
1.86,0.0,0.4287091722593609
1.86,0.2,0.429983271859151
1.86,0.4,0.43125737145894094
1.86,0.6,0.4325314710587309
1.86,0.8,0.4338055706585209
1.86,1.0,0.4350796702583109
1.86,1.2,0.4363537698581009
1.86,1.4,0.4376278694578908
1.86,1.6,0.43890196905768086
1.86,1.8,0.4401760686574707
1.86,2.0,0.4414501682572608
1.86,2.2,0.44272426785705077
1.86,2.4,0.44399836745684074
1.86,2.6,0.4452724670566307
1.86,2.8,0.4465465666564207
1.86,3.0,0.44782066625621064
1.86,3.2,0.4490947658560006
1.86,3.4,0.4503688654557906
1.86,3.6,0.45164296505558055
1.86,3.8,0.4529170646553706
1.86,4.0,0.4541911642551606
1.86,4.2,0.45546526385495045
1.86,4.4,0.45673936345474053
1.86,4.6,0.4580134630545305
1.86,4.8,0.45928756265432047
1.86,5.0,0.46056166225411044
1.86,5.2,0.4618357618539004
1.86,5.4,0.4631098614536904
1.86,5.6,0.46438396105348045
1.86,5.8,0.46565806065327037
1.86,6.0,0.4669321602530604
1.86,6.2,0.46820625985285025
1.86,6.4,0.46948035945264033
1.86,6.6,0.4707544590524303
1.86,6.8,0.47202855865222026
1.86,7.0,0.47330265825201023
1.86,7.2,0.4745767578518002
1.86,7.4,0.47585085745159017
1.86,7.6,0.47712495705138025
1.86,7.8,0.4783990566511701
1.86,8.0,0.4796731562509602
1.86,8.2,0.48094725585075015
1.86,8.4,0.4822213554505401
1.86,8.6,0.4834954550503301
1.86,8.8,0.4847695546501201
1.86,9.0,0.48604365424991003
1.86,9.2,0.4873177538497
1.86,9.4,0.48859185344948997
1.86,9.6,0.48986595304927993
1.86,9.8,0.49114005264906996
1.86,10.0,0.49241415224885987
1.86,10.2,0.49368825184864995
1.86,10.4,0.49496235144843986
1.86,10.6,0.4962364510482299
1.86,10.8,0.49751055064801986
1.86,11.0,0.4987846502478098
1.86,11.2,0.5015506350942929
1.86,11.4,0.5351789934308291
1.86,11.6,0.5688073517673652
1.86,11.8,0.6034450354288987
1.86,12.0,0.6510085306122939
1.86,12.2,0.6985720257956892
1.86,12.4,0.755046856089493
1.86,12.6,0.8132384935075525
1.86,12.8,0.8769208538678919
1.86,13.0,0.9441819508333409
1.86,13.2,1.0143993128061395
1.86,13.4,1.088435640889328
1.86,13.6,1.1659417398370229
1.86,13.8,1.2461371837155608
1.86,14.0,1.3290192675104655
1.86,14.2,1.4145150746909523
1.86,14.4,1.5025158424404021
1.86,14.6,1.5930768971855116
1.86,14.8,1.685845381011692
1.86,15.0,1.7806407715662553
1.86,15.2,1.8773478639856918
1.86,15.4,1.9758489502893515
1.94,-4.2,0.40137548357069586
1.94,-4.0,0.402657082856798
1.94,-3.8,0.40393868214290024
1.94,-3.6,0.40522028142900257
1.94,-3.4,0.40650188071510474
1.94,-3.2,0.40778348000120707
1.94,-3.0,0.40906507928730923
1.94,-2.8,0.4103466785734115
1.94,-2.6,0.4116282778595136
1.94,-2.4,0.4129098771456159
1.94,-2.2,0.4141914764317181
1.94,-2.0,0.41547307571782044
1.94,-1.8,0.4167546750039226
1.94,-1.6,0.41803627429002477
1.94,-1.4,0.41931787357612704
1.94,-1.2,0.4205994728622292
1.94,-1.0,0.4218810721483315
1.94,-0.8,0.42316267143443376
1.94,-0.6,0.4244442707205359
1.94,-0.4,0.4257258700066382
1.94,-0.2,0.4270074692927404
1.94,0.0,0.42828906857884264
1.94,0.2,0.4295706678649448
1.94,0.4,0.4308522671510471
1.94,0.6,0.43213386643714924
1.94,0.8,0.4334154657232515
1.94,1.0,0.4346970650093538
1.94,1.2,0.43597866429545595
1.94,1.4,0.43726026358155823
1.94,1.6,0.43854186286766045
1.94,1.8,0.43982346215376256
1.94,2.0,0.44110506143986494
1.94,2.2,0.4423866607259671
1.94,2.4,0.4436682600120694
1.94,2.6,0.44494985929817155
1.94,2.8,0.4462314585842738
1.94,3.0,0.4475130578703761
1.94,3.2,0.4487946571564783
1.94,3.4,0.45007625644258054
1.94,3.6,0.4513578557286827
1.94,3.8,0.45263945501478503
1.94,4.0,0.45392105430088725
1.94,4.2,0.4552026535869894
1.94,4.4,0.4564842528730917
1.94,4.6,0.45776585215919385
1.94,4.8,0.45904745144529613
1.94,5.0,0.4603290507313983
1.94,5.2,0.46161065001750057
1.94,5.4,0.4628922493036028
1.94,5.6,0.464173848589705
1.94,5.8,0.4654554478758073
1.94,6.0,0.4667370471619095
1.94,6.2,0.4680186464480116
1.94,6.4,0.469300245734114
1.94,6.6,0.47058184502021616
1.94,6.8,0.47186344430631844
1.94,7.0,0.4731450435924206
1.94,7.2,0.4744266428785229
1.94,7.4,0.47570824216462515
1.94,7.6,0.4769898414507273
1.94,7.8,0.4782714407368296
1.94,8.0,0.47955304002293175
1.94,8.2,0.48083463930903403
1.94,8.4,0.4821162385951363
1.94,8.6,0.48339783788123847
1.94,8.8,0.48467943716734074
1.94,9.0,0.4859610364534429
1.94,9.2,0.4872426357395452
1.94,9.4,0.48852423502564746
1.94,9.6,0.48980583431174957
1.94,9.8,0.4910874335978519
1.94,10.0,0.49236903288395406
1.94,10.2,0.49365063217005634
1.94,10.4,0.4949322314561585
1.94,10.6,0.4962138307422607
1.94,10.8,0.49749543002836294
1.94,11.0,0.4987770293144652
1.94,11.2,0.501538561375313
1.94,11.4,0.5351704754964592
1.94,11.6,0.5688023896176051
1.94,11.8,0.6034427457021939
1.94,12.0,0.651007116493872
1.94,12.2,0.6985714872855502
1.94,12.4,0.7550464631077429
1.94,12.6,0.8132382627604466
1.94,12.8,0.8769206727119705
1.94,13.0,0.9441818215477964
1.94,13.2,1.0143992462569953
1.94,13.4,1.0884356073080788
1.94,13.6,1.1659417277810837
1.94,13.8,1.2461371819549647
1.94,14.0,1.3290192671151024
1.94,14.2,1.4145150744051684
1.94,14.4,1.5025158423115168
1.94,14.6,1.5930768971255507
1.94,14.8,1.6858453809830969
1.94,15.0,1.7806407715528059
1.94,15.2,1.877347863979417
1.94,15.4,1.9758489502864403
2.02,-4.2,0.40078381208328057
2.02,-4.0,0.40207308824855587
2.02,-3.8,0.40336236441383105
2.02,-3.6,0.40465164057910635
2.02,-3.4,0.4059409167443816
2.02,-3.2,0.4072301929096569
2.02,-3.0,0.4085194690749322
2.02,-2.8,0.40980874524020744
2.02,-2.6,0.4110980214054827
2.02,-2.4,0.412387297570758
2.02,-2.2,0.41367657373603317
2.02,-2.0,0.4149658499013084
2.02,-1.8,0.4162551260665837
2.02,-1.6,0.4175444022318589
2.02,-1.4,0.4188336783971342
2.02,-1.2,0.42012295456240945
2.02,-1.0,0.4214122307276847
2.02,-0.8,0.42270150689296004
2.02,-0.6,0.42399078305823523
2.02,-0.4,0.4252800592235106
2.02,-0.2,0.42656933538878566
2.02,0.0,0.4278586115540609
2.02,0.2,0.4291478877193362
2.02,0.4,0.4304371638846115
2.02,0.6,0.43172644004988675
2.02,0.8,0.433015716215162
2.02,1.0,0.4343049923804373
2.02,1.2,0.4355942685457125
2.02,1.4,0.4368835447109878
2.02,1.6,0.438172820876263
2.02,1.8,0.4394620970415382
2.02,2.0,0.44075137320681357
2.02,2.2,0.4420406493720888
2.02,2.4,0.4433299255373641
2.02,2.6,0.44461920170263936
2.02,2.8,0.44590847786791454
2.02,3.0,0.44719775403318984
2.02,3.2,0.44848703019846514
2.02,3.4,0.44977630636374044
2.02,3.6,0.4510655825290156
2.02,3.8,0.4523548586942909
2.02,4.0,0.4536441348595661
2.02,4.2,0.4549334110248413
2.02,4.4,0.4562226871901166
2.02,4.6,0.4575119633553919
2.02,4.8,0.4588012395206672
2.02,5.0,0.4600905156859424
2.02,5.2,0.4613797918512177
2.02,5.4,0.4626690680164929
2.02,5.6,0.4639583441817682
2.02,5.8,0.4652476203470435
2.02,6.0,0.46653689651231867
2.02,6.2,0.4678261726775939
2.02,6.4,0.46911544884286915
2.02,6.6,0.47040472500814445
2.02,6.8,0.4716940011734197
2.02,7.0,0.47298327733869505
2.02,7.2,0.47427255350397024
2.02,7.4,0.47556182966924554
2.02,7.6,0.4768511058345207
2.02,7.8,0.478140381999796
2.02,8.0,0.4794296581650712
2.02,8.2,0.4807189343303465
2.02,8.4,0.4820082104956217
2.02,8.6,0.483297486660897
2.02,8.8,0.4845867628261723
2.02,9.0,0.48587603899144755
2.02,9.2,0.4871653151567228
2.02,9.4,0.48845459132199803
2.02,9.6,0.4897438674872733
2.02,9.8,0.4910331436525486
2.02,10.0,0.49232241981782376
2.02,10.2,0.49361169598309906
2.02,10.4,0.49490097214837425
2.02,10.6,0.49619024831364955
2.02,10.8,0.49747952447892485
2.02,11.0,0.49876880064420004
2.02,11.2,0.5015153530845654
2.02,11.4,0.535154033017818
2.02,11.6,0.5687927129510705
2.02,11.8,0.6034380673417958
2.02,12.0,0.6510042310484152
2.02,12.2,0.6985703947550346
2.02,12.4,0.755045709263292
2.02,12.6,0.8132378971259542
2.02,12.8,0.8769204776975342
2.02,13.0,0.944181715973832
2.02,13.2,1.0143991922516296
2.02,13.4,1.0884355825348788
2.02,13.6,1.1659417138408288
2.02,13.8,1.2461371735631093
2.02,14.0,1.329019262764001
2.02,14.2,1.4145150741967876
2.02,14.4,1.502515842054215
2.02,14.6,1.5930768975890777
2.02,14.8,1.6858453755654526
2.02,15.0,1.780640767942603
2.02,15.2,1.8773478635260408
2.02,15.4,1.9758489503522707
2.1,-4.0,0.40147446711001245
2.1,-3.8,0.4027716035401725
2.1,-3.6,0.40406873997033244
2.1,-3.4,0.4053658764004926
2.1,-3.2,0.40666301283065265
2.1,-3.0,0.4079601492608127
2.1,-2.8,0.40925728569097275
2.1,-2.6,0.41055442212113286
2.1,-2.4,0.41185155855129285
2.1,-2.2,0.41314869498145285
2.1,-2.0,0.4144458314116129
2.1,-1.8,0.415742967841773
2.1,-1.6,0.41704010427193294
2.1,-1.4,0.41833724070209305
2.1,-1.2,0.4196343771322531
2.1,-1.0,0.42093151356241315
2.1,-0.8,0.42222864999257326
2.1,-0.6,0.42352578642273325
2.1,-0.4,0.42482292285289325
2.1,-0.2,0.42612005928305335
2.1,0.0,0.4274171957132134
2.1,0.2,0.42871433214337357
2.1,0.4,0.43001146857353345
2.1,0.6,0.4313086050036936
2.1,0.8,0.43260574143385355
2.1,1.0,0.4339028778640136
2.1,1.2,0.43520001429417376
2.1,1.4,0.4364971507243338
2.1,1.6,0.43779428715449387
2.1,1.8,0.43909142358465386
2.1,2.0,0.44038856001481397
2.1,2.2,0.441685696444974
2.1,2.4,0.44298283287513396
2.1,2.6,0.444279969305294
2.1,2.8,0.44557710573545406
2.1,3.0,0.4468742421656142
2.1,3.2,0.44817137859577416
2.1,3.4,0.44946851502593427
2.1,3.6,0.4507656514560944
2.1,3.8,0.4520627878862543
2.1,4.0,0.4533599243164145
2.1,4.2,0.4546570607465744
2.1,4.4,0.4559541971767346
2.1,4.6,0.4572513336068946
2.1,4.8,0.4585484700370547
2.1,5.0,0.4598456064672146
2.1,5.2,0.46114274289737467
2.1,5.4,0.4624398793275347
2.1,5.6,0.4637370157576948
2.1,5.8,0.46503415218785493
2.1,6.0,0.46633128861801487
2.1,6.2,0.4676284250481749
2.1,6.4,0.468925561478335
2.1,6.6,0.47022269790849514
2.1,6.8,0.4715198343386552
2.1,7.0,0.47281697076881524
2.1,7.2,0.4741141071989752
2.1,7.4,0.4754112436291352
2.1,7.6,0.4767083800592953
2.1,7.8,0.47800551648945544
2.1,8.0,0.4793026529196155
2.1,8.2,0.48059978934977543
2.1,8.4,0.48189692577993554
2.1,8.6,0.48319406221009553
2.1,8.8,0.4844911986402556
2.1,9.0,0.48578833507041563
2.1,9.2,0.4870854715005757
2.1,9.4,0.48838260793073573
2.1,9.6,0.4896797443608958
2.1,9.8,0.49097688079105584
2.1,10.0,0.4922740172212159
2.1,10.2,0.49357115365137594
2.1,10.4,0.494868290081536
2.1,10.6,0.49616542651169604
2.1,10.8,0.4974625629418561
2.1,11.0,0.49875969937201625
2.1,11.2,0.5014745558059548
2.1,11.4,0.5351249680037359
2.1,11.6,0.5687753802015166
2.1,11.8,0.6034291963213545
2.1,12.0,0.6509987283174992
2.1,12.2,0.6985682603136436
2.1,12.4,0.7550442696860031
2.1,12.6,0.8132372542706952
2.1,12.8,0.876920166295406
2.1,13.0,0.9441815660996542
2.1,13.2,1.0143991175767693
2.1,13.4,1.0884355428761472
2.1,13.6,1.1659416893013144
2.1,13.8,1.2461371602719642
2.1,14.0,1.3290192580904079
2.1,14.2,1.4145150730555593
2.1,14.4,1.5025158374975858
2.1,14.6,1.593076895590737
2.1,14.8,1.6858453710372452
2.1,15.0,1.7806407650458622
2.1,15.2,1.877347863143866
2.1,15.4,1.9758489503977013
2.18,-4.0,0.40086048996777524
2.18,-3.8,0.402165675418672
2.18,-3.6,0.40347086086956874
2.18,-3.4,0.4047760463204655
2.18,-3.2,0.40608123177136235
2.18,-3.0,0.40738641722225905
2.18,-2.8,0.40869160267315585
2.18,-2.6,0.4099967881240526
2.18,-2.4,0.4113019735749494
2.18,-2.2,0.4126071590258462
2.18,-2.0,0.41391234447674297
2.18,-1.8,0.4152175299276398
2.18,-1.6,0.4165227153785364
2.18,-1.4,0.4178279008294332
2.18,-1.2,0.41913308628033
2.18,-1.0,0.4204382717312268
2.18,-0.8,0.4217434571821236
2.18,-0.6,0.42304864263302033
2.18,-0.4,0.4243538280839172
2.18,-0.2,0.4256590135348139
2.18,0.0,0.4269641989857106
2.18,0.2,0.42826938443660745
2.18,0.4,0.4295745698875041
2.18,0.6,0.43087975533840095
2.18,0.8,0.4321849407892977
2.18,1.0,0.43349012624019445
2.18,1.2,0.4347953116910913
2.18,1.4,0.43610049714198806
2.18,1.6,0.4374056825928848
2.18,1.8,0.4387108680437816
2.18,2.0,0.4400160534946783
2.18,2.2,0.44132123894557507
2.18,2.4,0.4426264243964718
2.18,2.6,0.4439316098473687
2.18,2.8,0.44523679529826543
2.18,3.0,0.4465419807491622
2.18,3.2,0.44784716620005904
2.18,3.4,0.4491523516509558
2.18,3.6,0.45045753710185243
2.18,3.8,0.4517627225527493
2.18,4.0,0.45306790800364605
2.18,4.2,0.4543730934545428
2.18,4.4,0.45567827890543955
2.18,4.6,0.4569834643563363
2.18,4.8,0.45828864980723316
2.18,5.0,0.4595938352581299
2.18,5.2,0.46089902070902666
2.18,5.4,0.4622042061599234
2.18,5.6,0.46350939161082017
2.18,5.8,0.464814577061717
2.18,6.0,0.46611976251261367
2.18,6.2,0.4674249479635104
2.18,6.4,0.4687301334144073
2.18,6.6,0.47003531886530403
2.18,6.8,0.4713405043162009
2.18,7.0,0.4726456897670976
2.18,7.2,0.4739508752179943
2.18,7.4,0.47525606066889114
2.18,7.6,0.4765612461197879
2.18,7.8,0.47786643157068476
2.18,8.0,0.4791716170215814
2.18,8.2,0.48047680247247815
2.18,8.4,0.481781987923375
2.18,8.6,0.48308717337427176
2.18,8.8,0.4843923588251685
2.18,9.0,0.48569754427606526
2.18,9.2,0.487002729726962
2.18,9.4,0.4883079151778589
2.18,9.6,0.4896131006287556
2.18,9.8,0.4909182860796524
2.18,10.0,0.49222347153054924
2.18,10.2,0.493528656981446
2.18,10.4,0.4948338424323427
2.18,10.6,0.49613902788323944
2.18,10.8,0.49744421333413613
2.18,11.0,0.498749398785033
2.18,11.2,0.5014082004080759
2.18,11.4,0.5350774109266778
2.18,11.6,0.5687466214452794
2.18,11.8,0.6034136290612246
2.18,12.0,0.6509889866355766
2.18,12.2,0.6985643442099285
2.18,12.4,0.7550416215820175
2.18,12.6,0.8132360675305647
2.18,12.8,0.8769195666548016
2.18,13.0,0.9441812657518203
2.18,13.2,1.0143989724718785
2.18,13.4,1.0884354645642003
2.18,13.6,1.1659416408377832
2.18,13.8,1.246137133254882
2.18,14.0,1.3290192459671941
2.18,14.2,1.4145150661510855
2.18,14.4,1.5025158276871728
2.18,14.6,1.5930768909466815
2.18,14.8,1.6858453706610543
2.18,15.0,1.7806407650282636
2.18,15.2,1.8773478630909364
2.18,15.4,1.9758489503731411
2.26,-4.0,0.4002290937817482
2.26,-3.8,0.4015425367729342
2.26,-3.6,0.4028559797641202
2.26,-3.4,0.4041694227553062
2.26,-3.2,0.40548286574649217
2.26,-3.0,0.40679630873767814
2.26,-2.8,0.4081097517288641
2.26,-2.6,0.4094231947200501
2.26,-2.4,0.41073663771123614
2.26,-2.2,0.4120500807024222
2.26,-2.0,0.4133635236936082
2.26,-1.8,0.4146769666847942
2.26,-1.6,0.4159904096759801
2.26,-1.4,0.4173038526671662
2.26,-1.2,0.41861729565835204
2.26,-1.0,0.4199307386495381
2.26,-0.8,0.4212441816407242
2.26,-0.6,0.4225576246319101
2.26,-0.4,0.4238710676230961
2.26,-0.2,0.4251845106142821
2.26,0.0,0.42649795360546816
2.26,0.2,0.4278113965966541
2.26,0.4,0.42912483958784015
2.26,0.6,0.43043828257902617
2.26,0.8,0.43175172557021213
2.26,1.0,0.43306516856139804
2.26,1.2,0.43437861155258417
2.26,1.4,0.43569205454377014
2.26,1.6,0.4370054975349561
2.26,1.8,0.43831894052614206
2.26,2.0,0.4396323835173281
2.26,2.2,0.4409458265085141
2.26,2.4,0.44225926949970007
2.26,2.6,0.44357271249088603
2.26,2.8,0.4448861554820721
2.26,3.0,0.4461995984732581
2.26,3.2,0.4475130414644441
2.26,3.4,0.4488264844556301
2.26,3.6,0.4501399274468161
2.26,3.8,0.45145337043800204
2.26,4.0,0.4527668134291881
2.26,4.2,0.4540802564203741
2.26,4.4,0.45539369941156005
2.26,4.6,0.456707142402746
2.26,4.8,0.4580205853939321
2.26,5.0,0.45933402838511805
2.26,5.2,0.460647471376304
2.26,5.4,0.4619609143674901
2.26,5.6,0.46327435735867606
2.26,5.8,0.464587800349862
2.26,6.0,0.465901243341048
2.26,6.2,0.46721468633223395
2.26,6.4,0.46852812932342003
2.26,6.6,0.469841572314606
2.26,6.8,0.47115501530579207
2.26,7.0,0.472468458296978
2.26,7.2,0.473781901288164
2.26,7.4,0.47509534427934996
2.26,7.6,0.47640878727053604
2.26,7.8,0.477722230261722
2.26,8.0,0.47903567325290797
2.26,8.2,0.48034911624409393
2.26,8.4,0.4816625592352799
2.26,8.6,0.482976002226466
2.26,8.8,0.48428944521765194
2.26,9.0,0.48560288820883796
2.26,9.2,0.48691633120002387
2.26,9.4,0.48822977419120994
2.26,9.6,0.4895432171823959
2.26,9.8,0.490856660173582
2.26,10.0,0.49217010316476795
2.26,10.2,0.49348354615595397
2.26,10.4,0.49479698914714
2.26,10.6,0.49611043213832595
2.26,10.8,0.497423875129512
2.26,11.0,0.498737318120698
2.26,11.2,0.5013024043181507
2.26,11.4,0.5350010584354568
2.26,11.6,0.5686997125527624
2.26,11.8,0.6033866910226313
2.26,12.0,0.6509719447150099
2.26,12.2,0.6985571984073885
2.26,12.4,0.7550367110632774
2.26,12.6,0.8132337695630623
2.26,12.8,0.876918361659256
2.26,13.0,0.9441806407487763
2.26,13.2,1.0143986792456507
2.26,13.4,1.0884353262436073
2.26,13.6,1.1659415433033906
2.26,13.8,1.2461370581316726
2.26,14.0,1.329019194974286
2.26,14.2,1.4145150401499578
2.26,14.4,1.5025158183218377
2.26,14.6,1.5930768894963736
2.26,14.8,1.685845370283386
2.26,15.0,1.7806407648268325
2.26,15.2,1.8773478629878873
2.26,15.4,1.9758489503253256
2.34,-3.8,0.40089802369535144
2.34,-3.6,0.40221996980854
2.34,-3.4,0.40354191592172883
2.34,-3.2,0.40486386203491753
2.34,-3.0,0.40618580814810634
2.34,-2.8,0.40750775426129504
2.34,-2.6,0.40882970037448374
2.34,-2.4,0.41015164648767244
2.34,-2.2,0.41147359260086125
2.34,-2.0,0.41279553871404995
2.34,-1.8,0.4141174848272386
2.34,-1.6,0.41543943094042735
2.34,-1.4,0.4167613770536161
2.34,-1.2,0.41808332316680485
2.34,-1.0,0.41940526927999366
2.34,-0.8,0.42072721539318236
2.34,-0.6,0.42204916150637095
2.34,-0.4,0.4233711076195598
2.34,-0.2,0.4246930537327484
2.34,0.0,0.42601499984593727
2.34,0.2,0.42733694595912597
2.34,0.4,0.42865889207231467
2.34,0.6,0.42998083818550337
2.34,0.8,0.4313027842986921
2.34,1.0,0.432624730411881
2.34,1.2,0.4339466765250697
2.34,1.4,0.4352686226382583
2.34,1.6,0.436590568751447
2.34,1.8,0.4379125148646358
2.34,2.0,0.4392344609778245
2.34,2.2,0.4405564070910132
2.34,2.4,0.44187835320420193
2.34,2.6,0.4432002993173907
2.34,2.8,0.4445222454305794
2.34,3.0,0.4458441915437682
2.34,3.2,0.4471661376569569
2.34,3.4,0.4484880837701456
2.34,3.6,0.4498100298833343
2.34,3.8,0.4511319759965231
2.34,4.0,0.4524539221097118
2.34,4.2,0.4537758682229005
2.34,4.4,0.4550978143360892
2.34,4.6,0.456419760449278
2.34,4.8,0.4577417065624667
2.34,5.0,0.4590636526756554
2.34,5.2,0.4603855987888441
2.34,5.4,0.4617075449020329
2.34,5.6,0.4630294910152216
2.34,5.8,0.4643514371284104
2.34,6.0,0.4656733832415991
2.34,6.2,0.46699532935478777
2.34,6.4,0.46831727546797663
2.34,6.6,0.4696392215811653
2.34,6.8,0.47096116769435403
2.34,7.0,0.47228311380754273
2.34,7.2,0.47360505992073143
2.34,7.4,0.47492700603392013
2.34,7.6,0.4762489521471089
2.34,7.8,0.4775708982602977
2.34,8.0,0.47889284437348645
2.34,8.2,0.48021479048667515
2.34,8.4,0.48153673659986385
2.34,8.6,0.48285868271305254
2.34,8.8,0.48418062882624124
2.34,9.0,0.48550257493943
2.34,9.2,0.48682452105261875
2.34,9.4,0.48814646716580745
2.34,9.6,0.48946841327899615
2.34,9.8,0.49079035939218496
2.34,10.0,0.49211230550537366
2.34,10.2,0.49343425161856236
2.34,10.4,0.49475619773175117
2.34,10.6,0.49607814384493987
2.34,10.8,0.49740008995812857
2.34,11.0,0.49872203607131727
2.34,11.2,0.5011230749217923
2.34,11.4,0.5348706315148462
2.34,11.6,0.5686181881078998
2.34,11.8,0.6033370308369148
2.34,12.0,0.6509398301027907
2.34,12.2,0.6985426293686664
2.34,12.4,0.7550264260790676
2.34,12.6,0.8132286561427271
2.34,12.8,0.8769157096078102
2.34,13.0,0.9441792895211277
2.34,13.2,1.0143980569583873
2.34,13.4,1.0884350144684465
2.34,13.6,1.1659413663113773
2.34,13.8,1.2461369656868981
2.34,14.0,1.3290191556892919
2.34,14.2,1.4145150241025075
2.34,14.4,1.5025157912198404
2.34,14.6,1.5930768704909928
2.34,14.8,1.685845369960684
2.34,15.0,1.780640719828901
2.34,15.2,1.8773478318433001
2.34,15.4,1.9758489466138505
2.42,-3.6,0.4015662613336631
2.42,-3.4,0.4028969235230538
2.42,-3.2,0.4042275857124443
2.42,-3.0,0.40555824790183503
2.42,-2.8,0.4068889100912256
2.42,-2.6,0.40821957228061617
2.42,-2.4,0.4095502344700069
2.42,-2.2,0.4108808966593975
2.42,-2.0,0.41221155884878813
2.42,-1.8,0.4135422210381786
2.42,-1.6,0.4148728832275693
2.42,-1.4,0.4162035454169599
2.42,-1.2,0.41753420760635057
